steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.6115,168,5
1000,0.0002,0.479,218,5
1500,0.0003,0.4358,254,13
2000,0.0003,0.4206,293,18
2500,0.0003,0.376,337,27
3000,0.0003,0.3748,390,33
3500,0.0003,0.3836,439,37
4000,0.0003,0.3723,497,40
4500,0.0004,0.3669,546,46
5000,0.0005,0.361,584,49
5500,0.0005,0.3624,630,54
6000,0.0005,0.3573,663,59
6500,0.0005,0.3667,698,60
7000,0.0006,0.3697,719,64
7500,0.0004,0.3853,744,67
8000,0.0003,0.3779,768,69
8500,0.0003,0.3641,780,75
9000,0.0003,0.3715,802,79
9500,0.0004,0.3656,813,82
10000,0.0003,0.3889,826,89
10500,0.0004,0.3723,838,98
11000,0.0003,0.3796,846,101
11500,0.0003,0.3671,855,109
12000,0.0003,0.3806,862,117
12500,0.0003,0.3685,870,122
13000,0.0003,0.3765,872,132
13500,0.0004,0.3666,878,135
14000,0.0004,0.381,886,144
14500,0.0004,0.3797,890,150
15000,0.0004,0.3788,895,152
15500,0.0004,0.3694,899,157
16000,0.0004,0.3755,901,164
16500,0.0003,0.3849,903,169
17000,0.0004,0.3792,908,174
17500,0.0004,0.3715,912,179
18000,0.0004,0.3785,915,188
18500,0.0006,0.3866,922,191
19000,0.0006,0.3694,924,198
19500,0.0006,0.3773,926,200
20000,0.0006,0.3701,929,205
20500,0.0006,0.3903,930,208
21000,0.0004,0.3727,933,212
21500,0.0004,0.3584,936,216
22000,0.0004,0.371,940,219
22500,0.0004,0.3693,942,223
23000,0.0004,0.3709,945,228
23500,0.0004,0.3743,948,233
24000,0.0004,0.3798,950,235
24500,0.0004,0.3709,951,239
25000,0.0004,0.3802,954,243
25500,0.0004,0.3745,955,249
26000,0.0004,0.3765,956,250
26500,0.0004,0.3723,956,251
27000,0.0004,0.3671,956,254
27500,0.0004,0.3782,959,255
28000,0.0004,0.3774,959,262
28500,0.0004,0.3774,959,268
29000,0.0004,0.3768,960,275
29500,0.0004,0.3802,960,278
30000,0.0003,0.3734,960,281
30500,0.0005,0.3751,961,285
31000,0.0006,0.384,962,288
31500,0.0006,0.3745,962,289
32000,0.0006,0.3867,964,291
32500,0.0007,0.3885,965,294
33000,0.0005,0.3731,965,296
33500,0.0004,0.366,965,296
34000,0.0004,0.3834,965,298
34500,0.0004,0.3743,965,302
35000,0.0004,0.3737,965,304
35500,0.0004,0.3695,965,307
36000,0.0004,0.3685,965,310
36500,0.0003,0.3729,965,313
37000,0.0004,0.3765,965,313
37500,0.0004,0.3685,965,313
38000,0.0003,0.3748,965,315
38500,0.0004,0.3831,965,316
39000,0.0003,0.3715,965,319
39500,0.0004,0.3636,965,319
40000,0.0003,0.3531,965,319
40500,0.0004,0.3704,965,321
41000,0.0003,0.374,965,322
41500,0.0004,0.3644,965,323
42000,0.0003,0.369,965,325
42500,0.0003,0.3757,965,325
43000,0.0004,0.3849,965,328
43500,0.0006,0.3734,965,329
44000,0.0006,0.3704,965,329
44500,0.0006,0.3754,965,332
45000,0.0006,0.372,965,333
45500,0.0007,0.3685,965,334
46000,0.0005,0.372,965,334
46500,0.0004,0.3687,965,334
47000,0.0004,0.3743,965,336
47500,0.0004,0.3837,965,338
48000,0.0004,0.3636,965,338
48500,0.0004,0.3723,965,341
49000,0.0004,0.3782,965,341
49500,0.0004,0.3715,965,343
50000,0.0004,0.3805,965,344
