steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5688,187,2
1000,0.0004,0.4602,262,8
1500,0.0005,0.3964,348,11
2000,0.0005,0.3711,432,14
2500,0.0005,0.3626,486,19
3000,0.0005,0.3732,526,22
3500,0.0005,0.3584,560,26
4000,0.0005,0.3557,601,32
4500,0.0003,0.3669,648,36
5000,0.0003,0.3539,682,39
5500,0.0003,0.3696,706,46
6000,0.0003,0.3569,729,46
6500,0.0003,0.3662,746,50
7000,0.0003,0.3645,755,59
7500,0.0003,0.3596,772,64
8000,0.0004,0.3609,786,72
8500,0.0003,0.3768,805,82
9000,0.0004,0.3675,819,86
9500,0.0003,0.3652,826,96
10000,0.0004,0.3664,834,100
10500,0.0003,0.3725,845,106
11000,0.0004,0.3716,851,113
11500,0.0003,0.3746,858,120
12000,0.0003,0.3582,864,125
12500,0.0004,0.3796,873,137
13000,0.0004,0.3803,883,142
13500,0.0004,0.3605,893,151
14000,0.0003,0.3852,896,162
14500,0.0003,0.3592,903,170
15000,0.0004,0.3788,906,177
15500,0.0006,0.3727,908,181
16000,0.0006,0.3707,912,182
16500,0.0006,0.3631,915,189
17000,0.0006,0.3704,916,195
17500,0.0007,0.3828,919,197
18000,0.0004,0.3698,922,204
18500,0.0004,0.3683,924,210
19000,0.0004,0.3712,926,222
19500,0.0004,0.3765,927,226
20000,0.0004,0.3717,929,231
20500,0.0004,0.3682,932,235
21000,0.0004,0.3679,933,238
21500,0.0004,0.3717,934,240
22000,0.0004,0.3676,934,249
22500,0.0004,0.3621,934,255
23000,0.0004,0.3647,935,260
23500,0.0004,0.3592,935,264
24000,0.0003,0.369,936,266
24500,0.0003,0.3759,937,271
25000,0.0004,0.3642,940,276
25500,0.0004,0.3584,941,279
26000,0.0004,0.3655,941,281
26500,0.0004,0.3634,941,286
27000,0.0004,0.3613,941,288
27500,0.0004,0.3776,941,292
28000,0.0005,0.366,941,294
28500,0.0007,0.3788,942,297
29000,0.0007,0.3666,942,298
29500,0.0006,0.3644,942,300
30000,0.0007,0.3695,942,302
30500,0.0005,0.3658,942,307
31000,0.0004,0.3731,942,309
31500,0.0004,0.3826,942,310
32000,0.0004,0.3808,942,314
32500,0.0004,0.3745,942,315
33000,0.0004,0.3685,942,315
33500,0.0004,0.369,942,319
34000,0.0004,0.3765,942,322
34500,0.0004,0.36,942,323
35000,0.0004,0.3808,942,325
35500,0.0003,0.3762,942,328
36000,0.0004,0.3648,943,329
36500,0.0004,0.3817,943,330
37000,0.0004,0.3826,945,332
37500,0.0004,0.3751,945,333
38000,0.0004,0.3774,945,333
38500,0.0004,0.3631,945,336
39000,0.0004,0.3757,945,336
39500,0.0004,0.3805,945,336
40000,0.0004,0.372,945,337
40500,0.0004,0.3655,945,337
41000,0.0006,0.3671,945,337
41500,0.0006,0.3776,945,337
42000,0.0007,0.3715,945,338
42500,0.0006,0.3676,945,338
43000,0.0006,0.3634,945,338
43500,0.0003,0.3852,945,339
44000,0.0004,0.3656,946,339
44500,0.0004,0.3788,946,339
45000,0.0004,0.3762,947,340
45500,0.0004,0.3695,947,341
46000,0.0004,0.3737,947,342
46500,0.0004,0.3666,947,342
47000,0.0004,0.3779,948,342
47500,0.0004,0.3858,948,342
48000,0.0004,0.3737,948,342
48500,0.0003,0.3729,949,344
49000,0.0004,0.3644,949,344
49500,0.0003,0.3685,949,344
50000,0.0004,0.3706,949,344
