steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
10000,0.0001,0.6788,625,41
20002,0.0001,0.7127,807,106
30001,0.0002,0.7238,928,148
40002,0.0002,0.7303,1027,161
50001,0.0002,0.7363,1110,174
60002,0.0002,0.7338,1184,189
70000,0.0002,0.7289,1251,210
80001,0.0002,0.7459,1302,222
90001,0.0002,0.7415,1359,235
100001,0.0002,0.7557,1408,247
110000,0.0002,0.746,1458,261
120001,0.0002,0.7578,1499,275
130003,0.0002,0.7441,1537,292
140003,0.0002,0.7436,1574,316
150002,0.0002,0.7538,1608,334
160003,0.0003,0.7603,1632,363
170002,0.0002,0.7626,1655,390
180001,0.0002,0.7463,1682,420
190001,0.0002,0.7559,1699,452
200001,0.0003,0.7508,1725,467
210003,0.0002,0.7494,1761,476
220000,0.0002,0.7506,1795,491
230002,0.0002,0.7496,1820,499
240001,0.0003,0.7582,1841,512
250003,0.0002,0.7547,1867,520
260001,0.0002,0.7566,1886,525
270001,0.0003,0.7629,1903,529
280003,0.0002,0.7554,1925,534
290003,0.0002,0.7619,1938,536
300000,0.0002,0.7535,1956,539
310003,0.0003,0.7613,1970,541
320002,0.0002,0.7577,1987,545
330002,0.0002,0.7586,1999,546
340000,0.0002,0.749,2012,548
350001,0.0003,0.7582,2023,549
360002,0.0002,0.7538,2034,551
370001,0.0002,0.7614,2046,552
380003,0.0003,0.7528,2057,552
390001,0.0002,0.758,2064,552
400002,0.0002,0.7652,2078,552
410001,0.0003,0.7559,2088,553
420002,0.0003,0.7583,2101,553
430001,0.0002,0.7553,2108,553
440001,0.0002,0.7635,2117,553
450000,0.0003,0.7609,2126,554
460001,0.0002,0.7656,2132,554
470003,0.0002,0.764,2142,554
480002,0.0003,0.7712,2153,554
490003,0.0003,0.7731,2160,554
500002,0.0002,0.7619,2163,554
510002,0.0002,0.7716,2170,554
520001,0.0003,0.7664,2179,554
530003,0.0002,0.7707,2186,554
540003,0.0002,0.7685,2191,554
550001,0.0003,0.7684,2195,554
560003,0.0002,0.7656,2200,555
570001,0.0002,0.7614,2209,555
580001,0.0003,0.7568,2214,555
590000,0.0003,0.7551,2216,556
600001,0.0002,0.7682,2219,556
610001,0.0002,0.7592,2226,557
620003,0.0003,0.7575,2234,558
630000,0.0002,0.766,2237,560
640003,0.0003,0.7551,2242,560
650002,0.0003,0.7742,2246,560
660000,0.0002,0.7763,2253,560
670001,0.0003,0.7596,2257,560
680001,0.0003,0.7605,2257,561
690000,0.0003,0.7633,2261,561
700002,0.0002,0.7649,2268,562
710001,0.0002,0.7569,2269,562
720000,0.0003,0.766,2272,563
730001,0.0002,0.7602,2276,565
740002,0.0003,0.7636,2281,565
750001,0.0003,0.7555,2286,567
760002,0.0002,0.7686,2286,567
770001,0.0002,0.7604,2289,567
780003,0.0003,0.7643,2291,568
790002,0.0002,0.7721,2296,568
800003,0.0002,0.7704,2298,571
810001,0.0003,0.7686,2298,571
820000,0.0003,0.7662,2301,571
830000,0.0003,0.7672,2302,572
840000,0.0002,0.7723,2303,575
850002,0.0003,0.7736,2305,575
860003,0.0002,0.7733,2306,575
870000,0.0002,0.7667,2309,576
880003,0.0003,0.7679,2312,576
890001,0.0002,0.7735,2312,576
900003,0.0003,0.7664,2314,576
910002,0.0003,0.7774,2314,576
920000,0.0003,0.773,2317,577
930002,0.0003,0.7683,2317,579
940000,0.0003,0.7718,2320,579
950001,0.0003,0.7669,2322,579
960001,0.0002,0.7689,2325,580
970002,0.0002,0.7658,2326,580
980002,0.0003,0.7724,2327,581
990002,0.0003,0.7652,2329,581
1000003,0.0002,0.7695,2331,581
