steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5836,267,0
1000,0.0002,0.578,354,3
1500,0.0002,0.5634,420,3
2000,0.0002,0.5679,462,6
2500,0.0002,0.5743,492,12
3000,0.0002,0.5697,524,16
3500,0.0003,0.5619,555,19
4000,0.0003,0.5504,579,25
4500,0.0003,0.5953,605,32
5000,0.0003,0.5928,627,38
5500,0.0003,0.5923,654,41
6000,0.0003,0.5801,675,49
6500,0.0003,0.5913,686,56
7000,0.0003,0.5687,703,61
7500,0.0003,0.6045,720,69
8000,0.0003,0.5754,729,74
8500,0.0003,0.6172,745,82
9000,0.0003,0.6049,755,88
9500,0.0003,0.57,773,93
10000,0.0003,0.5952,789,102
10500,0.0003,0.6126,797,106
11000,0.0005,0.6064,802,110
11500,0.0008,0.6233,814,117
12000,0.0008,0.6143,818,123
12500,0.0006,0.5924,826,127
13000,0.0006,0.605,835,132
13500,0.0005,0.6157,840,138
14000,0.0003,0.5924,847,144
14500,0.0003,0.6175,855,150
15000,0.0003,0.6244,859,160
15500,0.0003,0.6072,867,160
16000,0.0003,0.6103,875,166
16500,0.0003,0.6342,881,172
17000,0.0003,0.6114,888,177
17500,0.0003,0.6065,893,183
18000,0.0003,0.6047,897,189
18500,0.0003,0.6152,909,195
19000,0.0003,0.6055,911,202
19500,0.0003,0.5838,914,203
20000,0.0003,0.5869,922,209
20500,0.0003,0.638,927,217
21000,0.0003,0.5982,930,222
21500,0.0004,0.6179,938,225
22000,0.0004,0.6272,942,232
22500,0.0004,0.5803,947,234
23000,0.0004,0.6143,951,237
23500,0.0004,0.6078,959,241
24000,0.0003,0.6289,968,246
24500,0.0005,0.6067,977,250
25000,0.0005,0.6285,978,252
25500,0.0005,0.6376,979,256
26000,0.0005,0.6502,981,261
26500,0.0005,0.6187,983,266
27000,0.0005,0.6355,984,266
27500,0.0003,0.6152,988,267
28000,0.0003,0.61,992,270
28500,0.0003,0.6071,995,273
29000,0.0003,0.6119,1002,276
29500,0.0003,0.6117,1010,278
30000,0.0003,0.5888,1015,280
30500,0.0003,0.5966,1016,283
31000,0.0003,0.6041,1016,287
31500,0.0003,0.6134,1017,289
32000,0.0003,0.6297,1022,293
32500,0.0003,0.618,1025,293
33000,0.0003,0.6467,1027,295
33500,0.0003,0.6142,1031,296
34000,0.0003,0.6284,1036,298
34500,0.0004,0.6256,1038,301
35000,0.0004,0.6265,1038,305
35500,0.0003,0.6297,1041,310
36000,0.0004,0.6194,1043,317
36500,0.0003,0.6194,1044,319
37000,0.0003,0.6473,1047,322
37500,0.0003,0.6418,1047,324
38000,0.0004,0.6348,1052,326
38500,0.0005,0.609,1058,330
39000,0.0005,0.6145,1062,335
39500,0.0006,0.6344,1064,335
40000,0.0006,0.617,1065,340
40500,0.0006,0.6338,1068,342
41000,0.0003,0.6254,1070,343
41500,0.0003,0.6182,1075,343
42000,0.0004,0.6219,1075,344
42500,0.0004,0.6269,1078,344
43000,0.0004,0.6204,1084,347
43500,0.0004,0.6297,1086,351
44000,0.0004,0.6481,1089,352
44500,0.0003,0.6064,1092,355
45000,0.0004,0.6243,1098,355
45500,0.0004,0.6024,1101,357
46000,0.0004,0.629,1106,357
46500,0.0004,0.6462,1111,357
47000,0.0004,0.5925,1114,359
47500,0.0004,0.6314,1116,359
48000,0.0004,0.6336,1118,363
48500,0.0003,0.6476,1121,364
49000,0.0003,0.6313,1126,367
49500,0.0004,0.6235,1129,368
50000,0.0003,0.6323,1130,369
