steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5949,264,0
1000,0.0002,0.5997,340,3
1500,0.0002,0.5653,404,4
2000,0.0002,0.5811,433,8
2500,0.0002,0.5349,467,14
3000,0.0002,0.5873,500,18
3500,0.0003,0.5912,539,22
4000,0.0003,0.5745,558,27
4500,0.0003,0.5557,581,30
5000,0.0003,0.5833,605,37
5500,0.0003,0.5609,633,43
6000,0.0005,0.5774,649,47
6500,0.0004,0.584,665,53
7000,0.0005,0.5604,684,56
7500,0.0005,0.5765,698,62
8000,0.0005,0.5883,720,70
8500,0.0005,0.6009,739,72
9000,0.0003,0.5925,753,79
9500,0.0003,0.5997,758,89
10000,0.0003,0.5763,770,94
10500,0.0003,0.5851,782,100
11000,0.0003,0.6154,800,105
11500,0.0003,0.5855,809,116
12000,0.0003,0.607,824,124
12500,0.0003,0.6076,832,133
13000,0.0003,0.6018,843,139
13500,0.0003,0.6009,856,141
14000,0.0003,0.6051,863,147
14500,0.0003,0.5923,870,155
15000,0.0003,0.5794,879,160
15500,0.0003,0.622,887,167
16000,0.0003,0.6241,896,173
16500,0.0004,0.5962,902,178
17000,0.0003,0.6207,912,180
17500,0.0003,0.6018,918,185
18000,0.0003,0.6256,926,189
18500,0.0004,0.6256,929,198
19000,0.0003,0.6042,933,204
19500,0.0003,0.6,937,208
20000,0.0004,0.6177,947,209
20500,0.0006,0.5985,953,214
21000,0.0005,0.6354,962,219
21500,0.0005,0.5831,971,225
22000,0.0006,0.6418,976,227
22500,0.0006,0.6306,981,234
23000,0.0003,0.6114,987,236
23500,0.0003,0.6103,991,237
24000,0.0003,0.6126,995,241
24500,0.0003,0.6095,1000,246
25000,0.0003,0.6052,1008,249
25500,0.0003,0.5912,1010,253
26000,0.0003,0.6003,1016,256
26500,0.0003,0.6044,1024,261
27000,0.0003,0.608,1029,263
27500,0.0003,0.6319,1033,263
28000,0.0003,0.5881,1038,263
28500,0.0003,0.6093,1044,265
29000,0.0003,0.5946,1048,268
29500,0.0003,0.6063,1051,271
30000,0.0003,0.6084,1055,275
30500,0.0003,0.6199,1059,280
31000,0.0003,0.6155,1061,283
31500,0.0003,0.6291,1065,285
32000,0.0003,0.5942,1066,288
32500,0.0003,0.5954,1070,290
33000,0.0003,0.5991,1074,291
33500,0.0003,0.6125,1078,295
34000,0.0004,0.6087,1081,298
34500,0.0006,0.6252,1087,300
35000,0.0006,0.582,1088,302
35500,0.0006,0.6402,1092,305
36000,0.0006,0.6119,1096,307
36500,0.0006,0.6374,1097,309
37000,0.0004,0.6128,1100,315
37500,0.0004,0.6165,1102,318
38000,0.0003,0.58,1106,320
38500,0.0003,0.6126,1110,326
39000,0.0004,0.6292,1112,330
39500,0.0004,0.6398,1113,332
40000,0.0004,0.6257,1115,338
40500,0.0004,0.6301,1118,341
41000,0.0003,0.6269,1121,343
41500,0.0004,0.619,1123,344
42000,0.0003,0.6124,1127,345
42500,0.0003,0.6163,1128,345
43000,0.0003,0.6142,1129,345
43500,0.0003,0.6329,1130,347
44000,0.0004,0.6077,1132,349
44500,0.0003,0.6324,1132,352
45000,0.0003,0.6267,1134,355
45500,0.0003,0.6302,1134,356
46000,0.0003,0.6127,1135,359
46500,0.0003,0.6635,1136,360
47000,0.0005,0.6215,1138,361
47500,0.0005,0.6229,1139,362
48000,0.0006,0.6503,1142,363
48500,0.0006,0.6323,1143,364
49000,0.0006,0.6354,1143,365
49500,0.0005,0.6471,1145,366
50000,0.0003,0.616,1148,368
