steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.6406,252,1
1000,0.0002,0.6049,326,2
1500,0.0002,0.6006,368,5
2000,0.0003,0.6092,407,5
2500,0.0003,0.6062,430,10
3000,0.0003,0.5924,463,16
3500,0.0003,0.6331,505,20
4000,0.0003,0.6238,521,26
4500,0.0003,0.6069,545,29
5000,0.0003,0.603,575,31
5500,0.0003,0.624,597,36
6000,0.0004,0.5887,618,43
6500,0.0005,0.578,631,50
7000,0.0005,0.6022,654,54
7500,0.0005,0.6059,666,63
8000,0.0005,0.6211,681,70
8500,0.0005,0.5637,703,78
9000,0.0003,0.6189,719,89
9500,0.0003,0.6129,733,95
10000,0.0003,0.6047,749,103
10500,0.0003,0.6149,765,109
11000,0.0003,0.5937,777,115
11500,0.0003,0.6231,793,126
12000,0.0003,0.6059,805,134
12500,0.0003,0.6237,812,141
13000,0.0003,0.6142,819,142
13500,0.0003,0.6034,826,147
14000,0.0003,0.6161,831,152
14500,0.0003,0.6135,841,158
15000,0.0003,0.6293,850,165
15500,0.0003,0.6202,856,171
16000,0.0003,0.6014,859,175
16500,0.0003,0.6375,862,178
17000,0.0003,0.6387,865,188
17500,0.0005,0.6081,872,194
18000,0.0003,0.6084,878,198
18500,0.0003,0.6154,885,204
19000,0.0003,0.6501,889,210
19500,0.0003,0.6362,894,214
20000,0.0003,0.6347,901,217
20500,0.0003,0.6177,905,224
21000,0.0006,0.6386,912,229
21500,0.0006,0.6386,917,237
22000,0.0006,0.615,925,241
22500,0.0006,0.6106,936,246
23000,0.0005,0.6015,940,249
23500,0.0004,0.5937,942,251
24000,0.0003,0.6396,947,255
24500,0.0003,0.6123,952,259
25000,0.0003,0.6111,958,261
25500,0.0003,0.6158,961,263
26000,0.0003,0.6168,967,267
26500,0.0003,0.6272,973,268
27000,0.0003,0.5988,979,271
27500,0.0003,0.6218,984,274
28000,0.0005,0.5916,986,277
28500,0.0004,0.5986,991,283
29000,0.0004,0.6224,995,287
29500,0.0004,0.6188,1000,290
30000,0.0004,0.6741,1004,292
30500,0.0004,0.6435,1008,293
31000,0.0003,0.6343,1012,298
31500,0.0003,0.6536,1015,300
32000,0.0003,0.6517,1018,304
32500,0.0003,0.6631,1024,305
33000,0.0004,0.6098,1028,306
33500,0.0003,0.6321,1032,309
34000,0.0005,0.6346,1037,315
34500,0.0005,0.6237,1042,320
35000,0.0005,0.6199,1047,323
35500,0.0006,0.6036,1052,325
36000,0.0006,0.6287,1057,327
36500,0.0007,0.6003,1059,328
37000,0.0004,0.6172,1062,329
37500,0.0003,0.597,1065,331
38000,0.0004,0.6178,1067,332
38500,0.0005,0.616,1071,337
39000,0.0006,0.608,1075,338
39500,0.0006,0.6084,1076,340
40000,0.0006,0.6207,1076,342
40500,0.0004,0.6113,1078,345
41000,0.0004,0.6286,1082,346
41500,0.0004,0.6313,1085,348
42000,0.0004,0.6042,1087,351
42500,0.0003,0.61,1088,351
43000,0.0003,0.612,1091,351
43500,0.0004,0.6413,1092,353
44000,0.0003,0.6437,1094,353
44500,0.0004,0.6375,1100,355
45000,0.0005,0.6425,1101,355
45500,0.0006,0.6475,1106,357
46000,0.0006,0.6475,1110,359
46500,0.0006,0.6426,1113,364
47000,0.0006,0.6183,1116,365
47500,0.0005,0.6214,1118,365
48000,0.0005,0.6601,1120,366
48500,0.0005,0.6269,1123,366
49000,0.0005,0.6465,1128,367
49500,0.0005,0.6514,1130,370
50000,0.0005,0.648,1130,372
