steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.6044,255,1
1000,0.0003,0.6057,324,7
1500,0.0002,0.6184,381,9
2000,0.0002,0.6032,431,9
2500,0.0002,0.5652,481,12
3000,0.0002,0.5669,516,16
3500,0.0003,0.5556,559,17
4000,0.0002,0.5786,587,20
4500,0.0003,0.5653,615,24
5000,0.0002,0.5772,639,31
5500,0.0003,0.5997,661,37
6000,0.0003,0.5921,677,44
6500,0.0003,0.6033,693,50
7000,0.0003,0.6234,705,55
7500,0.0003,0.5827,726,62
8000,0.0003,0.6049,742,70
8500,0.0003,0.6299,757,78
9000,0.0003,0.5663,775,84
9500,0.0003,0.5777,785,93
10000,0.0003,0.626,797,95
10500,0.0003,0.6121,807,99
11000,0.0003,0.6048,818,104
11500,0.0003,0.5897,826,114
12000,0.0003,0.6198,835,119
12500,0.0004,0.6383,842,126
13000,0.0005,0.5749,850,134
13500,0.0005,0.6305,857,138
14000,0.0005,0.6043,863,147
14500,0.0005,0.6095,871,150
15000,0.0005,0.6431,874,154
15500,0.0003,0.6169,879,159
16000,0.0003,0.6233,883,169
16500,0.0003,0.5971,888,177
17000,0.0003,0.6098,892,186
17500,0.0003,0.6081,904,193
18000,0.0003,0.6058,913,197
18500,0.0003,0.6244,919,202
19000,0.0003,0.6274,923,211
19500,0.0003,0.6277,930,217
20000,0.0003,0.6365,938,218
20500,0.0003,0.6252,945,223
21000,0.0003,0.6252,949,227
21500,0.0003,0.5893,955,229
22000,0.0003,0.6121,959,235
22500,0.0003,0.6248,961,241
23000,0.0003,0.6088,964,246
23500,0.0004,0.6435,976,251
24000,0.0003,0.6357,979,254
24500,0.0003,0.6139,984,257
25000,0.0003,0.6482,987,260
25500,0.0004,0.592,988,264
26000,0.0004,0.6197,991,269
26500,0.0007,0.6372,994,274
27000,0.0006,0.6248,1000,279
27500,0.0006,0.6268,1003,285
28000,0.0005,0.6576,1009,287
28500,0.0005,0.609,1010,292
29000,0.0003,0.6328,1012,294
29500,0.0003,0.6419,1014,295
30000,0.0003,0.6246,1020,298
30500,0.0003,0.6269,1022,299
31000,0.0003,0.6429,1026,302
31500,0.0003,0.6147,1030,304
32000,0.0003,0.6255,1032,309
32500,0.0004,0.6616,1034,312
33000,0.0003,0.5919,1037,314
33500,0.0003,0.6412,1040,314
34000,0.0003,0.6366,1045,316
34500,0.0003,0.6433,1046,318
35000,0.0003,0.6232,1048,319
35500,0.0003,0.6166,1051,320
36000,0.0003,0.6091,1056,323
36500,0.0003,0.617,1058,325
37000,0.0003,0.6192,1062,328
37500,0.0003,0.605,1066,328
38000,0.0004,0.6424,1066,334
38500,0.0004,0.6011,1071,338
39000,0.0003,0.6285,1072,339
39500,0.0003,0.6143,1074,342
40000,0.0005,0.6304,1074,346
40500,0.0005,0.6195,1077,346
41000,0.0005,0.6141,1084,353
41500,0.0005,0.6163,1087,356
42000,0.0006,0.6501,1088,357
42500,0.0004,0.6241,1093,358
43000,0.0003,0.6003,1094,359
43500,0.0003,0.6126,1096,361
44000,0.0003,0.623,1099,361
44500,0.0003,0.6076,1100,364
45000,0.0004,0.6393,1100,366
45500,0.0003,0.6362,1104,367
46000,0.0003,0.6273,1106,369
46500,0.0004,0.6144,1109,372
47000,0.0003,0.612,1112,372
47500,0.0004,0.6202,1113,372
48000,0.0003,0.6423,1114,375
48500,0.0003,0.6324,1119,377
49000,0.0004,0.6719,1123,378
49500,0.0004,0.6449,1126,381
50000,0.0004,0.6097,1133,381
