steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.7275,232,3
1000,0.0002,0.6587,297,5
1500,0.0002,0.6537,354,9
2000,0.0002,0.5889,396,12
2500,0.0003,0.5985,429,15
3000,0.0002,0.6176,451,18
3500,0.0002,0.5952,475,21
4000,0.0003,0.6156,498,27
4500,0.0002,0.6099,523,33
5000,0.0002,0.5915,551,39
5500,0.0003,0.6258,566,44
6000,0.0003,0.5951,590,50
6500,0.0003,0.5953,614,57
7000,0.0003,0.6031,632,64
7500,0.0003,0.6458,644,70
8000,0.0004,0.6095,662,75
8500,0.0005,0.6341,682,75
9000,0.0006,0.5953,705,80
9500,0.0005,0.5825,723,84
10000,0.0005,0.5913,739,86
10500,0.0006,0.5994,753,94
11000,0.0005,0.6218,768,99
11500,0.0003,0.6208,780,102
12000,0.0003,0.632,793,108
12500,0.0003,0.5997,799,116
13000,0.0003,0.641,812,120
13500,0.0003,0.5843,826,128
14000,0.0003,0.6029,827,137
14500,0.0003,0.593,834,143
15000,0.0003,0.6024,844,146
15500,0.0003,0.6148,853,154
16000,0.0003,0.6522,863,157
16500,0.0003,0.6261,869,166
17000,0.0003,0.5859,877,173
17500,0.0003,0.6387,880,183
18000,0.0003,0.6177,892,187
18500,0.0003,0.5927,900,193
19000,0.0003,0.6526,908,197
19500,0.0003,0.6047,917,203
20000,0.0004,0.6256,928,206
20500,0.0003,0.6203,934,211
21000,0.0003,0.6157,938,219
21500,0.0003,0.633,947,223
22000,0.0003,0.6172,951,224
22500,0.0005,0.6143,956,230
23000,0.0006,0.6276,963,237
23500,0.0007,0.6171,972,241
24000,0.0005,0.6345,975,243
24500,0.0006,0.62,977,245
25000,0.0005,0.6379,980,248
25500,0.0003,0.6086,984,254
26000,0.0003,0.6218,989,259
26500,0.0003,0.5963,992,263
27000,0.0003,0.6225,1002,266
27500,0.0003,0.6136,1007,268
28000,0.0003,0.611,1012,272
28500,0.0003,0.6049,1013,277
29000,0.0003,0.6324,1014,280
29500,0.0003,0.5988,1019,285
30000,0.0003,0.6402,1021,286
30500,0.0003,0.6152,1023,289
31000,0.0003,0.6011,1028,295
31500,0.0003,0.5968,1032,300
32000,0.0003,0.6119,1042,302
32500,0.0004,0.5907,1044,308
33000,0.0003,0.6284,1046,309
33500,0.0003,0.6428,1048,313
34000,0.0003,0.6392,1051,317
34500,0.0004,0.6072,1053,319
35000,0.0003,0.6168,1057,323
35500,0.0004,0.6027,1061,324
36000,0.0005,0.611,1064,326
36500,0.0005,0.6269,1068,328
37000,0.0006,0.6329,1071,330
37500,0.0005,0.6043,1074,333
38000,0.0005,0.6232,1076,337
38500,0.0005,0.6127,1082,338
39000,0.0003,0.6137,1084,341
39500,0.0003,0.6033,1084,342
40000,0.0003,0.6026,1085,345
40500,0.0003,0.593,1090,348
41000,0.0004,0.5902,1090,349
41500,0.0005,0.6335,1094,350
42000,0.0004,0.6296,1094,350
42500,0.0004,0.6194,1096,352
43000,0.0004,0.6405,1100,354
43500,0.0004,0.6376,1103,355
44000,0.0004,0.6331,1105,355
44500,0.0004,0.6585,1110,355
45000,0.0005,0.5953,1116,356
45500,0.0005,0.6102,1116,358
46000,0.0004,0.6281,1119,358
46500,0.0004,0.6201,1121,362
47000,0.0004,0.6143,1121,362
47500,0.0003,0.6141,1123,362
48000,0.0005,0.6586,1123,362
48500,0.0006,0.6616,1124,365
49000,0.0006,0.633,1125,366
49500,0.0005,0.6409,1125,367
50000,0.0006,0.6169,1128,369
