steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0001,0.5164,395,0
4002,0.0001,0.5289,515,2
6002,0.0001,0.5068,612,19
8001,0.0001,0.5202,680,32
10001,0.0001,0.4997,748,39
12002,0.0002,0.5087,795,50
14000,0.0003,0.5073,843,61
16002,0.0003,0.4997,875,69
18000,0.0002,0.4907,904,83
20000,0.0002,0.5016,923,105
22001,0.0002,0.5206,944,122
24000,0.0002,0.5073,970,132
26002,0.0002,0.5211,990,139
28000,0.0002,0.5026,1009,150
30000,0.0002,0.5128,1027,153
32000,0.0002,0.5249,1035,154
34000,0.0002,0.5107,1039,154
36002,0.0002,0.5189,1051,155
38002,0.0002,0.5123,1059,156
40000,0.0002,0.512,1064,157
42001,0.0002,0.4977,1067,158
44002,0.0002,0.5204,1070,158
46000,0.0002,0.5149,1072,163
48000,0.0002,0.5154,1078,165
50001,0.0002,0.5175,1084,167
52002,0.0002,0.5113,1087,168
54002,0.0002,0.4968,1092,169
56001,0.0002,0.504,1094,171
58000,0.0003,0.4972,1095,174
60002,0.0003,0.5036,1099,175
62001,0.0002,0.5182,1100,177
64002,0.0002,0.5232,1103,179
66000,0.0002,0.5244,1103,183
68001,0.0002,0.5135,1104,186
70000,0.0002,0.5132,1106,187
72000,0.0002,0.5197,1106,189
74001,0.0002,0.5121,1106,191
76000,0.0002,0.5087,1108,192
78001,0.0002,0.5177,1108,195
80001,0.0002,0.5174,1108,196
82001,0.0002,0.5242,1108,199
84001,0.0002,0.5132,1109,203
86000,0.0002,0.5245,1109,205
88002,0.0002,0.505,1109,209
90001,0.0002,0.5066,1110,211
92000,0.0002,0.5118,1110,213
94000,0.0002,0.5179,1110,216
96000,0.0002,0.5039,1110,223
98000,0.0002,0.534,1110,225
100001,0.0002,0.5328,1110,228
102002,0.0003,0.5142,1110,230
104000,0.0003,0.5187,1110,234
106001,0.0002,0.5153,1111,235
108000,0.0002,0.5062,1111,237
110002,0.0002,0.5131,1111,242
112001,0.0002,0.5072,1111,244
114002,0.0002,0.5212,1111,244
116000,0.0002,0.5313,1111,244
118000,0.0002,0.5204,1111,246
120001,0.0002,0.5038,1111,249
122002,0.0002,0.508,1111,250
124001,0.0002,0.5152,1111,250
126001,0.0002,0.5139,1111,253
128001,0.0002,0.5104,1111,254
130000,0.0002,0.5177,1111,258
132001,0.0002,0.5052,1111,263
134000,0.0002,0.5198,1111,263
136000,0.0002,0.4995,1111,266
138000,0.0002,0.5307,1111,269
140001,0.0002,0.5403,1111,271
142000,0.0002,0.5202,1111,275
144000,0.0003,0.4982,1111,280
146000,0.0003,0.5196,1111,283
148000,0.0002,0.5071,1111,288
150000,0.0002,0.5127,1111,291
152001,0.0002,0.5093,1112,296
154001,0.0002,0.5141,1112,301
156002,0.0002,0.5062,1112,304
158001,0.0002,0.5125,1112,310
160001,0.0002,0.4993,1112,314
162000,0.0002,0.5099,1112,317
164002,0.0002,0.5187,1112,320
166000,0.0002,0.5105,1112,326
168002,0.0002,0.4995,1112,330
170001,0.0002,0.5053,1112,334
172002,0.0002,0.5259,1112,340
174000,0.0002,0.5035,1112,347
176002,0.0002,0.515,1112,353
178000,0.0002,0.5211,1112,358
180000,0.0002,0.5217,1112,364
182000,0.0002,0.5252,1112,369
184001,0.0002,0.5297,1112,378
186001,0.0003,0.5184,1112,381
188000,0.0003,0.5126,1112,383
190002,0.0003,0.5094,1112,389
192000,0.0002,0.5233,1112,395
194001,0.0002,0.5143,1112,401
196001,0.0002,0.5203,1112,405
198000,0.0002,0.5015,1112,406
200002,0.0002,0.5346,1112,411
