steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0001,0.5314,415,0
4001,0.0001,0.5143,536,1
6001,0.0001,0.5171,611,15
8000,0.0002,0.5246,685,28
10001,0.0002,0.5179,731,44
12000,0.0003,0.5214,785,56
14002,0.0002,0.5016,832,61
16002,0.0002,0.5166,876,78
18000,0.0002,0.5212,913,90
20000,0.0002,0.5215,941,108
22001,0.0002,0.5057,969,125
24001,0.0002,0.508,997,137
26002,0.0002,0.5258,1012,141
28002,0.0002,0.5268,1021,145
30000,0.0002,0.5103,1029,150
32000,0.0002,0.5062,1044,151
34000,0.0002,0.5176,1046,152
36001,0.0002,0.5218,1055,154
38000,0.0002,0.5101,1062,154
40002,0.0002,0.5126,1065,156
42001,0.0002,0.5281,1068,156
44002,0.0002,0.5065,1077,157
46001,0.0002,0.5188,1080,158
48000,0.0002,0.5265,1084,160
50000,0.0002,0.521,1087,162
52001,0.0002,0.5142,1088,166
54000,0.0003,0.5259,1090,169
56001,0.0003,0.5115,1094,171
58001,0.0002,0.4967,1096,174
60000,0.0002,0.5276,1097,175
62000,0.0002,0.5075,1098,177
64000,0.0002,0.5153,1101,180
66001,0.0002,0.516,1101,181
68001,0.0002,0.5096,1103,186
70002,0.0002,0.5296,1106,191
72002,0.0002,0.5068,1106,192
74000,0.0002,0.5,1106,193
76000,0.0002,0.4941,1106,197
78001,0.0002,0.5035,1107,200
80001,0.0002,0.5162,1107,200
82002,0.0002,0.5173,1108,203
84000,0.0002,0.5122,1109,208
86001,0.0002,0.4945,1109,209
88001,0.0002,0.5202,1109,210
90001,0.0002,0.5275,1109,211
92000,0.0002,0.5042,1109,214
94000,0.0002,0.5056,1109,217
96000,0.0003,0.5116,1109,218
98000,0.0003,0.5277,1110,221
100000,0.0002,0.5021,1110,224
102001,0.0002,0.5183,1111,227
104001,0.0002,0.5191,1111,228
106001,0.0002,0.5079,1111,232
108002,0.0002,0.504,1111,236
110001,0.0002,0.5044,1111,238
112001,0.0002,0.503,1111,242
114001,0.0002,0.5101,1111,243
116001,0.0002,0.5081,1111,244
118000,0.0002,0.5102,1111,246
120000,0.0002,0.5161,1111,249
122001,0.0002,0.5099,1111,251
124001,0.0002,0.5144,1111,254
126002,0.0002,0.5103,1111,255
128001,0.0002,0.5201,1111,257
130000,0.0002,0.5139,1111,261
132002,0.0002,0.5099,1112,262
134002,0.0002,0.5184,1112,263
136000,0.0002,0.5089,1112,265
138000,0.0003,0.532,1112,269
140001,0.0003,0.5052,1112,271
142000,0.0003,0.5327,1112,274
144000,0.0002,0.5018,1112,277
146000,0.0002,0.5077,1112,281
148000,0.0002,0.5201,1112,282
150002,0.0002,0.5157,1112,284
152000,0.0002,0.5334,1112,287
154000,0.0002,0.5092,1112,295
156000,0.0002,0.5159,1112,297
158001,0.0002,0.5088,1112,301
160002,0.0002,0.5074,1112,308
162000,0.0002,0.5048,1112,313
164001,0.0002,0.519,1112,318
166002,0.0002,0.5241,1112,325
168001,0.0002,0.5086,1112,331
170002,0.0002,0.5131,1112,333
172002,0.0002,0.5034,1112,337
174000,0.0002,0.525,1112,344
176000,0.0002,0.5229,1112,346
178001,0.0002,0.5209,1112,349
180001,0.0002,0.5189,1112,355
182000,0.0003,0.5175,1112,365
184001,0.0003,0.5038,1112,367
186001,0.0002,0.5105,1112,371
188001,0.0002,0.5101,1112,377
190002,0.0002,0.5095,1112,382
192002,0.0002,0.5273,1112,388
194001,0.0002,0.505,1112,392
196000,0.0002,0.5191,1112,397
198002,0.0002,0.5128,1112,401
200002,0.0002,0.497,1112,407
