steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2001,0.0001,0.5323,401,0
4001,0.0001,0.5274,521,1
6001,0.0001,0.5261,601,15
8001,0.0001,0.5093,672,30
10000,0.0001,0.5178,736,44
12000,0.0002,0.5133,787,55
14002,0.0001,0.518,823,61
16001,0.0002,0.5131,863,70
18000,0.0002,0.5099,899,91
20001,0.0002,0.5214,915,106
22000,0.0002,0.5056,942,125
24000,0.0002,0.499,959,133
26000,0.0002,0.5083,979,141
28001,0.0002,0.5098,994,145
30002,0.0002,0.5203,1009,148
32002,0.0002,0.501,1022,151
34002,0.0002,0.5155,1038,153
36000,0.0002,0.506,1051,155
38002,0.0003,0.5157,1061,156
40001,0.0003,0.5075,1066,157
42001,0.0002,0.5268,1071,157
44001,0.0002,0.5059,1078,159
46000,0.0002,0.5291,1084,160
48001,0.0002,0.5171,1091,160
50002,0.0002,0.5102,1094,164
52001,0.0002,0.5216,1097,167
54001,0.0002,0.5255,1100,170
56001,0.0002,0.5215,1100,174
58002,0.0002,0.4958,1102,174
60000,0.0002,0.5041,1103,177
62001,0.0002,0.5003,1103,178
64001,0.0002,0.4924,1103,183
66000,0.0002,0.5072,1103,184
68000,0.0002,0.5195,1105,186
70002,0.0002,0.5089,1106,189
72001,0.0002,0.5163,1107,193
74001,0.0002,0.5274,1107,193
76000,0.0002,0.5161,1107,194
78001,0.0002,0.5097,1107,196
80002,0.0003,0.5033,1107,198
82002,0.0003,0.512,1107,202
84001,0.0002,0.5293,1107,204
86000,0.0002,0.5146,1108,209
88001,0.0002,0.5133,1108,212
90001,0.0002,0.524,1109,216
92001,0.0002,0.5058,1109,216
94001,0.0002,0.5116,1109,220
96001,0.0002,0.5124,1109,221
98000,0.0002,0.519,1110,222
100000,0.0002,0.5184,1110,224
102001,0.0002,0.5216,1110,225
104000,0.0002,0.5127,1111,229
106002,0.0002,0.5055,1111,230
108001,0.0002,0.5107,1111,233
110001,0.0002,0.512,1111,234
112002,0.0002,0.5146,1111,236
114002,0.0002,0.5126,1111,242
116002,0.0002,0.5112,1111,242
118002,0.0002,0.501,1111,242
120002,0.0002,0.5197,1111,243
122001,0.0003,0.5113,1111,245
124001,0.0003,0.5121,1111,248
126000,0.0003,0.5087,1111,251
128000,0.0002,0.5083,1111,255
130002,0.0002,0.5197,1111,259
132000,0.0002,0.5186,1112,260
134001,0.0002,0.5233,1112,265
136000,0.0002,0.5136,1112,267
138001,0.0002,0.5086,1112,267
140001,0.0002,0.5124,1112,268
142001,0.0002,0.5149,1112,270
144001,0.0002,0.4901,1112,271
146002,0.0002,0.52,1112,272
148000,0.0002,0.5193,1112,279
150001,0.0002,0.5127,1112,283
152001,0.0002,0.5371,1112,287
154001,0.0002,0.5047,1112,290
156001,0.0002,0.5167,1112,294
158000,0.0002,0.5226,1112,299
160001,0.0002,0.518,1112,308
162000,0.0002,0.5043,1112,312
164002,0.0002,0.5052,1112,316
166002,0.0003,0.5154,1112,317
168000,0.0003,0.523,1112,324
170000,0.0002,0.5239,1112,337
172002,0.0002,0.5265,1112,341
174000,0.0002,0.5126,1112,345
176002,0.0002,0.503,1112,347
178002,0.0002,0.5042,1112,350
180001,0.0002,0.5208,1112,356
182001,0.0002,0.5067,1112,360
184002,0.0002,0.5214,1112,367
186002,0.0002,0.5076,1112,371
188001,0.0002,0.5086,1112,378
190001,0.0002,0.5094,1112,383
192002,0.0002,0.5094,1112,390
194000,0.0002,0.5062,1112,396
196000,0.0002,0.529,1112,401
198001,0.0002,0.5108,1112,404
200000,0.0002,0.5182,1112,413
