steps,best_pred_error_rate
7000,"{0: 0.94, 1: 0.41, 2: 0.3, 3: 0.36, 4: 0.35}"
7250,"{0: 0.91, 1: 0.35, 2: 0.36, 3: 0.3, 4: 0.34}"
7500,"{0: 0.95, 1: 0.35, 2: 0.27, 3: 0.33, 4: 0.37}"
7750,"{0: 0.97, 1: 0.48, 2: 0.35, 3: 0.3, 4: 0.29}"
8000,"{0: 0.96, 1: 0.41, 2: 0.38, 3: 0.29, 4: 0.32}"
8250,"{0: 0.93, 1: 0.42, 2: 0.3, 3: 0.31, 4: 0.25}"
8500,"{0: 0.98, 1: 0.42, 2: 0.36, 3: 0.42, 4: 0.37}"
8750,"{0: 0.92, 1: 0.42, 2: 0.46, 3: 0.32, 4: 0.27}"
9000,"{0: 0.97, 1: 0.49, 2: 0.34, 3: 0.25, 4: 0.26}"
9250,"{0: 0.96, 1: 0.52, 2: 0.27, 3: 0.31, 4: 0.36}"
9500,"{0: 0.94, 1: 0.43, 2: 0.38, 3: 0.32, 4: 0.32}"
9750,"{0: 0.96, 1: 0.41, 2: 0.26, 3: 0.33, 4: 0.33}"
10000,"{0: 0.95, 1: 0.38, 2: 0.28, 3: 0.41, 4: 0.31}"
10250,"{0: 0.97, 1: 0.41, 2: 0.28, 3: 0.32, 4: 0.32}"
10500,"{0: 0.94, 1: 0.45, 2: 0.33, 3: 0.29, 4: 0.31}"
10750,"{0: 0.9, 1: 0.39, 2: 0.25, 3: 0.3, 4: 0.29}"
11000,"{0: 0.96, 1: 0.46, 2: 0.32, 3: 0.35, 4: 0.25}"
11250,"{0: 0.95, 1: 0.47, 2: 0.24, 3: 0.33, 4: 0.3}"
11500,"{0: 0.96, 1: 0.44, 2: 0.31, 3: 0.37, 4: 0.31}"
11750,"{0: 0.93, 1: 0.44, 2: 0.32, 3: 0.35, 4: 0.33}"
12000,"{0: 0.9, 1: 0.42, 2: 0.38, 3: 0.33, 4: 0.41}"
12250,"{0: 0.93, 1: 0.46, 2: 0.35, 3: 0.28, 4: 0.22}"
12500,"{0: 0.94, 1: 0.55, 2: 0.36, 3: 0.4, 4: 0.24}"
12750,"{0: 0.96, 1: 0.41, 2: 0.28, 3: 0.33, 4: 0.24}"
13000,"{0: 0.95, 1: 0.38, 2: 0.36, 3: 0.31, 4: 0.32}"
13250,"{0: 0.95, 1: 0.42, 2: 0.29, 3: 0.35, 4: 0.26}"
13500,"{0: 0.94, 1: 0.39, 2: 0.26, 3: 0.33, 4: 0.35}"
13750,"{0: 0.96, 1: 0.37, 2: 0.28, 3: 0.25, 4: 0.33}"
14000,"{0: 0.94, 1: 0.44, 2: 0.32, 3: 0.34, 4: 0.34}"
14250,"{0: 0.93, 1: 0.38, 2: 0.25, 3: 0.44, 4: 0.23}"
14500,"{0: 0.94, 1: 0.46, 2: 0.33, 3: 0.28, 4: 0.33}"
14750,"{0: 0.9, 1: 0.45, 2: 0.35, 3: 0.34, 4: 0.24}"
15000,"{0: 0.97, 1: 0.38, 2: 0.31, 3: 0.33, 4: 0.29}"
15250,"{0: 0.97, 1: 0.37, 2: 0.25, 3: 0.3, 4: 0.28}"
15500,"{0: 0.91, 1: 0.44, 2: 0.39, 3: 0.31, 4: 0.28}"
15750,"{0: 0.98, 1: 0.45, 2: 0.34, 3: 0.3, 4: 0.25}"
16000,"{0: 0.98, 1: 0.49, 2: 0.4, 3: 0.35, 4: 0.32}"
16250,"{0: 0.89, 1: 0.45, 2: 0.3, 3: 0.35, 4: 0.3}"
16500,"{0: 0.94, 1: 0.41, 2: 0.33, 3: 0.31, 4: 0.3}"
16750,"{0: 0.93, 1: 0.44, 2: 0.29, 3: 0.32, 4: 0.4}"
17000,"{0: 0.89, 1: 0.49, 2: 0.31, 3: 0.34, 4: 0.25}"
17250,"{0: 0.97, 1: 0.4, 2: 0.28, 3: 0.31, 4: 0.32}"
17500,"{0: 0.97, 1: 0.43, 2: 0.3, 3: 0.41, 4: 0.36}"
17750,"{0: 0.95, 1: 0.43, 2: 0.32, 3: 0.28, 4: 0.31}"
18000,"{0: 0.92, 1: 0.41, 2: 0.4, 3: 0.24, 4: 0.3}"
18250,"{0: 0.93, 1: 0.41, 2: 0.41, 3: 0.34, 4: 0.29}"
18500,"{0: 0.96, 1: 0.38, 2: 0.27, 3: 0.37, 4: 0.33}"
18750,"{0: 0.95, 1: 0.41, 2: 0.31, 3: 0.3, 4: 0.28}"
19000,"{0: 0.95, 1: 0.55, 2: 0.28, 3: 0.25, 4: 0.32}"
19250,"{0: 0.95, 1: 0.52, 2: 0.36, 3: 0.37, 4: 0.42}"
19500,"{0: 0.91, 1: 0.45, 2: 0.27, 3: 0.3, 4: 0.25}"
19750,"{0: 0.92, 1: 0.49, 2: 0.33, 3: 0.24, 4: 0.3}"
20000,"{0: 0.94, 1: 0.43, 2: 0.26, 3: 0.36, 4: 0.35}"
20250,"{0: 0.93, 1: 0.38, 2: 0.25, 3: 0.23, 4: 0.32}"
20500,"{0: 0.94, 1: 0.38, 2: 0.24, 3: 0.32, 4: 0.34}"
20750,"{0: 0.93, 1: 0.41, 2: 0.31, 3: 0.26, 4: 0.29}"
21000,"{0: 0.93, 1: 0.42, 2: 0.22, 3: 0.34, 4: 0.3}"
21250,"{0: 0.93, 1: 0.36, 2: 0.33, 3: 0.24, 4: 0.29}"
21500,"{0: 0.93, 1: 0.36, 2: 0.34, 3: 0.27, 4: 0.31}"
21750,"{0: 0.94, 1: 0.39, 2: 0.32, 3: 0.36, 4: 0.32}"
22000,"{0: 0.95, 1: 0.37, 2: 0.21, 3: 0.38, 4: 0.26}"
22250,"{0: 0.98, 1: 0.45, 2: 0.27, 3: 0.23, 4: 0.38}"
22500,"{0: 0.93, 1: 0.43, 2: 0.26, 3: 0.29, 4: 0.27}"
22750,"{0: 0.93, 1: 0.47, 2: 0.38, 3: 0.27, 4: 0.29}"
23000,"{0: 0.94, 1: 0.35, 2: 0.29, 3: 0.3, 4: 0.23}"
23250,"{0: 0.97, 1: 0.3, 2: 0.33, 3: 0.31, 4: 0.28}"
23500,"{0: 0.98, 1: 0.48, 2: 0.31, 3: 0.34, 4: 0.28}"
23750,"{0: 0.99, 1: 0.52, 2: 0.24, 3: 0.26, 4: 0.27}"
24000,"{0: 0.92, 1: 0.37, 2: 0.33, 3: 0.39, 4: 0.27}"
24250,"{0: 0.97, 1: 0.41, 2: 0.31, 3: 0.32, 4: 0.33}"
24500,"{0: 0.96, 1: 0.36, 2: 0.3, 3: 0.29, 4: 0.25}"
24750,"{0: 0.94, 1: 0.39, 2: 0.31, 3: 0.33, 4: 0.26}"
25000,"{0: 0.94, 1: 0.45, 2: 0.29, 3: 0.38, 4: 0.33}"
