steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5773,368,0
1000,0.0002,0.6372,446,0
1500,0.0003,0.6053,506,3
2000,0.0003,0.6544,550,6
2500,0.0002,0.6785,586,8
3000,0.0003,0.6883,625,10
3500,0.0003,0.6522,655,15
4000,0.0003,0.7437,679,25
4500,0.0004,0.7004,717,32
5000,0.0005,0.7111,749,39
5500,0.0005,0.7113,769,42
6000,0.0005,0.7442,793,46
6500,0.0005,0.699,806,50
7000,0.0006,0.7563,826,54
7500,0.0004,0.7264,843,57
8000,0.0003,0.7256,864,59
8500,0.0003,0.738,880,63
9000,0.0003,0.7073,895,70
9500,0.0003,0.7093,908,73
10000,0.0003,0.72,925,78
10500,0.0003,0.7062,940,80
11000,0.0003,0.7057,951,85
11500,0.0003,0.685,968,87
12000,0.0004,0.6939,981,89
12500,0.0004,0.7071,1000,91
13000,0.0004,0.7282,1013,91
13500,0.0003,0.6897,1026,95
14000,0.0003,0.7155,1041,102
14500,0.0003,0.7339,1057,110
15000,0.0004,0.7037,1070,116
15500,0.0004,0.727,1080,120
16000,0.0004,0.7425,1096,131
16500,0.0004,0.7041,1101,133
17000,0.0004,0.7113,1113,137
17500,0.0004,0.7426,1123,141
18000,0.0004,0.732,1132,145
18500,0.0006,0.7061,1138,147
19000,0.0006,0.7119,1149,150
19500,0.0006,0.7053,1156,154
20000,0.0006,0.7605,1170,161
20500,0.0006,0.7291,1180,166
21000,0.0004,0.7083,1187,170
21500,0.0003,0.7155,1190,173
22000,0.0004,0.723,1195,178
22500,0.0003,0.731,1203,183
23000,0.0004,0.716,1206,187
23500,0.0004,0.7116,1213,191
24000,0.0004,0.7337,1219,193
24500,0.0003,0.7235,1224,194
25000,0.0004,0.6891,1225,196
25500,0.0003,0.7173,1230,197
26000,0.0004,0.7112,1237,198
26500,0.0004,0.7251,1245,199
27000,0.0004,0.7053,1254,199
27500,0.0004,0.7162,1258,202
28000,0.0004,0.7253,1262,203
28500,0.0004,0.7391,1266,206
29000,0.0003,0.7639,1270,207
29500,0.0003,0.7015,1274,208
30000,0.0003,0.7466,1277,210
30500,0.0003,0.7461,1277,210
31000,0.0005,0.7002,1282,210
31500,0.0006,0.7187,1286,211
32000,0.0006,0.7074,1287,212
32500,0.0007,0.7279,1291,213
33000,0.0007,0.7513,1294,214
33500,0.0006,0.714,1299,214
34000,0.0004,0.707,1305,217
34500,0.0004,0.7259,1309,219
35000,0.0003,0.704,1312,221
35500,0.0004,0.7496,1313,222
36000,0.0003,0.6974,1314,224
36500,0.0004,0.7427,1317,225
37000,0.0004,0.7124,1320,226
37500,0.0004,0.7366,1324,228
38000,0.0003,0.7276,1326,230
38500,0.0004,0.6987,1329,230
39000,0.0004,0.7035,1331,230
39500,0.0004,0.7303,1333,231
40000,0.0004,0.7442,1335,232
40500,0.0004,0.7131,1341,233
41000,0.0004,0.7496,1343,235
41500,0.0004,0.7082,1345,236
42000,0.0004,0.7504,1347,238
42500,0.0004,0.7164,1349,239
43000,0.0004,0.7286,1350,242
43500,0.0007,0.7197,1352,244
44000,0.0007,0.7577,1352,246
44500,0.0007,0.7187,1355,247
45000,0.0006,0.697,1357,247
45500,0.0006,0.7238,1360,247
46000,0.0004,0.7555,1362,249
46500,0.0004,0.7286,1365,249
47000,0.0005,0.7155,1366,249
47500,0.0004,0.7136,1366,251
48000,0.0004,0.7131,1367,251
48500,0.0004,0.7131,1369,252
49000,0.0004,0.7207,1370,252
49500,0.0004,0.7213,1372,254
50000,0.0004,0.7268,1373,256
