steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5804,375,0
1000,0.0002,0.6236,445,0
1500,0.0002,0.6809,490,4
2000,0.0002,0.6872,529,8
2500,0.0003,0.7185,568,10
3000,0.0003,0.7046,595,16
3500,0.0003,0.6901,631,22
4000,0.0003,0.6969,659,28
4500,0.0002,0.7287,696,29
5000,0.0003,0.6804,730,35
5500,0.0003,0.6978,761,38
6000,0.0003,0.697,787,40
6500,0.0003,0.6787,812,46
7000,0.0005,0.7405,828,52
7500,0.0006,0.7169,844,56
8000,0.0007,0.7315,861,60
8500,0.0005,0.7184,872,67
9000,0.0005,0.6595,890,68
9500,0.0006,0.6989,901,70
10000,0.0003,0.7158,916,73
10500,0.0003,0.7323,929,79
11000,0.0003,0.7014,952,82
11500,0.0003,0.7208,963,88
12000,0.0003,0.7042,975,91
12500,0.0003,0.7374,992,96
13000,0.0004,0.6935,1009,99
13500,0.0003,0.7253,1028,107
14000,0.0004,0.7357,1034,111
14500,0.0003,0.7518,1041,119
15000,0.0003,0.6943,1054,123
15500,0.0004,0.7102,1061,126
16000,0.0003,0.6823,1070,129
16500,0.0003,0.7371,1076,136
17000,0.0003,0.7435,1081,140
17500,0.0004,0.7491,1092,146
18000,0.0003,0.6814,1098,149
18500,0.0003,0.7085,1106,154
19000,0.0003,0.7575,1108,157
19500,0.0004,0.7604,1122,163
20000,0.0004,0.7213,1128,166
20500,0.0006,0.7425,1132,170
21000,0.0008,0.7286,1140,174
21500,0.0006,0.7372,1147,177
22000,0.0007,0.7175,1154,179
22500,0.0006,0.7266,1164,181
23000,0.0006,0.7099,1173,184
23500,0.0004,0.713,1178,187
24000,0.0004,0.7168,1183,188
24500,0.0005,0.6997,1191,191
25000,0.0004,0.739,1192,192
25500,0.0004,0.7393,1196,195
26000,0.0004,0.736,1204,196
26500,0.0004,0.7385,1211,196
27000,0.0005,0.7106,1220,198
27500,0.0005,0.7535,1225,199
28000,0.0005,0.7473,1230,201
28500,0.0005,0.7398,1236,201
29000,0.0006,0.7316,1241,201
29500,0.0007,0.7363,1242,204
30000,0.0007,0.7469,1246,204
30500,0.0006,0.7478,1251,209
31000,0.0008,0.7364,1257,210
31500,0.0009,0.7295,1262,212
32000,0.0007,0.7196,1267,212
32500,0.0007,0.7224,1273,212
33000,0.0006,0.7172,1276,213
33500,0.0004,0.7531,1279,215
34000,0.0005,0.6976,1281,217
34500,0.0004,0.7403,1283,218
35000,0.0005,0.7358,1289,219
35500,0.0005,0.7221,1293,220
36000,0.0005,0.7557,1296,222
36500,0.0005,0.7293,1296,224
37000,0.0005,0.7604,1299,227
37500,0.0005,0.7041,1300,228
38000,0.0006,0.7186,1303,229
38500,0.0005,0.7201,1309,229
39000,0.0005,0.7444,1312,229
39500,0.0004,0.6987,1318,230
40000,0.0004,0.7426,1320,230
40500,0.0004,0.7023,1323,230
41000,0.0004,0.7356,1326,232
41500,0.0007,0.7253,1327,234
42000,0.0006,0.7325,1331,235
42500,0.0006,0.7419,1332,237
43000,0.0008,0.6959,1333,237
43500,0.0006,0.7487,1335,238
44000,0.0004,0.7209,1337,239
44500,0.0004,0.7319,1339,240
45000,0.0004,0.7209,1341,240
45500,0.0004,0.7378,1343,242
46000,0.0004,0.7315,1345,243
46500,0.0004,0.7256,1345,247
47000,0.0005,0.7552,1347,247
47500,0.0005,0.6957,1350,248
48000,0.0004,0.7155,1351,251
48500,0.0004,0.7504,1351,252
49000,0.0004,0.7595,1352,252
49500,0.0005,0.7172,1352,253
50000,0.0004,0.737,1355,254
