steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0004,0.5656,377,0
1000,0.0004,0.6176,446,2
1500,0.0002,0.6482,494,4
2000,0.0003,0.6355,537,8
2500,0.0003,0.6776,578,9
3000,0.0003,0.7169,610,11
3500,0.0003,0.6441,646,13
4000,0.0003,0.678,678,23
4500,0.0003,0.6931,712,30
5000,0.0003,0.6973,738,32
5500,0.0003,0.7033,772,37
6000,0.0003,0.6979,788,40
6500,0.0003,0.7165,809,44
7000,0.0003,0.7051,826,48
7500,0.0003,0.7069,847,51
8000,0.0003,0.7187,864,58
8500,0.0003,0.7092,888,63
9000,0.0003,0.7425,904,68
9500,0.0003,0.7395,924,72
10000,0.0003,0.7165,940,74
10500,0.0003,0.7133,960,77
11000,0.0003,0.7235,970,78
11500,0.0003,0.7194,979,83
12000,0.0003,0.6956,991,89
12500,0.0003,0.6951,1007,92
13000,0.0003,0.7428,1021,96
13500,0.0003,0.716,1035,100
14000,0.0006,0.7173,1045,104
14500,0.0006,0.75,1059,109
15000,0.0006,0.6928,1076,114
15500,0.0006,0.7029,1086,120
16000,0.0007,0.6932,1093,125
16500,0.0004,0.7111,1099,133
17000,0.0004,0.6707,1114,138
17500,0.0003,0.7255,1123,144
18000,0.0003,0.7194,1130,149
18500,0.0003,0.7556,1143,152
19000,0.0003,0.6991,1149,156
19500,0.0003,0.7386,1154,160
20000,0.0004,0.7439,1157,167
20500,0.0003,0.7593,1160,169
21000,0.0003,0.733,1168,174
21500,0.0003,0.7009,1172,176
22000,0.0003,0.7448,1176,179
22500,0.0003,0.7304,1184,183
23000,0.0003,0.7243,1188,186
23500,0.0003,0.7258,1195,188
24000,0.0003,0.7665,1196,190
24500,0.0003,0.7295,1204,191
25000,0.0003,0.7172,1208,194
25500,0.0004,0.6884,1215,196
26000,0.0004,0.6959,1221,198
26500,0.0003,0.7136,1229,202
27000,0.0004,0.7243,1236,203
27500,0.0006,0.7109,1242,205
28000,0.0006,0.706,1246,207
28500,0.0007,0.6988,1254,208
29000,0.0006,0.7285,1259,210
29500,0.0007,0.7368,1263,210
30000,0.0004,0.7456,1265,211
30500,0.0003,0.6951,1268,211
31000,0.0004,0.7039,1272,211
31500,0.0003,0.7633,1273,211
32000,0.0004,0.7005,1276,213
32500,0.0004,0.7443,1279,214
33000,0.0004,0.7403,1280,215
33500,0.0004,0.7274,1280,215
34000,0.0003,0.7348,1283,218
34500,0.0003,0.7285,1287,220
35000,0.0004,0.7049,1288,220
35500,0.0003,0.7483,1288,220
36000,0.0003,0.7347,1290,222
36500,0.0004,0.7103,1293,223
37000,0.0004,0.7121,1296,227
37500,0.0004,0.7373,1299,230
38000,0.0003,0.7419,1303,231
38500,0.0003,0.7334,1304,231
39000,0.0004,0.726,1308,232
39500,0.0005,0.7383,1311,233
40000,0.0005,0.737,1312,234
40500,0.0007,0.754,1314,234
41000,0.0006,0.727,1317,234
41500,0.0007,0.7285,1319,236
42000,0.0006,0.747,1320,238
42500,0.0005,0.7271,1321,239
43000,0.0005,0.7111,1325,240
43500,0.0004,0.7152,1329,244
44000,0.0004,0.7113,1331,244
44500,0.0004,0.6987,1331,244
45000,0.0004,0.7215,1333,245
45500,0.0004,0.7167,1334,246
46000,0.0004,0.7411,1334,250
46500,0.0004,0.7256,1336,250
47000,0.0004,0.7683,1337,250
47500,0.0004,0.7143,1338,250
48000,0.0004,0.7073,1341,251
48500,0.0003,0.7474,1341,251
49000,0.0003,0.7406,1344,252
49500,0.0003,0.7562,1346,252
50000,0.0004,0.7129,1346,253
