steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
25003,0.0002,0.6786,947,176
50004,0.0003,0.687,1355,275
75000,0.0003,0.6896,1658,366
100000,0.0003,0.6977,1903,418
125000,0.0004,0.6945,2128,484
150000,0.0004,0.6981,2296,526
175004,0.0004,0.7053,2422,569
200003,0.0004,0.7065,2543,603
225003,0.0004,0.7089,2663,631
250000,0.0004,0.7101,2779,659
275004,0.0004,0.7056,2884,694
300002,0.0005,0.7039,2992,732
325000,0.0005,0.7041,3071,758
350004,0.0005,0.711,3143,786
375001,0.0005,0.7118,3201,808
400000,0.0005,0.717,3255,840
425001,0.0005,0.7125,3330,856
450003,0.0005,0.7117,3390,884
475004,0.0006,0.7138,3443,904
500004,0.0005,0.714,3483,928
525001,0.0005,0.714,3537,938
550000,0.0006,0.7136,3585,954
575004,0.0006,0.7184,3628,981
600000,0.0006,0.7194,3659,999
625002,0.0006,0.7133,3694,1012
650001,0.0006,0.7155,3718,1026
675003,0.0006,0.7151,3753,1048
700003,0.0006,0.7175,3781,1071
725002,0.0006,0.7141,3808,1087
750004,0.0006,0.7156,3839,1104
775002,0.0006,0.7187,3869,1114
800003,0.0006,0.7161,3894,1135
825001,0.0006,0.7154,3924,1147
850001,0.0006,0.7133,3959,1157
875001,0.0006,0.7154,3985,1174
900001,0.0006,0.7141,4020,1187
925004,0.0006,0.7204,4038,1196
950004,0.0006,0.7151,4057,1206
975001,0.0006,0.7158,4080,1221
1000001,0.0006,0.7216,4101,1233
1025003,0.0007,0.7184,4124,1243
1050004,0.0007,0.7187,4147,1252
1075001,0.0007,0.7209,4164,1264
1100000,0.0006,0.7227,4182,1279
1125000,0.0006,0.7211,4196,1292
1150000,0.0006,0.7163,4212,1303
1175001,0.0006,0.7181,4237,1314
1200002,0.0006,0.7221,4247,1328
1225001,0.0006,0.7181,4265,1342
1250003,0.0006,0.7167,4281,1350
1275003,0.0006,0.7218,4297,1360
1300001,0.0006,0.7214,4311,1366
1325002,0.0006,0.7198,4326,1371
1350004,0.0006,0.7173,4341,1378
1375004,0.0006,0.7223,4349,1385
1400004,0.0006,0.7161,4364,1392
1425001,0.0006,0.7185,4378,1400
1450000,0.0006,0.7217,4391,1407
1475003,0.0006,0.7204,4400,1414
1500003,0.0006,0.7243,4410,1423
1525001,0.0007,0.7191,4421,1434
1550000,0.0006,0.721,4438,1442
1575001,0.0006,0.718,4451,1448
1600003,0.0006,0.7192,4459,1454
1625002,0.0006,0.7228,4470,1461
1650001,0.0006,0.7209,4483,1471
1675000,0.0006,0.7195,4494,1477
1700002,0.0007,0.7155,4509,1482
1725004,0.0006,0.7224,4518,1484
1750002,0.0006,0.7185,4528,1490
1775004,0.0006,0.7159,4538,1496
1800002,0.0006,0.7225,4545,1500
1825004,0.0007,0.7197,4555,1505
1850000,0.0006,0.7273,4563,1514
1875000,0.0007,0.7228,4566,1520
1900003,0.0006,0.7256,4576,1525
1925001,0.0006,0.7194,4578,1531
1950000,0.0007,0.7205,4587,1537
1975004,0.0006,0.7202,4593,1542
2000000,0.0006,0.7232,4603,1552
2025000,0.0006,0.7236,4610,1552
2050004,0.0007,0.7252,4616,1554
2075000,0.0006,0.7242,4622,1559
2100004,0.0007,0.7224,4634,1568
2125004,0.0007,0.7233,4640,1573
2150004,0.0006,0.7223,4649,1575
2175001,0.0007,0.7246,4658,1575
2200001,0.0007,0.7224,4665,1576
2225000,0.0007,0.7236,4674,1577
2250003,0.0007,0.7244,4678,1582
2275002,0.0006,0.7209,4684,1584
2300001,0.0007,0.7249,4691,1589
2325004,0.0007,0.7201,4696,1591
2350000,0.0007,0.7254,4703,1597
2375004,0.0007,0.7228,4710,1602
2400000,0.0006,0.7246,4714,1605
2425001,0.0007,0.7249,4719,1607
2450000,0.0006,0.7223,4724,1609
2475000,0.0007,0.7238,4731,1609
2500003,0.0007,0.7252,4739,1611
