steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2001,0.0001,0.6094,355,0
4000,0.0001,0.6351,423,0
6000,0.0001,0.6656,467,4
8001,0.0001,0.6885,512,24
10000,0.0001,0.7013,550,35
12001,0.0001,0.6968,578,46
14000,0.0001,0.6859,600,56
16002,0.0001,0.7302,626,63
18001,0.0001,0.7137,653,70
20000,0.0001,0.6982,672,81
22000,0.0001,0.7387,685,101
24000,0.0001,0.7284,700,114
26001,0.0002,0.7129,720,126
28002,0.0001,0.6959,744,133
30000,0.0001,0.7139,761,141
32000,0.0001,0.6907,779,146
34001,0.0001,0.7243,791,151
36002,0.0002,0.7281,805,151
38002,0.0002,0.7257,823,153
40002,0.0002,0.7156,836,153
42002,0.0001,0.7228,847,154
44001,0.0001,0.7282,858,154
46000,0.0001,0.6995,870,154
48000,0.0002,0.716,878,155
50001,0.0001,0.7139,892,155
52000,0.0002,0.7206,901,156
54000,0.0001,0.7181,910,158
56001,0.0001,0.7074,925,159
58002,0.0002,0.7039,937,159
60002,0.0002,0.7429,945,160
62001,0.0002,0.7349,952,162
64001,0.0002,0.7225,956,163
66001,0.0002,0.7244,963,165
68002,0.0002,0.7022,968,166
70000,0.0002,0.7283,976,168
72001,0.0001,0.7331,981,168
74001,0.0002,0.7552,988,170
76000,0.0001,0.7233,994,173
78002,0.0002,0.7311,997,177
80002,0.0001,0.7283,999,179
82000,0.0002,0.7225,1006,179
84002,0.0002,0.725,1009,181
86002,0.0003,0.7285,1010,182
88002,0.0002,0.7273,1013,185
90001,0.0002,0.7413,1017,187
92000,0.0002,0.7269,1021,188
94000,0.0002,0.7268,1025,189
96002,0.0002,0.7262,1033,191
98001,0.0002,0.7361,1037,194
100002,0.0002,0.7295,1042,198
102002,0.0002,0.7192,1043,201
104002,0.0002,0.7422,1047,202
106001,0.0002,0.7301,1048,205
108001,0.0002,0.7374,1051,208
110000,0.0002,0.7192,1052,210
112001,0.0002,0.7233,1053,211
114000,0.0002,0.7287,1053,215
116001,0.0002,0.7453,1053,216
118001,0.0002,0.7129,1055,217
120001,0.0002,0.7334,1057,218
122000,0.0002,0.7392,1059,219
124000,0.0002,0.7092,1062,221
126001,0.0002,0.7307,1062,221
128000,0.0003,0.7218,1064,225
130001,0.0003,0.7378,1066,229
132000,0.0002,0.729,1068,230
134000,0.0002,0.731,1069,230
136001,0.0002,0.7153,1071,234
138002,0.0002,0.7427,1075,234
140000,0.0002,0.7495,1075,236
142000,0.0002,0.741,1075,236
144001,0.0002,0.7295,1075,238
146002,0.0002,0.734,1077,239
148000,0.0002,0.732,1078,241
150002,0.0002,0.7266,1078,242
152001,0.0002,0.7366,1079,243
154001,0.0002,0.7404,1079,245
156000,0.0001,0.7441,1079,246
158002,0.0002,0.7261,1080,249
160000,0.0002,0.7337,1081,250
162002,0.0002,0.7376,1081,252
164002,0.0002,0.7386,1081,254
166000,0.0002,0.735,1082,256
168001,0.0002,0.734,1083,258
170000,0.0002,0.7274,1083,261
172000,0.0003,0.7454,1083,265
174001,0.0002,0.7355,1083,266
176002,0.0002,0.7284,1083,267
178001,0.0002,0.7244,1084,270
180001,0.0002,0.7444,1086,273
182002,0.0002,0.7398,1086,276
184000,0.0002,0.7312,1087,280
186000,0.0002,0.7319,1088,283
188001,0.0002,0.7393,1089,285
190001,0.0002,0.7234,1089,288
192002,0.0002,0.7617,1089,290
194000,0.0002,0.7436,1089,294
196000,0.0002,0.7401,1090,296
198002,0.0002,0.7399,1090,298
200000,0.0002,0.7393,1092,299
