steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0002,0.6074,364,0
4002,0.0002,0.6165,434,1
6001,0.0002,0.6425,480,5
8000,0.0002,0.6786,512,24
10000,0.0001,0.6635,536,35
12002,0.0001,0.7171,575,46
14001,0.0001,0.7047,602,56
16001,0.0001,0.7212,629,60
18001,0.0001,0.7103,654,68
20001,0.0001,0.7169,680,79
22000,0.0001,0.6884,694,90
24002,0.0001,0.7204,716,110
26000,0.0001,0.714,727,124
28000,0.0001,0.7413,741,132
30001,0.0001,0.7095,759,142
32002,0.0001,0.7377,777,147
34001,0.0001,0.7229,787,148
36002,0.0001,0.6986,809,151
38001,0.0001,0.7086,822,151
40000,0.0001,0.7004,835,151
42000,0.0001,0.7011,844,151
44000,0.0001,0.7454,856,153
46002,0.0001,0.729,863,154
48002,0.0002,0.7218,866,155
50002,0.0001,0.7199,876,155
52000,0.0002,0.728,883,156
54001,0.0002,0.7384,890,159
56002,0.0002,0.699,898,162
58001,0.0002,0.722,911,162
60001,0.0001,0.7555,917,164
62001,0.0002,0.707,925,166
64001,0.0001,0.7377,926,166
66002,0.0001,0.7226,932,168
68000,0.0001,0.7147,938,170
70000,0.0001,0.7383,941,171
72001,0.0002,0.7327,951,172
74001,0.0002,0.7318,954,174
76000,0.0001,0.7087,958,174
78000,0.0001,0.7319,961,174
80001,0.0001,0.7226,966,177
82000,0.0002,0.7047,970,178
84002,0.0002,0.735,974,180
86002,0.0001,0.7276,979,182
88000,0.0002,0.7287,983,186
90000,0.0002,0.7282,987,187
92001,0.0002,0.7389,988,187
94002,0.0002,0.719,993,188
96002,0.0001,0.7013,997,190
98002,0.0002,0.7207,1003,193
100001,0.0002,0.7269,1008,195
102000,0.0003,0.735,1009,197
104000,0.0002,0.7065,1013,198
106001,0.0002,0.7091,1014,201
108000,0.0002,0.7326,1017,206
110001,0.0002,0.6921,1021,208
112002,0.0002,0.7313,1023,213
114001,0.0002,0.7532,1028,213
116002,0.0002,0.7139,1030,214
118000,0.0002,0.7437,1036,214
120000,0.0002,0.723,1039,215
122002,0.0002,0.7281,1040,216
124000,0.0002,0.7048,1041,218
126002,0.0002,0.7367,1044,218
128002,0.0002,0.7313,1047,222
130000,0.0002,0.7293,1050,222
132000,0.0002,0.7093,1053,224
134000,0.0002,0.7129,1055,227
136000,0.0002,0.7202,1057,229
138001,0.0002,0.7264,1061,234
140001,0.0002,0.7455,1063,236
142000,0.0002,0.7204,1064,238
144000,0.0002,0.7337,1064,241
146000,0.0003,0.7297,1065,243
148000,0.0003,0.7388,1066,245
150002,0.0002,0.742,1069,247
152001,0.0002,0.734,1070,248
154001,0.0002,0.7203,1071,251
156000,0.0002,0.7328,1074,252
158001,0.0002,0.7358,1075,252
160001,0.0002,0.7016,1075,253
162002,0.0001,0.7627,1076,254
164001,0.0002,0.7469,1077,257
166000,0.0002,0.7098,1077,259
168001,0.0002,0.7259,1081,262
170002,0.0002,0.733,1082,262
172001,0.0002,0.74,1082,262
174002,0.0002,0.7459,1084,266
176001,0.0002,0.7288,1086,270
178002,0.0002,0.7198,1086,273
180002,0.0002,0.7331,1088,276
182001,0.0002,0.7315,1088,278
184002,0.0002,0.732,1089,279
186001,0.0002,0.7147,1089,280
188001,0.0002,0.7139,1089,284
190000,0.0003,0.7342,1091,286
192000,0.0003,0.7228,1091,287
194001,0.0002,0.7323,1093,287
196001,0.0002,0.7222,1093,289
198002,0.0002,0.7359,1093,291
200001,0.0002,0.7296,1093,294
