steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
10001,0.0002,0.5334,866,52
20000,0.0002,0.5205,1127,133
30000,0.0002,0.5264,1274,163
40001,0.0002,0.5243,1405,181
50000,0.0002,0.518,1495,200
60002,0.0003,0.5279,1568,215
70001,0.0002,0.5281,1642,240
80003,0.0002,0.5211,1720,260
90003,0.0003,0.5238,1793,277
100003,0.0003,0.5244,1859,301
110000,0.0003,0.514,1917,336
120000,0.0003,0.5238,1952,377
130001,0.0003,0.5225,1999,413
140003,0.0003,0.5233,2027,441
150003,0.0003,0.5255,2053,478
160002,0.0003,0.5256,2076,502
170003,0.0003,0.5214,2099,516
180003,0.0003,0.5208,2124,529
190001,0.0003,0.5254,2148,534
200003,0.0003,0.5247,2171,540
210000,0.0003,0.5202,2184,544
220001,0.0003,0.5278,2205,547
230000,0.0003,0.5201,2217,548
240000,0.0003,0.5216,2235,550
250002,0.0003,0.5255,2252,550
260001,0.0003,0.5264,2258,552
270001,0.0003,0.5262,2272,552
280001,0.0003,0.5245,2279,552
290002,0.0003,0.5211,2282,553
300001,0.0003,0.5191,2287,553
310003,0.0003,0.5195,2292,553
320003,0.0003,0.5162,2295,554
330001,0.0003,0.5288,2301,554
340000,0.0003,0.5223,2303,554
350000,0.0003,0.5251,2309,554
360000,0.0003,0.5172,2315,554
370001,0.0003,0.5228,2318,554
380000,0.0003,0.5265,2321,554
390003,0.0003,0.5257,2322,554
400001,0.0003,0.5204,2324,557
410003,0.0003,0.5213,2327,558
420003,0.0003,0.5313,2330,559
430000,0.0003,0.5186,2331,559
440001,0.0003,0.5314,2333,560
450001,0.0003,0.5261,2334,560
460000,0.0003,0.5214,2335,561
470000,0.0003,0.5222,2336,562
480000,0.0003,0.5237,2337,563
490002,0.0003,0.5216,2339,563
500003,0.0003,0.5182,2341,563
510001,0.0003,0.5212,2341,563
520001,0.0003,0.5193,2346,563
530000,0.0003,0.5258,2346,564
540001,0.0003,0.5179,2346,564
550002,0.0003,0.5188,2347,564
560000,0.0003,0.5286,2349,564
570001,0.0003,0.5274,2350,565
580000,0.0003,0.5241,2350,565
590000,0.0003,0.5247,2351,566
600000,0.0003,0.5225,2353,566
610000,0.0003,0.5244,2354,567
620002,0.0003,0.519,2354,567
630003,0.0003,0.5309,2355,567
640000,0.0003,0.5269,2355,567
650000,0.0003,0.5188,2356,569
660001,0.0003,0.5264,2356,570
670002,0.0003,0.5203,2356,570
680002,0.0003,0.5266,2357,570
690001,0.0004,0.5245,2357,571
700002,0.0003,0.529,2357,573
710001,0.0003,0.5197,2358,574
720002,0.0003,0.5236,2358,575
730002,0.0003,0.5313,2358,578
740001,0.0003,0.5232,2358,578
750002,0.0003,0.5202,2358,579
760003,0.0003,0.5256,2358,580
770002,0.0003,0.5236,2358,581
780002,0.0004,0.5228,2358,583
790001,0.0003,0.5299,2359,585
800003,0.0003,0.529,2359,586
810003,0.0003,0.5252,2359,588
820001,0.0003,0.5238,2359,589
830000,0.0003,0.5309,2359,590
840001,0.0003,0.5184,2361,594
850003,0.0003,0.528,2361,596
860000,0.0003,0.5217,2361,596
870000,0.0003,0.5234,2361,598
880001,0.0003,0.5242,2362,600
890000,0.0003,0.5175,2362,602
900001,0.0003,0.5269,2362,606
910002,0.0003,0.5223,2362,610
920002,0.0003,0.5263,2362,613
930000,0.0003,0.5245,2362,616
940000,0.0003,0.5201,2363,617
950000,0.0003,0.5214,2363,624
960000,0.0003,0.5247,2363,626
970001,0.0003,0.5211,2363,628
980002,0.0003,0.5254,2363,631
990001,0.0003,0.5294,2363,634
1000003,0.0003,0.5257,2363,637
