steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
25002,0.0002,0.4696,1461,181
50004,0.0004,0.4698,2041,322
75003,0.0004,0.4692,2475,412
100003,0.0005,0.4713,2745,481
125001,0.0005,0.4691,2970,519
150003,0.0006,0.4702,3166,559
175000,0.0006,0.4709,3314,595
200001,0.0006,0.469,3452,642
225000,0.0006,0.4692,3586,674
250003,0.0007,0.4686,3687,705
275003,0.0007,0.4673,3768,742
300001,0.0007,0.4652,3853,766
325001,0.0007,0.4673,3920,799
350004,0.0007,0.4685,3970,829
375003,0.0007,0.47,4037,856
400001,0.0007,0.4682,4091,874
425002,0.0007,0.4685,4147,897
450000,0.0007,0.4687,4202,914
475000,0.0007,0.4663,4248,927
500003,0.0008,0.4682,4293,942
525000,0.0008,0.47,4340,958
550001,0.0008,0.4708,4378,978
575002,0.0008,0.4652,4410,993
600001,0.0008,0.4685,4436,1008
625002,0.0008,0.4658,4467,1024
650000,0.0008,0.4705,4501,1037
675000,0.0008,0.4693,4532,1058
700002,0.0008,0.4702,4561,1074
725000,0.0007,0.4685,4593,1094
750000,0.0008,0.4691,4615,1114
775001,0.0008,0.4708,4636,1128
800000,0.0008,0.4689,4660,1147
825003,0.0008,0.4672,4679,1164
850000,0.0008,0.4705,4706,1175
875003,0.0008,0.4704,4722,1185
900000,0.0008,0.4668,4745,1204
925001,0.0008,0.4684,4765,1215
950002,0.0008,0.4706,4786,1231
975002,0.0008,0.4683,4802,1244
1000001,0.0008,0.4673,4825,1262
1025004,0.0008,0.47,4844,1276
1050000,0.0008,0.4711,4858,1291
1075003,0.0008,0.4668,4875,1304
1100003,0.0008,0.4687,4891,1315
1125002,0.0008,0.4698,4906,1328
1150004,0.0008,0.4683,4929,1339
1175004,0.0009,0.4694,4943,1353
1200004,0.0008,0.4671,4956,1366
1225000,0.0009,0.4706,4972,1383
1250002,0.0008,0.4692,4982,1390
1275002,0.0008,0.4702,4995,1397
1300004,0.0008,0.471,5017,1407
1325003,0.0008,0.4693,5028,1416
1350004,0.0008,0.4685,5047,1426
1375002,0.0008,0.4719,5062,1436
1400000,0.0009,0.4695,5077,1446
1425002,0.0008,0.4702,5087,1458
1450004,0.0008,0.4704,5096,1469
1475000,0.0008,0.4696,5111,1479
1500000,0.0009,0.4688,5120,1485
1525001,0.0008,0.4688,5130,1495
1550004,0.0008,0.469,5134,1508
1575001,0.0009,0.4664,5145,1519
1600002,0.0009,0.4688,5158,1522
1625004,0.0009,0.4708,5167,1533
1650001,0.0008,0.4683,5175,1542
1675001,0.0008,0.4709,5182,1555
1700004,0.0008,0.4713,5185,1562
1725002,0.0009,0.4706,5195,1575
1750002,0.0008,0.4687,5200,1582
1775004,0.0009,0.4721,5207,1588
1800000,0.0008,0.4717,5215,1596
1825000,0.0008,0.4704,5226,1602
1850003,0.0008,0.47,5237,1611
1875000,0.0008,0.4683,5245,1613
1900003,0.0008,0.4701,5249,1619
1925002,0.0008,0.4709,5260,1623
1950000,0.0008,0.4688,5261,1636
1975000,0.0008,0.4704,5269,1639
2000002,0.0008,0.4687,5273,1643
2025000,0.0009,0.4706,5278,1648
2050001,0.0009,0.4727,5287,1653
2075004,0.0009,0.4682,5294,1662
2100004,0.0009,0.4702,5299,1665
2125004,0.0009,0.4704,5303,1670
2150001,0.0009,0.4685,5311,1679
2175001,0.0008,0.4709,5317,1684
2200001,0.0009,0.4691,5321,1685
2225003,0.0009,0.4716,5326,1691
2250001,0.0009,0.4697,5330,1694
2275003,0.0009,0.4673,5339,1700
2300000,0.0009,0.4708,5346,1704
2325001,0.0009,0.4686,5353,1708
2350003,0.0009,0.4701,5358,1716
2375000,0.001,0.4707,5359,1721
2400001,0.0009,0.4735,5365,1725
2425001,0.0009,0.4689,5373,1732
2450002,0.0009,0.4704,5382,1738
2475002,0.0009,0.4725,5386,1741
2500002,0.0009,0.4716,5394,1746
