steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2000,0.0002,0.5981,368,0
4000,0.0002,0.6442,431,0
6001,0.0002,0.6635,490,9
8001,0.0002,0.6834,527,21
10002,0.0001,0.6601,565,28
12000,0.0001,0.6835,590,37
14000,0.0001,0.7157,612,53
16000,0.0001,0.7078,643,64
18002,0.0001,0.6971,668,74
20002,0.0001,0.6859,690,82
22000,0.0001,0.6997,706,97
24002,0.0001,0.7002,718,107
26001,0.0001,0.714,734,116
28001,0.0001,0.7075,751,128
30002,0.0001,0.7166,769,137
32002,0.0002,0.7065,786,144
34001,0.0001,0.7052,799,148
36002,0.0002,0.7212,814,149
38001,0.0001,0.7217,829,152
40001,0.0001,0.7111,845,153
42000,0.0001,0.7157,853,153
44001,0.0001,0.7325,868,155
46001,0.0001,0.7123,875,156
48000,0.0001,0.7053,887,156
50002,0.0001,0.6899,894,156
52002,0.0002,0.7149,903,157
54001,0.0002,0.7259,909,158
56002,0.0003,0.719,917,160
58001,0.0001,0.7191,923,161
60002,0.0001,0.747,931,163
62000,0.0002,0.7206,942,163
64001,0.0002,0.7215,945,168
66001,0.0002,0.6929,953,170
68000,0.0001,0.7104,958,172
70000,0.0001,0.7209,964,174
72000,0.0001,0.7173,968,175
74001,0.0001,0.7142,974,177
76001,0.0002,0.7208,979,177
78001,0.0001,0.7356,986,178
80001,0.0002,0.7173,992,179
82001,0.0002,0.7184,997,179
84001,0.0002,0.7078,1002,181
86001,0.0002,0.7354,1005,183
88001,0.0002,0.7432,1009,184
90001,0.0002,0.7259,1012,186
92000,0.0002,0.7231,1021,188
94001,0.0002,0.7179,1023,190
96002,0.0002,0.712,1025,192
98001,0.0002,0.7123,1029,192
100001,0.0003,0.7312,1032,196
102002,0.0003,0.7363,1034,198
104001,0.0002,0.7306,1038,202
106002,0.0002,0.7215,1042,203
108000,0.0002,0.732,1044,204
110000,0.0002,0.7258,1046,204
112002,0.0002,0.7184,1048,206
114002,0.0002,0.718,1051,208
116000,0.0002,0.7302,1053,210
118001,0.0002,0.7267,1055,214
120000,0.0002,0.7324,1057,214
122001,0.0002,0.749,1059,215
124002,0.0002,0.7338,1059,216
126001,0.0002,0.7123,1059,217
128001,0.0002,0.7136,1064,219
130000,0.0002,0.7276,1067,220
132002,0.0002,0.7083,1071,220
134001,0.0002,0.7027,1072,224
136000,0.0001,0.7294,1075,224
138001,0.0002,0.7338,1076,224
140001,0.0002,0.7171,1076,226
142000,0.0002,0.7332,1079,229
144002,0.0002,0.7176,1080,231
146001,0.0003,0.7338,1080,231
148002,0.0002,0.7299,1082,237
150001,0.0001,0.7375,1084,241
152000,0.0002,0.7442,1084,243
154000,0.0002,0.7167,1085,245
156001,0.0002,0.6861,1087,246
158002,0.0002,0.7356,1087,246
160001,0.0002,0.7338,1088,247
162000,0.0001,0.7291,1091,249
164002,0.0002,0.7182,1093,250
166001,0.0002,0.7269,1093,252
168000,0.0002,0.7275,1095,255
170001,0.0002,0.7386,1095,257
172002,0.0002,0.7468,1098,260
174001,0.0002,0.7363,1098,264
176000,0.0002,0.7524,1100,265
178000,0.0002,0.7389,1100,270
180000,0.0002,0.732,1101,271
182000,0.0002,0.7383,1101,273
184001,0.0002,0.72,1101,282
186000,0.0002,0.7358,1101,284
188000,0.0003,0.7027,1102,284
190000,0.0003,0.7528,1102,288
192001,0.0002,0.7253,1102,288
194000,0.0002,0.7415,1102,292
196000,0.0002,0.7109,1102,295
198000,0.0002,0.7212,1102,298
200000,0.0002,0.7064,1103,306
