steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2000,0.0001,0.5933,360,0
4000,0.0001,0.6484,424,2
6000,0.0001,0.6894,465,12
8001,0.0001,0.6774,505,19
10001,0.0001,0.7034,531,33
12001,0.0001,0.7072,558,42
14000,0.0001,0.6913,590,53
16001,0.0001,0.7085,608,63
18002,0.0001,0.7027,635,70
20001,0.0001,0.6771,656,81
22000,0.0001,0.6997,680,92
24002,0.0001,0.7005,707,109
26001,0.0001,0.733,720,122
28002,0.0001,0.7165,737,133
30000,0.0001,0.7215,753,140
32000,0.0001,0.7264,763,145
34002,0.0001,0.7218,779,149
36001,0.0001,0.7383,788,149
38000,0.0002,0.7167,804,150
40002,0.0002,0.7252,819,151
42000,0.0002,0.7198,827,151
44001,0.0001,0.7133,846,152
46000,0.0001,0.7221,854,153
48002,0.0001,0.7079,867,153
50000,0.0001,0.7205,876,154
52001,0.0001,0.7409,886,155
54001,0.0001,0.7248,893,158
56001,0.0001,0.7295,902,158
58002,0.0001,0.7244,908,160
60000,0.0001,0.7045,913,164
62002,0.0001,0.7382,919,166
64001,0.0001,0.7242,926,168
66002,0.0002,0.7253,931,169
68001,0.0001,0.7079,939,170
70002,0.0001,0.7512,946,171
72001,0.0001,0.7246,953,172
74000,0.0002,0.7198,958,175
76000,0.0001,0.7237,965,176
78001,0.0002,0.7199,974,177
80001,0.0001,0.7303,983,179
82000,0.0002,0.7188,989,179
84001,0.0002,0.7159,995,179
86001,0.0002,0.7414,1000,181
88001,0.0003,0.7382,1004,182
90002,0.0002,0.715,1009,183
92002,0.0002,0.7377,1013,185
94001,0.0001,0.7127,1017,187
96000,0.0002,0.691,1021,189
98000,0.0002,0.7181,1021,192
100001,0.0002,0.7274,1026,194
102001,0.0001,0.7275,1033,200
104000,0.0002,0.7319,1035,201
106000,0.0002,0.7217,1037,204
108001,0.0002,0.7272,1037,209
110001,0.0002,0.71,1037,209
112000,0.0002,0.7338,1039,212
114001,0.0002,0.7323,1041,213
116000,0.0002,0.7173,1043,217
118002,0.0002,0.7287,1046,218
120001,0.0002,0.7216,1053,220
122000,0.0002,0.7428,1054,222
124002,0.0002,0.7277,1057,224
126000,0.0001,0.7636,1058,228
128001,0.0002,0.733,1063,229
130001,0.0002,0.7139,1065,231
132001,0.0003,0.7247,1067,234
134002,0.0003,0.7517,1068,236
136000,0.0002,0.7303,1071,237
138001,0.0002,0.7483,1073,239
140001,0.0002,0.7427,1074,239
142000,0.0002,0.7209,1075,240
144001,0.0002,0.7042,1076,241
146002,0.0002,0.729,1076,245
148000,0.0002,0.7214,1076,246
150002,0.0002,0.7193,1076,247
152002,0.0002,0.7331,1076,249
154000,0.0002,0.7287,1077,251
156000,0.0002,0.7367,1079,256
158002,0.0002,0.7343,1079,257
160001,0.0002,0.7457,1080,259
162001,0.0002,0.7206,1080,260
164001,0.0002,0.7218,1082,261
166002,0.0002,0.7182,1084,261
168002,0.0002,0.7289,1084,263
170001,0.0002,0.7512,1085,263
172001,0.0002,0.7396,1085,266
174000,0.0002,0.7183,1088,267
176000,0.0002,0.7233,1089,268
178000,0.0003,0.7294,1089,270
180000,0.0002,0.7403,1089,270
182001,0.0002,0.726,1092,274
184001,0.0002,0.7207,1093,274
186002,0.0002,0.7444,1093,277
188000,0.0002,0.7033,1093,278
190000,0.0002,0.7333,1094,283
192002,0.0002,0.7345,1094,284
194002,0.0002,0.7218,1095,286
196000,0.0002,0.7406,1095,289
198002,0.0002,0.7193,1096,292
200001,0.0002,0.7197,1096,296
