steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0002,0.4542,217,6
4002,0.0002,0.4362,277,19
6002,0.0002,0.4245,323,29
8002,0.0002,0.4292,372,40
10001,0.0002,0.4298,422,46
12002,0.0002,0.4262,460,54
14000,0.0002,0.4393,504,64
16002,0.0002,0.4369,531,69
18002,0.0002,0.4368,547,77
20000,0.0002,0.434,575,85
22002,0.0002,0.431,608,93
24000,0.0002,0.4249,644,95
26001,0.0002,0.4408,679,103
28001,0.0002,0.438,705,108
30002,0.0002,0.4338,732,112
32002,0.0002,0.43,755,116
34000,0.0002,0.4291,779,121
36002,0.0003,0.4239,799,127
38001,0.0004,0.4255,819,135
40001,0.0002,0.4309,833,146
42000,0.0002,0.4283,847,154
44002,0.0002,0.4275,865,159
46001,0.0002,0.4268,878,161
48002,0.0002,0.4266,891,168
50001,0.0002,0.431,903,173
52001,0.0002,0.4246,911,178
54001,0.0002,0.43,916,186
56002,0.0002,0.4359,921,192
58002,0.0002,0.4271,921,198
60000,0.0002,0.4372,924,202
62002,0.0002,0.4305,932,211
64000,0.0002,0.4211,937,219
66000,0.0002,0.4442,942,226
68000,0.0002,0.444,949,233
70001,0.0002,0.4328,955,239
72000,0.0002,0.4345,958,243
74000,0.0003,0.4406,960,252
76001,0.0004,0.4347,962,257
78001,0.0002,0.4323,963,270
80000,0.0002,0.4372,964,277
82002,0.0002,0.4314,964,285
84002,0.0002,0.4274,965,289
86002,0.0002,0.4293,965,295
88001,0.0002,0.436,969,301
90002,0.0002,0.4377,972,307
92000,0.0002,0.4276,975,315
94000,0.0002,0.4277,976,319
96000,0.0002,0.4373,977,322
98000,0.0002,0.4307,977,328
100001,0.0002,0.4372,979,331
102000,0.0002,0.4313,979,335
104002,0.0002,0.4313,980,338
106000,0.0002,0.4274,980,340
108002,0.0002,0.4308,980,343
110002,0.0004,0.4336,983,349
112000,0.0004,0.4382,984,354
114000,0.0002,0.4351,985,358
116002,0.0002,0.4377,986,362
118002,0.0002,0.4349,989,363
120002,0.0002,0.4289,990,363
122000,0.0002,0.4242,990,370
124000,0.0002,0.4356,990,375
126000,0.0002,0.4353,990,381
128002,0.0002,0.43,990,383
130001,0.0002,0.4296,990,387
132000,0.0002,0.4332,991,389
134000,0.0003,0.435,991,389
136001,0.0002,0.4385,993,392
138002,0.0003,0.4269,993,393
140001,0.0002,0.439,993,395
142000,0.0002,0.4324,993,397
144002,0.0004,0.4302,994,397
146000,0.0004,0.44,994,400
148002,0.0003,0.4368,994,401
150000,0.0002,0.4325,995,401
152001,0.0002,0.4398,995,407
154000,0.0002,0.4303,995,409
156002,0.0002,0.4299,995,410
158000,0.0002,0.4389,996,411
160002,0.0002,0.4348,996,417
162001,0.0002,0.435,996,418
164002,0.0002,0.4379,996,418
166000,0.0002,0.428,996,419
168002,0.0002,0.4442,996,419
170002,0.0002,0.4426,996,421
172000,0.0002,0.4291,996,421
174002,0.0002,0.4311,998,422
176000,0.0002,0.4431,998,422
178002,0.0002,0.433,998,423
180000,0.0003,0.4371,999,423
182001,0.0003,0.4413,999,424
184002,0.0003,0.4374,999,425
186000,0.0002,0.432,999,427
188000,0.0002,0.4319,999,429
190002,0.0002,0.4385,999,429
192001,0.0002,0.434,1000,430
194001,0.0002,0.432,1000,431
196000,0.0002,0.4252,1000,433
198002,0.0002,0.4268,1000,433
200000,0.0002,0.4351,1000,433
