steps,time_per_step,pred_success,nodes,filtered_nodes
5000,0.0005,0.5115,1323,43
10000,0.0006,0.5035,2139,83
15000,0.0009,0.5022,2764,155
20000,0.0011,0.5074,3295,195
25000,0.0011,0.5011,3745,213
30000,0.0012,0.5095,4183,224
35000,0.0014,0.5072,4602,235
40000,0.0016,0.5031,4958,254
45000,0.0016,0.5049,5290,273
50000,0.0017,0.5042,5598,290
55000,0.0019,0.5027,5900,313
60000,0.0019,0.499,6195,349
65000,0.0021,0.5062,6502,375
70000,0.002,0.504,6755,416
75000,0.0024,0.4993,6979,458
80000,0.0025,0.5006,7224,504
85000,0.0023,0.5095,7458,542
90000,0.0025,0.5056,7703,571
95000,0.0026,0.5016,7933,586
100000,0.0029,0.4979,8146,601
105000,0.0029,0.5066,8356,610
110000,0.0029,0.5031,8562,624
115000,0.003,0.5081,8731,634
120000,0.0029,0.5036,8919,643
125000,0.003,0.5064,9116,649
130000,0.003,0.5066,9291,656
135000,0.0032,0.5101,9454,668
140000,0.0033,0.5131,9620,677
145000,0.0035,0.5023,9787,682
150000,0.0035,0.5044,9953,684
155000,0.0034,0.5072,10111,695
160000,0.0038,0.499,10276,701
165000,0.0038,0.5021,10422,705
170000,0.0035,0.5058,10581,709
175000,0.0039,0.5133,10713,718
180000,0.0038,0.5038,10847,722
185000,0.0038,0.5032,10977,728
190000,0.0038,0.5056,11122,736
195000,0.0039,0.5097,11230,745
200000,0.0038,0.5109,11343,749
205000,0.0038,0.511,11481,758
210000,0.004,0.5104,11607,760
215000,0.005,0.512,11717,764
220000,0.0045,0.5054,11848,771
225000,0.0045,0.5046,11969,774
230000,0.0048,0.5061,12070,781
235000,0.0042,0.5037,12174,787
240000,0.0047,0.5052,12300,796
245000,0.0046,0.5036,12402,803
250000,0.0047,0.5074,12502,813
255000,0.0047,0.5084,12620,819
260000,0.0045,0.5025,12705,824
265000,0.0047,0.5032,12808,834
270000,0.0042,0.5031,12912,844
275000,0.0043,0.5007,13007,854
280000,0.0049,0.5058,13104,865
285000,0.0044,0.5056,13195,872
290000,0.0045,0.5026,13286,888
295000,0.0045,0.5096,13368,903
300000,0.0044,0.5029,13455,922
305000,0.0047,0.5055,13558,937
310000,0.0047,0.4982,13640,956
315000,0.005,0.5067,13717,974
320000,0.0047,0.507,13791,985
325000,0.0048,0.5034,13880,1015
330000,0.0051,0.5046,13958,1031
335000,0.005,0.5085,14022,1043
340000,0.0051,0.4977,14108,1064
345000,0.0049,0.5033,14184,1089
350000,0.0052,0.499,14240,1108
355000,0.0052,0.5064,14316,1128
360000,0.0053,0.502,14386,1148
365000,0.0051,0.4969,14452,1167
370000,0.005,0.5044,14533,1182
375000,0.0052,0.5094,14622,1205
380000,0.0055,0.5077,14696,1220
385000,0.0053,0.5115,14762,1235
390000,0.0052,0.508,14827,1253
395000,0.0054,0.504,14888,1267
400000,0.0052,0.5072,14949,1284
405000,0.0057,0.507,15004,1295
410000,0.0054,0.5074,15059,1309
415000,0.0052,0.5033,15116,1319
420000,0.0053,0.5052,15175,1334
425000,0.0056,0.509,15233,1350
430000,0.0053,0.5002,15289,1360
435000,0.0055,0.5111,15348,1374
440000,0.0054,0.5041,15419,1384
445000,0.0056,0.5142,15476,1395
450000,0.0057,0.4971,15535,1409
455000,0.0057,0.5099,15579,1421
460000,0.0066,0.5123,15623,1438
465000,0.0058,0.5009,15673,1449
470000,0.0057,0.4993,15716,1458
475000,0.0055,0.5128,15767,1469
480000,0.0051,0.509,15808,1480
485000,0.0063,0.4964,15847,1485
490000,0.006,0.5104,15897,1495
495000,0.0061,0.5032,15947,1503
500000,0.0067,0.5006,15994,1512
