steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2000,0.0001,0.5488,400,0
4000,0.0001,0.5212,518,2
6002,0.0001,0.505,602,8
8002,0.0001,0.502,679,30
10002,0.0001,0.5149,740,42
12001,0.0002,0.5161,787,50
14001,0.0001,0.5137,822,57
16001,0.0002,0.5233,863,69
18002,0.0002,0.506,901,80
20002,0.0002,0.517,935,101
22000,0.0002,0.5263,961,122
24001,0.0002,0.506,988,132
26000,0.0002,0.5134,1004,146
28002,0.0003,0.5026,1022,150
30001,0.0003,0.51,1029,150
32000,0.0002,0.5174,1039,150
34000,0.0002,0.5065,1051,151
36000,0.0002,0.513,1057,151
38001,0.0002,0.4937,1067,152
40000,0.0002,0.5133,1072,154
42001,0.0002,0.505,1075,155
44002,0.0002,0.4997,1080,158
46000,0.0002,0.4945,1084,160
48001,0.0002,0.5038,1088,160
50000,0.0002,0.5058,1091,163
52000,0.0002,0.5152,1094,166
54001,0.0002,0.5181,1095,169
56000,0.0002,0.5221,1096,173
58000,0.0002,0.5262,1098,175
60002,0.0002,0.5203,1098,175
62000,0.0002,0.5187,1101,180
64000,0.0002,0.5116,1101,181
66000,0.0002,0.5097,1101,182
68000,0.0003,0.5117,1102,183
70002,0.0003,0.5089,1103,184
72000,0.0003,0.5205,1104,184
74000,0.0002,0.5115,1105,186
76002,0.0002,0.5133,1107,188
78000,0.0002,0.4998,1108,191
80000,0.0002,0.5197,1108,193
82000,0.0002,0.534,1108,193
84002,0.0002,0.5217,1108,193
86002,0.0002,0.5167,1109,198
88002,0.0002,0.5105,1109,199
90000,0.0002,0.5229,1109,201
92000,0.0002,0.5153,1109,204
94002,0.0002,0.5181,1110,205
96000,0.0002,0.5129,1111,207
98000,0.0002,0.4954,1111,207
100000,0.0002,0.5162,1111,212
102002,0.0002,0.5228,1111,215
104000,0.0002,0.5175,1111,219
106002,0.0002,0.5156,1112,224
108002,0.0002,0.4985,1112,226
110001,0.0002,0.5092,1112,228
112000,0.0003,0.502,1112,230
114001,0.0003,0.5141,1112,233
116001,0.0002,0.5307,1112,236
118000,0.0002,0.5094,1112,238
120000,0.0002,0.5181,1112,240
122000,0.0002,0.5147,1112,243
124002,0.0002,0.5212,1112,244
126001,0.0002,0.5073,1112,249
128000,0.0002,0.509,1112,252
130002,0.0002,0.512,1112,257
132000,0.0002,0.5119,1112,260
134001,0.0002,0.5055,1112,262
136002,0.0002,0.5061,1112,268
138001,0.0002,0.5115,1112,272
140000,0.0002,0.5087,1112,272
142000,0.0002,0.5175,1112,277
144001,0.0002,0.5041,1112,281
146002,0.0002,0.5046,1112,283
148001,0.0002,0.5103,1112,285
150001,0.0002,0.5205,1112,286
152000,0.0002,0.5199,1112,289
154001,0.0003,0.5132,1112,291
156002,0.0003,0.5309,1112,293
158000,0.0002,0.5312,1112,299
160000,0.0002,0.506,1112,306
162001,0.0002,0.5213,1112,309
164002,0.0002,0.5113,1112,317
166000,0.0002,0.5212,1112,320
168001,0.0002,0.5065,1112,320
170002,0.0002,0.5147,1112,325
172001,0.0002,0.5015,1112,330
174000,0.0002,0.5159,1112,332
176000,0.0002,0.5056,1112,339
178002,0.0002,0.5073,1112,343
180001,0.0002,0.516,1112,347
182000,0.0002,0.5085,1112,352
184000,0.0002,0.5175,1112,361
186002,0.0002,0.5236,1112,370
188002,0.0002,0.5055,1112,375
190000,0.0002,0.5263,1112,380
192002,0.0002,0.5194,1112,381
194002,0.0002,0.4983,1112,385
196002,0.0003,0.5064,1112,385
198002,0.0003,0.5003,1112,392
200001,0.0002,0.5049,1112,398
