steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0001,0.5614,393,0
4002,0.0001,0.5052,511,2
6002,0.0002,0.5169,594,14
8001,0.0002,0.5242,669,29
10001,0.0002,0.5109,727,44
12002,0.0001,0.5159,777,53
14002,0.0002,0.516,825,60
16002,0.0002,0.514,860,74
18000,0.0002,0.521,893,94
20001,0.0002,0.518,926,120
22002,0.0002,0.5146,955,129
24001,0.0002,0.4962,976,138
26000,0.0002,0.5043,991,142
28002,0.0002,0.5032,1002,148
30002,0.0002,0.5055,1013,150
32000,0.0002,0.5015,1028,152
34000,0.0002,0.5193,1040,152
36001,0.0002,0.5171,1050,152
38000,0.0002,0.4995,1060,152
40002,0.0002,0.5115,1065,152
42002,0.0002,0.5116,1070,154
44002,0.0002,0.5166,1077,158
46001,0.0002,0.5207,1079,158
48002,0.0002,0.5102,1082,159
50000,0.0002,0.5146,1084,163
52001,0.0003,0.5235,1088,165
54001,0.0003,0.5223,1090,166
56001,0.0002,0.5135,1092,166
58001,0.0002,0.5082,1098,169
60001,0.0002,0.514,1100,172
62002,0.0002,0.5143,1100,173
64001,0.0002,0.5154,1100,178
66002,0.0002,0.4953,1102,179
68000,0.0002,0.5127,1102,182
70001,0.0002,0.5211,1104,183
72000,0.0002,0.5054,1104,186
74001,0.0002,0.5253,1105,187
76000,0.0002,0.5314,1106,191
78000,0.0002,0.5138,1106,196
80001,0.0002,0.5066,1106,200
82001,0.0002,0.5062,1107,201
84001,0.0002,0.5224,1107,204
86001,0.0002,0.5172,1109,207
88000,0.0002,0.5121,1110,209
90000,0.0002,0.5157,1110,209
92000,0.0002,0.5048,1110,214
94002,0.0003,0.5198,1110,216
96001,0.0003,0.5142,1110,218
98000,0.0002,0.5116,1110,224
100002,0.0002,0.4992,1110,226
102000,0.0002,0.4916,1111,226
104000,0.0002,0.52,1111,228
106002,0.0002,0.5216,1111,232
108000,0.0002,0.5275,1112,237
110000,0.0002,0.5157,1112,238
112000,0.0002,0.5153,1112,241
114001,0.0002,0.5065,1112,245
116000,0.0002,0.5207,1112,250
118001,0.0002,0.4961,1112,251
120002,0.0002,0.5194,1112,254
122000,0.0002,0.5181,1112,257
124001,0.0002,0.5161,1112,260
126002,0.0002,0.5045,1112,261
128002,0.0002,0.5098,1112,264
130001,0.0002,0.526,1112,267
132000,0.0002,0.5236,1112,272
134001,0.0002,0.5164,1112,274
136001,0.0002,0.5119,1112,275
138000,0.0003,0.5119,1112,275
140001,0.0003,0.5305,1112,277
142001,0.0002,0.5088,1112,281
144000,0.0002,0.5351,1112,287
146000,0.0002,0.5023,1112,289
148002,0.0002,0.5141,1112,291
150000,0.0002,0.5033,1112,294
152002,0.0002,0.5193,1112,297
154000,0.0002,0.5215,1112,300
156001,0.0002,0.5206,1112,306
158001,0.0002,0.5282,1112,307
160001,0.0002,0.514,1112,310
162000,0.0002,0.5128,1112,313
164000,0.0002,0.52,1112,317
166001,0.0002,0.5154,1112,321
168002,0.0002,0.509,1112,329
170001,0.0002,0.5106,1112,333
172002,0.0002,0.5172,1112,338
174001,0.0002,0.5127,1112,344
176000,0.0002,0.5224,1112,351
178001,0.0002,0.5207,1112,353
180001,0.0003,0.5163,1112,355
182001,0.0003,0.4995,1112,357
184002,0.0002,0.5079,1112,362
186002,0.0002,0.5127,1112,366
188002,0.0002,0.5114,1112,366
190000,0.0002,0.5177,1112,371
192000,0.0002,0.5131,1112,374
194001,0.0002,0.5127,1112,383
196002,0.0002,0.514,1112,388
198000,0.0002,0.5183,1112,392
200001,0.0002,0.5223,1112,396
