total_steps,0,1,2,3
1000,0.98,0.41,0.31,0.34
2000,0.97,0.37,0.35,0.35
3000,0.93,0.32,0.35,0.28
4000,0.99,0.4,0.28,0.31
5000,0.95,0.35,0.27,0.27
6000,0.96,0.39,0.31,0.2
7000,0.95,0.28,0.24,0.18
8000,0.95,0.4,0.23,0.27
9000,0.96,0.33,0.36,0.27
10000,0.91,0.45,0.3,0.24
11000,0.93,0.27,0.23,0.22
12000,0.93,0.39,0.24,0.24
13000,0.93,0.45,0.19,0.24
14000,0.96,0.37,0.2,0.28
15000,0.94,0.32,0.23,0.33
16000,0.97,0.29,0.29,0.26
17000,0.93,0.37,0.23,0.22
18000,0.93,0.49,0.29,0.2
19000,0.96,0.42,0.21,0.16
20000,0.95,0.47,0.23,0.2
21000,0.94,0.38,0.21,0.24
22000,0.96,0.44,0.26,0.17
23000,0.97,0.47,0.25,0.2
24000,0.96,0.5,0.26,0.22
25000,0.98,0.38,0.24,0.22
26000,0.89,0.4,0.16,0.22
27000,0.91,0.45,0.22,0.25
28000,0.92,0.48,0.22,0.16
29000,0.97,0.43,0.34,0.23
30000,0.95,0.38,0.22,0.15
31000,0.95,0.44,0.3,0.13
32000,0.95,0.38,0.23,0.19
33000,0.91,0.4,0.22,0.27
34000,0.96,0.39,0.27,0.29
35000,0.95,0.33,0.29,0.17
36000,0.96,0.35,0.27,0.25
37000,0.89,0.43,0.28,0.19
38000,0.91,0.39,0.25,0.23
39000,0.97,0.36,0.19,0.21
40000,0.93,0.48,0.25,0.24
41000,0.98,0.39,0.2,0.13
42000,0.97,0.38,0.21,0.24
43000,0.99,0.48,0.26,0.15
44000,0.94,0.38,0.25,0.17
45000,0.99,0.38,0.31,0.25
46000,0.98,0.39,0.25,0.18
47000,0.99,0.37,0.35,0.24
48000,0.93,0.43,0.28,0.23
49000,0.96,0.37,0.25,0.19
50000,0.96,0.29,0.2,0.26
51000,0.98,0.43,0.2,0.25
52000,0.89,0.38,0.27,0.19
53000,0.92,0.46,0.22,0.22
54000,0.94,0.34,0.38,0.23
55000,0.95,0.39,0.22,0.16
56000,0.99,0.44,0.29,0.2
57000,0.95,0.34,0.26,0.19
58000,0.93,0.34,0.27,0.16
59000,0.96,0.33,0.24,0.18
60000,0.93,0.32,0.28,0.22
61000,0.9,0.44,0.2,0.21
62000,0.93,0.45,0.23,0.18
63000,0.89,0.39,0.27,0.18
64000,0.97,0.3,0.23,0.2
65000,0.95,0.35,0.34,0.21
66000,0.96,0.45,0.36,0.14
67000,0.96,0.38,0.32,0.15
68000,0.97,0.35,0.21,0.17
69000,0.93,0.35,0.33,0.25
70000,0.93,0.35,0.26,0.18
71000,0.96,0.34,0.31,0.23
72000,0.9,0.47,0.24,0.17
73000,0.94,0.34,0.25,0.32
74000,0.96,0.38,0.25,0.15
75000,0.94,0.34,0.32,0.21
76000,0.98,0.4,0.29,0.13
77000,0.94,0.38,0.28,0.2
78000,0.95,0.28,0.27,0.25
79000,0.93,0.37,0.3,0.2
80000,0.95,0.4,0.26,0.19
81000,0.92,0.4,0.23,0.14
82000,0.92,0.39,0.24,0.19
83000,0.94,0.42,0.3,0.23
84000,0.96,0.41,0.22,0.17
85000,0.96,0.42,0.25,0.17
86000,0.93,0.46,0.33,0.23
87000,0.94,0.34,0.3,0.24
88000,0.95,0.35,0.26,0.22
89000,0.92,0.41,0.29,0.28
90000,0.95,0.39,0.24,0.19
91000,0.98,0.39,0.29,0.25
92000,0.95,0.45,0.28,0.2
93000,0.93,0.34,0.26,0.25
94000,0.96,0.49,0.31,0.2
95000,0.95,0.3,0.17,0.22
96000,0.95,0.35,0.31,0.29
97000,0.96,0.43,0.25,0.28
98000,0.95,0.33,0.27,0.1
99000,0.92,0.37,0.23,0.19
100000,0.92,0.39,0.29,0.18
