total_steps,0,1,2,3
500,0.95,0.37,0.35,0.39
1000,0.93,0.35,0.37,0.33
1500,0.94,0.32,0.33,0.27
2000,0.97,0.36,0.28,0.32
2500,0.91,0.41,0.29,0.27
3000,0.95,0.35,0.29,0.28
3500,0.92,0.3,0.3,0.31
4000,0.94,0.31,0.28,0.31
4500,0.94,0.44,0.27,0.33
5000,0.91,0.41,0.32,0.23
5500,0.95,0.41,0.28,0.28
6000,0.93,0.42,0.21,0.3
6500,0.96,0.37,0.37,0.23
7000,0.97,0.37,0.27,0.15
7500,0.98,0.46,0.24,0.26
8000,0.92,0.38,0.23,0.27
8500,0.93,0.48,0.31,0.24
9000,0.96,0.32,0.23,0.29
9500,0.93,0.42,0.21,0.29
10000,0.96,0.39,0.25,0.27
10500,0.95,0.4,0.25,0.23
11000,0.95,0.4,0.32,0.21
11500,0.93,0.33,0.16,0.26
12000,0.94,0.32,0.25,0.25
12500,0.98,0.42,0.22,0.23
13000,0.94,0.37,0.34,0.23
13500,0.94,0.45,0.21,0.2
14000,0.94,0.38,0.28,0.2
14500,0.96,0.43,0.18,0.22
15000,0.95,0.42,0.35,0.29
15500,0.96,0.41,0.21,0.25
16000,0.93,0.42,0.28,0.22
16500,0.96,0.42,0.26,0.18
17000,0.98,0.49,0.26,0.25
17500,0.98,0.52,0.26,0.29
18000,0.92,0.37,0.33,0.19
18500,0.94,0.34,0.26,0.37
19000,0.96,0.36,0.22,0.21
19500,0.95,0.35,0.23,0.19
20000,0.96,0.43,0.25,0.29
20500,0.86,0.41,0.23,0.23
21000,0.95,0.45,0.28,0.19
21500,0.95,0.41,0.31,0.15
22000,0.94,0.4,0.18,0.27
22500,0.93,0.49,0.23,0.31
23000,0.94,0.37,0.29,0.27
23500,0.96,0.46,0.26,0.16
24000,0.91,0.39,0.25,0.14
24500,0.95,0.34,0.24,0.15
25000,0.92,0.32,0.26,0.23
25500,0.96,0.3,0.25,0.26
26000,0.97,0.35,0.24,0.23
26500,0.89,0.28,0.32,0.17
27000,0.91,0.35,0.21,0.17
27500,0.92,0.38,0.26,0.26
28000,0.95,0.41,0.35,0.26
28500,0.95,0.3,0.24,0.16
29000,0.94,0.4,0.19,0.28
29500,0.98,0.41,0.23,0.17
30000,0.93,0.35,0.21,0.3
30500,0.95,0.42,0.25,0.21
31000,0.93,0.37,0.25,0.29
31500,0.96,0.35,0.34,0.2
32000,0.94,0.39,0.18,0.18
32500,0.95,0.45,0.21,0.16
33000,0.9,0.38,0.25,0.22
33500,0.95,0.47,0.23,0.21
34000,0.92,0.38,0.23,0.24
34500,0.94,0.35,0.36,0.24
35000,0.94,0.37,0.3,0.19
35500,0.96,0.3,0.32,0.31
36000,0.91,0.45,0.26,0.24
36500,0.98,0.38,0.23,0.21
37000,0.95,0.37,0.27,0.21
37500,0.95,0.34,0.22,0.28
38000,0.92,0.39,0.26,0.21
38500,0.96,0.42,0.2,0.23
39000,0.95,0.44,0.27,0.23
39500,0.97,0.42,0.32,0.18
40000,0.94,0.48,0.37,0.24
40500,0.92,0.42,0.27,0.17
41000,0.91,0.37,0.36,0.23
41500,0.97,0.39,0.21,0.22
42000,0.94,0.34,0.3,0.21
42500,0.92,0.45,0.21,0.2
43000,0.99,0.33,0.22,0.19
43500,0.97,0.3,0.22,0.19
44000,0.96,0.38,0.29,0.23
44500,0.94,0.35,0.39,0.27
45000,0.95,0.42,0.24,0.18
45500,0.93,0.43,0.28,0.22
46000,0.98,0.39,0.29,0.19
46500,0.95,0.45,0.19,0.2
47000,0.98,0.25,0.24,0.22
47500,0.93,0.33,0.18,0.18
48000,0.92,0.39,0.29,0.16
48500,0.96,0.38,0.25,0.16
49000,0.95,0.35,0.24,0.29
49500,0.94,0.39,0.2,0.25
50000,0.96,0.3,0.29,0.14
