steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0001,0.4763,210,7
4002,0.0002,0.454,285,22
6000,0.0002,0.4274,342,33
8000,0.0003,0.4406,385,42
10000,0.0003,0.445,426,51
12000,0.0003,0.439,446,53
14001,0.0002,0.4286,475,62
16002,0.0002,0.4322,500,71
18000,0.0002,0.4299,527,78
20002,0.0002,0.4437,555,81
22001,0.0002,0.4321,582,89
24002,0.0002,0.4439,618,93
26001,0.0002,0.4466,648,99
28000,0.0002,0.4342,673,106
30001,0.0002,0.4342,700,110
32001,0.0002,0.4368,725,118
34002,0.0002,0.4312,760,125
36000,0.0002,0.4319,776,131
38001,0.0002,0.4425,797,139
40001,0.0002,0.4295,815,141
42000,0.0002,0.4209,831,150
44002,0.0002,0.4294,850,153
46001,0.0002,0.4306,861,155
48001,0.0003,0.4326,882,162
50001,0.0004,0.4273,900,170
52002,0.0003,0.4483,909,176
54000,0.0002,0.4281,911,182
56001,0.0002,0.4393,924,187
58000,0.0002,0.4377,934,189
60001,0.0002,0.4189,940,201
62001,0.0002,0.4298,942,210
64002,0.0002,0.4227,945,218
66000,0.0002,0.4407,950,227
68002,0.0002,0.4363,955,233
70000,0.0002,0.4433,956,237
72001,0.0002,0.4214,957,247
74001,0.0002,0.4296,959,253
76001,0.0002,0.4421,961,262
78002,0.0002,0.4348,964,266
80000,0.0002,0.4372,967,275
82000,0.0002,0.4286,967,280
84000,0.0002,0.4424,969,285
86000,0.0003,0.4334,975,291
88001,0.0004,0.4286,977,295
90002,0.0003,0.4427,979,306
92002,0.0002,0.4382,983,310
94000,0.0002,0.4278,984,313
96000,0.0002,0.4322,987,316
98001,0.0002,0.4346,987,320
100000,0.0002,0.4321,989,326
102002,0.0002,0.4385,992,329
104000,0.0002,0.4353,992,338
106002,0.0002,0.4289,993,344
108000,0.0002,0.4332,996,349
110000,0.0002,0.4484,998,353
112002,0.0002,0.4345,999,361
114002,0.0002,0.4417,1000,364
116002,0.0002,0.4432,1000,366
118002,0.0002,0.4354,1000,371
120001,0.0002,0.4316,1001,373
122000,0.0002,0.4432,1004,378
124002,0.0003,0.4409,1004,382
126000,0.0004,0.422,1005,385
128002,0.0002,0.4375,1007,387
130000,0.0002,0.4284,1008,393
132002,0.0002,0.4332,1008,393
134002,0.0002,0.4367,1010,396
136002,0.0002,0.4333,1010,399
138002,0.0002,0.4357,1010,403
140002,0.0002,0.4433,1010,407
142000,0.0002,0.4326,1010,408
144001,0.0002,0.4325,1010,412
146001,0.0002,0.4272,1010,415
148001,0.0002,0.4273,1010,418
150001,0.0002,0.4285,1010,420
152000,0.0002,0.4336,1011,422
154000,0.0002,0.4329,1011,423
156000,0.0002,0.4387,1011,424
158000,0.0002,0.4404,1011,426
160002,0.0004,0.4338,1011,427
162001,0.0003,0.438,1011,430
164000,0.0003,0.4283,1011,431
166001,0.0002,0.4282,1011,432
168002,0.0002,0.4271,1011,433
170000,0.0002,0.4423,1011,433
172001,0.0002,0.4316,1011,436
174001,0.0002,0.4241,1011,436
176000,0.0002,0.4362,1011,437
178000,0.0002,0.4469,1011,438
180001,0.0002,0.4364,1011,439
182001,0.0002,0.4353,1011,442
184001,0.0002,0.4405,1011,442
186001,0.0002,0.4419,1011,442
188002,0.0002,0.4449,1011,442
190002,0.0002,0.4338,1011,443
192001,0.0002,0.4391,1011,444
194002,0.0002,0.4326,1011,446
196002,0.0003,0.4413,1011,447
198002,0.0004,0.437,1011,447
200000,0.0004,0.4336,1011,447
