steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0002,0.5523,168,11
4000,0.0002,0.4938,220,26
6002,0.0002,0.4688,267,31
8000,0.0002,0.4651,288,41
10000,0.0001,0.4709,317,53
12001,0.0001,0.4721,345,60
14000,0.0002,0.4504,372,68
16002,0.0002,0.4481,403,70
18000,0.0002,0.4426,442,77
20001,0.0002,0.4263,461,82
22001,0.0002,0.4387,493,87
24002,0.0002,0.4352,510,95
26001,0.0002,0.4349,528,99
28000,0.0002,0.4264,554,103
30002,0.0002,0.4373,571,107
32000,0.0002,0.4433,584,120
34000,0.0002,0.4375,614,124
36000,0.0002,0.4286,638,126
38000,0.0002,0.4369,650,132
40001,0.0002,0.4272,672,140
42000,0.0002,0.4394,683,145
44001,0.0002,0.4394,694,150
46001,0.0002,0.4319,699,154
48002,0.0002,0.4301,705,161
50001,0.0003,0.4453,712,163
52000,0.0003,0.432,723,170
54002,0.0002,0.4324,730,175
56002,0.0002,0.4298,739,180
58001,0.0002,0.4391,743,188
60002,0.0002,0.4241,749,194
62000,0.0002,0.4321,752,199
64000,0.0002,0.4399,753,206
66000,0.0002,0.4388,754,214
68000,0.0002,0.433,755,220
70001,0.0002,0.4279,758,223
72002,0.0002,0.4459,759,233
74001,0.0002,0.4376,762,238
76000,0.0002,0.4401,764,244
78002,0.0002,0.4345,766,251
80002,0.0002,0.4412,766,259
82000,0.0002,0.4334,768,261
84002,0.0002,0.4368,769,268
86000,0.0002,0.4346,770,271
88001,0.0002,0.4336,770,276
90001,0.0003,0.4322,770,281
92002,0.0003,0.4368,771,284
94002,0.0002,0.4328,771,284
96001,0.0002,0.4391,771,287
98002,0.0002,0.4375,771,289
100001,0.0002,0.4448,772,295
102002,0.0002,0.4423,772,297
104002,0.0002,0.4509,772,302
106000,0.0002,0.4316,772,304
108001,0.0002,0.4334,772,304
110001,0.0002,0.4275,772,307
112000,0.0002,0.4371,772,309
114001,0.0002,0.4278,772,309
116001,0.0002,0.4349,772,312
118001,0.0002,0.4498,772,314
120002,0.0002,0.4297,772,317
122000,0.0002,0.4384,772,319
124001,0.0002,0.4319,773,320
126002,0.0002,0.4284,773,322
128002,0.0003,0.4392,773,322
130002,0.0003,0.4348,773,324
132000,0.0003,0.4452,773,325
134001,0.0002,0.4353,773,326
136000,0.0002,0.4411,773,326
138002,0.0002,0.4432,774,326
140000,0.0002,0.4364,774,328
142001,0.0002,0.4281,774,328
144001,0.0002,0.4357,774,328
146001,0.0002,0.4356,774,329
148002,0.0002,0.4408,774,330
150000,0.0002,0.4318,774,331
152000,0.0002,0.4294,774,332
154001,0.0002,0.4399,774,333
156000,0.0002,0.4392,774,333
158001,0.0002,0.4386,774,334
160001,0.0002,0.4327,774,335
162001,0.0002,0.4406,774,336
164001,0.0002,0.429,774,336
166001,0.0002,0.4359,774,336
168002,0.0003,0.4284,774,336
170001,0.0003,0.4334,774,336
172002,0.0003,0.4362,774,336
174002,0.0002,0.434,774,337
176000,0.0002,0.441,774,337
178002,0.0002,0.436,774,337
180000,0.0002,0.4402,774,337
182002,0.0002,0.4282,774,337
184001,0.0002,0.4369,774,338
186001,0.0002,0.4322,774,338
188000,0.0002,0.4286,774,338
190002,0.0002,0.4429,774,339
192000,0.0002,0.4351,774,339
194001,0.0002,0.4431,774,339
196002,0.0002,0.4318,774,340
198000,0.0002,0.4313,774,340
200000,0.0002,0.4354,774,340
