steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0001,0.4994,166,10
4000,0.0001,0.4771,191,32
6000,0.0001,0.4913,203,41
8000,0.0002,0.4659,214,45
10000,0.0002,0.4672,219,48
12000,0.0002,0.4704,229,54
14002,0.0002,0.4803,234,62
16002,0.0002,0.4716,238,63
18000,0.0002,0.4829,250,66
20000,0.0001,0.4709,254,69
22001,0.0002,0.4709,267,72
24000,0.0001,0.4869,275,77
26001,0.0002,0.4794,283,78
28000,0.0002,0.4759,287,81
30001,0.0002,0.4796,294,83
32000,0.0002,0.4669,308,86
34002,0.0002,0.4736,318,87
36000,0.0002,0.4638,321,90
38002,0.0003,0.4642,326,95
40000,0.0003,0.4722,335,96
42000,0.0002,0.4574,341,97
44000,0.0002,0.4611,353,98
46002,0.0002,0.4631,382,99
48000,0.0002,0.4508,418,101
50001,0.0002,0.4442,468,103
52001,0.0002,0.4485,495,103
54001,0.0002,0.4314,511,106
56000,0.0002,0.4377,549,110
58002,0.0002,0.4432,582,111
60000,0.0002,0.4308,613,117
62002,0.0002,0.4368,642,121
64002,0.0002,0.4342,670,126
66002,0.0002,0.4333,700,128
68001,0.0002,0.424,723,134
70001,0.0002,0.4366,742,137
72000,0.0002,0.4345,755,141
74001,0.0002,0.4364,771,146
76002,0.0002,0.4323,787,152
78002,0.0002,0.4334,802,160
80000,0.0003,0.4366,821,165
82002,0.0003,0.4349,838,169
84000,0.0003,0.4281,855,172
86002,0.0002,0.4332,866,175
88000,0.0002,0.4346,877,185
90000,0.0002,0.4339,890,188
92002,0.0002,0.4284,900,196
94000,0.0002,0.4366,909,203
96000,0.0002,0.4338,919,208
98001,0.0002,0.4285,932,210
100000,0.0002,0.44,936,221
102000,0.0002,0.4329,940,230
104000,0.0002,0.4261,946,236
106000,0.0002,0.434,950,238
108001,0.0002,0.4298,955,242
110000,0.0002,0.4342,962,248
112002,0.0002,0.433,968,254
114002,0.0002,0.4335,972,259
116002,0.0002,0.4361,974,262
118002,0.0003,0.4355,976,269
120002,0.0004,0.4384,977,279
122002,0.0003,0.4312,978,283
124002,0.0002,0.4372,980,290
126002,0.0002,0.4265,981,295
128002,0.0002,0.422,985,300
130002,0.0002,0.4311,987,309
132002,0.0002,0.4337,989,316
134001,0.0002,0.4378,990,318
136000,0.0002,0.4312,992,324
138002,0.0002,0.4354,996,329
140000,0.0002,0.435,998,336
142001,0.0002,0.4413,998,345
144001,0.0002,0.436,999,350
146000,0.0002,0.4363,999,353
148002,0.0002,0.4479,1000,360
150001,0.0002,0.4316,1001,365
152001,0.0002,0.434,1001,370
154002,0.0003,0.4326,1002,375
156002,0.0003,0.4318,1003,378
158000,0.0003,0.4313,1003,383
160000,0.0002,0.4312,1003,387
162001,0.0002,0.4377,1003,387
164001,0.0002,0.4355,1004,388
166000,0.0002,0.44,1005,391
168000,0.0002,0.4358,1005,391
170002,0.0002,0.4238,1005,393
172002,0.0002,0.4301,1005,394
174000,0.0002,0.4473,1005,397
176000,0.0002,0.4347,1005,399
178002,0.0002,0.4436,1005,400
180000,0.0002,0.4392,1005,402
182000,0.0002,0.4289,1005,403
184000,0.0002,0.428,1006,407
186000,0.0002,0.4368,1006,409
188002,0.0002,0.4301,1006,410
190001,0.0002,0.4326,1006,413
192001,0.0004,0.4337,1006,416
194002,0.0004,0.4428,1006,419
196000,0.0002,0.4366,1007,420
198001,0.0002,0.4435,1007,421
200000,0.0002,0.4297,1007,422
