total_steps,0,1,2,3
1000,0.96,0.42,0.37,0.5
2000,0.95,0.42,0.38,0.38
3000,0.95,0.4,0.47,0.47
4000,0.87,0.36,0.4,0.32
5000,0.93,0.51,0.32,0.36
6000,0.94,0.42,0.31,0.35
7000,0.93,0.42,0.25,0.27
8000,0.91,0.34,0.35,0.35
9000,0.9,0.38,0.3,0.35
10000,0.96,0.32,0.3,0.3
11000,0.94,0.42,0.41,0.27
12000,0.94,0.44,0.37,0.27
13000,0.96,0.44,0.33,0.42
14000,0.91,0.42,0.27,0.34
15000,0.98,0.43,0.31,0.28
16000,0.97,0.41,0.44,0.33
17000,0.93,0.45,0.35,0.31
18000,0.93,0.4,0.35,0.31
19000,0.96,0.39,0.33,0.32
20000,0.95,0.33,0.31,0.25
21000,0.91,0.4,0.32,0.31
22000,0.89,0.45,0.36,0.33
23000,0.93,0.34,0.27,0.26
24000,0.89,0.43,0.36,0.37
25000,0.97,0.43,0.31,0.24
26000,0.99,0.4,0.23,0.3
27000,0.96,0.45,0.3,0.32
28000,0.92,0.46,0.27,0.25
29000,0.9,0.44,0.27,0.3
30000,0.95,0.38,0.26,0.22
31000,0.99,0.43,0.28,0.36
32000,0.95,0.39,0.32,0.31
33000,0.94,0.49,0.25,0.19
34000,0.96,0.4,0.28,0.2
35000,0.96,0.42,0.27,0.34
36000,0.97,0.44,0.25,0.28
37000,0.95,0.37,0.24,0.29
38000,0.97,0.52,0.33,0.33
39000,0.95,0.5,0.26,0.25
40000,0.92,0.39,0.28,0.25
41000,0.97,0.48,0.33,0.22
42000,0.93,0.44,0.28,0.25
43000,0.98,0.45,0.24,0.21
44000,0.98,0.46,0.31,0.37
45000,0.94,0.38,0.31,0.27
46000,0.96,0.44,0.35,0.35
47000,0.95,0.41,0.23,0.34
48000,0.98,0.4,0.37,0.28
49000,0.95,0.49,0.33,0.33
50000,0.97,0.4,0.28,0.32
51000,0.96,0.36,0.27,0.29
52000,0.91,0.39,0.32,0.25
53000,0.97,0.39,0.34,0.29
54000,0.94,0.44,0.3,0.25
55000,0.91,0.44,0.3,0.28
56000,0.97,0.39,0.26,0.31
57000,0.96,0.45,0.23,0.35
58000,0.96,0.46,0.32,0.28
59000,0.96,0.41,0.29,0.28
60000,0.97,0.45,0.31,0.23
61000,0.93,0.47,0.26,0.29
62000,0.94,0.5,0.3,0.36
63000,0.96,0.45,0.36,0.23
64000,0.97,0.44,0.33,0.34
65000,0.97,0.38,0.25,0.31
66000,0.96,0.41,0.3,0.3
67000,0.96,0.42,0.29,0.41
68000,0.99,0.46,0.28,0.29
69000,0.95,0.46,0.33,0.21
70000,0.97,0.51,0.27,0.26
71000,0.96,0.37,0.33,0.37
72000,0.97,0.39,0.34,0.29
73000,0.95,0.37,0.32,0.26
74000,0.92,0.42,0.32,0.35
75000,0.94,0.48,0.29,0.32
76000,0.95,0.37,0.3,0.22
77000,0.99,0.4,0.35,0.27
78000,0.93,0.41,0.27,0.28
79000,0.96,0.45,0.34,0.31
80000,0.97,0.47,0.3,0.32
81000,0.96,0.43,0.25,0.24
82000,0.99,0.44,0.3,0.32
83000,0.94,0.44,0.28,0.29
84000,0.94,0.43,0.24,0.34
85000,0.95,0.34,0.23,0.37
86000,0.92,0.46,0.34,0.26
87000,0.93,0.39,0.31,0.24
88000,0.94,0.35,0.29,0.26
89000,0.96,0.33,0.36,0.31
90000,0.93,0.42,0.26,0.39
91000,0.94,0.41,0.25,0.38
92000,0.93,0.44,0.33,0.35
93000,0.95,0.43,0.26,0.34
94000,0.96,0.44,0.3,0.28
95000,0.96,0.46,0.28,0.29
96000,0.95,0.39,0.27,0.31
97000,0.93,0.43,0.27,0.23
98000,0.96,0.41,0.27,0.32
99000,0.93,0.44,0.34,0.36
100000,0.97,0.43,0.27,0.25
