total_steps,0,1,2,3
1000,0.95,0.52,0.31,0.49
2000,0.97,0.49,0.37,0.41
3000,0.96,0.45,0.38,0.36
4000,0.96,0.33,0.31,0.36
5000,0.97,0.41,0.35,0.36
6000,1.0,0.41,0.3,0.35
7000,0.94,0.44,0.27,0.24
8000,0.99,0.4,0.28,0.39
9000,0.96,0.43,0.38,0.28
10000,0.95,0.44,0.33,0.31
11000,0.93,0.43,0.31,0.26
12000,0.95,0.43,0.33,0.22
13000,0.94,0.45,0.31,0.27
14000,0.95,0.48,0.2,0.27
15000,0.94,0.45,0.24,0.32
16000,0.93,0.49,0.34,0.29
17000,0.96,0.42,0.37,0.22
18000,0.93,0.44,0.3,0.31
19000,0.93,0.46,0.4,0.4
20000,0.97,0.43,0.3,0.29
21000,0.97,0.35,0.27,0.29
22000,0.94,0.49,0.33,0.38
23000,0.95,0.37,0.32,0.32
24000,0.97,0.4,0.4,0.29
25000,0.95,0.37,0.31,0.27
26000,0.95,0.39,0.33,0.31
27000,0.96,0.4,0.33,0.3
28000,0.95,0.36,0.29,0.25
29000,0.95,0.44,0.3,0.32
30000,0.94,0.36,0.27,0.31
31000,0.96,0.4,0.27,0.31
32000,0.94,0.47,0.25,0.28
33000,0.99,0.46,0.33,0.29
34000,0.93,0.33,0.37,0.33
35000,0.94,0.46,0.25,0.31
36000,0.92,0.41,0.26,0.31
37000,0.9,0.41,0.33,0.26
38000,0.92,0.44,0.32,0.34
39000,0.99,0.42,0.27,0.28
40000,0.91,0.52,0.29,0.38
41000,0.93,0.45,0.24,0.25
42000,0.97,0.44,0.19,0.36
43000,0.97,0.45,0.33,0.27
44000,0.95,0.39,0.32,0.25
45000,0.91,0.35,0.29,0.29
46000,0.96,0.4,0.29,0.3
47000,0.96,0.33,0.25,0.3
48000,0.99,0.46,0.3,0.27
49000,0.99,0.54,0.26,0.3
50000,0.94,0.44,0.26,0.33
51000,0.95,0.44,0.26,0.33
52000,0.98,0.41,0.23,0.28
53000,0.97,0.37,0.33,0.26
54000,0.97,0.51,0.37,0.3
55000,0.97,0.35,0.35,0.27
56000,0.95,0.46,0.24,0.32
57000,0.92,0.49,0.22,0.26
58000,0.96,0.46,0.28,0.22
59000,0.97,0.44,0.26,0.27
60000,0.92,0.46,0.26,0.34
61000,0.92,0.43,0.3,0.29
62000,0.96,0.28,0.25,0.25
63000,0.93,0.47,0.2,0.23
64000,0.96,0.39,0.31,0.23
65000,0.97,0.43,0.29,0.33
66000,0.91,0.53,0.33,0.26
67000,0.97,0.43,0.28,0.38
68000,0.96,0.51,0.28,0.35
69000,0.95,0.43,0.29,0.27
70000,0.95,0.47,0.27,0.23
71000,0.96,0.36,0.27,0.27
72000,0.97,0.41,0.3,0.22
73000,0.95,0.45,0.26,0.25
74000,0.94,0.45,0.3,0.32
75000,0.93,0.53,0.29,0.3
76000,0.96,0.52,0.26,0.29
77000,0.95,0.49,0.34,0.26
78000,0.97,0.44,0.32,0.26
79000,0.96,0.44,0.31,0.23
80000,0.98,0.47,0.26,0.38
81000,0.95,0.41,0.31,0.32
82000,0.95,0.45,0.22,0.26
83000,0.94,0.47,0.22,0.3
84000,0.95,0.41,0.24,0.34
85000,0.93,0.4,0.33,0.34
86000,0.95,0.46,0.24,0.29
87000,0.95,0.42,0.37,0.29
88000,0.92,0.42,0.22,0.41
89000,0.97,0.43,0.31,0.39
90000,0.97,0.44,0.3,0.28
91000,0.93,0.47,0.28,0.31
92000,0.97,0.43,0.25,0.23
93000,0.96,0.49,0.24,0.32
94000,0.96,0.48,0.34,0.3
95000,0.92,0.32,0.21,0.23
96000,0.93,0.42,0.26,0.33
97000,0.95,0.46,0.34,0.32
98000,0.95,0.38,0.28,0.22
99000,0.95,0.4,0.32,0.35
100000,0.96,0.44,0.3,0.29
