total_steps,0,1,2,3
500,0.96,0.45,0.32,0.48
1000,0.95,0.38,0.4,0.39
1500,0.95,0.41,0.32,0.33
2000,0.96,0.37,0.3,0.37
2500,0.93,0.34,0.3,0.23
3000,0.96,0.39,0.24,0.31
3500,0.98,0.41,0.3,0.32
4000,0.96,0.42,0.32,0.3
4500,0.95,0.33,0.35,0.26
5000,0.92,0.34,0.13,0.2
5500,0.97,0.36,0.21,0.26
6000,0.96,0.32,0.29,0.29
6500,0.91,0.26,0.25,0.25
7000,0.98,0.37,0.19,0.28
7500,0.92,0.33,0.24,0.26
8000,0.97,0.48,0.3,0.21
8500,0.95,0.4,0.27,0.33
9000,0.93,0.36,0.28,0.26
9500,0.92,0.37,0.2,0.3
10000,0.89,0.4,0.33,0.21
10500,0.93,0.46,0.23,0.25
11000,0.94,0.34,0.21,0.32
11500,0.96,0.39,0.25,0.28
12000,0.95,0.33,0.27,0.29
12500,0.97,0.4,0.28,0.28
13000,0.93,0.34,0.28,0.29
13500,0.94,0.41,0.23,0.18
14000,0.97,0.43,0.33,0.31
14500,0.95,0.4,0.28,0.26
15000,0.94,0.44,0.24,0.26
15500,0.96,0.47,0.25,0.25
16000,0.95,0.38,0.24,0.23
16500,0.94,0.41,0.21,0.17
17000,0.96,0.32,0.26,0.26
17500,0.95,0.42,0.26,0.21
18000,0.93,0.35,0.2,0.24
18500,0.97,0.43,0.22,0.3
19000,0.95,0.37,0.21,0.23
19500,0.93,0.42,0.17,0.18
20000,0.93,0.42,0.36,0.24
20500,0.93,0.42,0.23,0.22
21000,0.96,0.39,0.22,0.25
21500,0.99,0.42,0.14,0.31
22000,0.94,0.41,0.13,0.2
22500,0.94,0.48,0.28,0.24
23000,0.93,0.37,0.19,0.22
23500,0.97,0.34,0.2,0.22
24000,0.93,0.47,0.18,0.24
24500,0.96,0.45,0.26,0.26
25000,0.92,0.34,0.23,0.23
25500,0.96,0.41,0.29,0.25
26000,0.91,0.34,0.29,0.25
26500,0.96,0.39,0.22,0.15
27000,0.88,0.51,0.15,0.23
27500,0.94,0.39,0.26,0.25
28000,0.93,0.41,0.2,0.2
28500,0.93,0.5,0.21,0.33
29000,0.95,0.37,0.19,0.17
29500,0.98,0.29,0.24,0.22
30000,0.94,0.34,0.23,0.22
30500,0.97,0.34,0.21,0.28
31000,0.92,0.39,0.23,0.28
31500,0.95,0.4,0.31,0.25
32000,0.97,0.41,0.25,0.24
32500,0.89,0.33,0.24,0.32
33000,0.97,0.33,0.21,0.28
33500,0.95,0.37,0.28,0.22
34000,0.92,0.35,0.17,0.29
34500,0.96,0.42,0.22,0.18
35000,0.95,0.38,0.21,0.15
35500,0.98,0.4,0.31,0.22
36000,0.95,0.3,0.17,0.28
36500,0.91,0.38,0.24,0.19
37000,0.95,0.34,0.2,0.27
37500,0.92,0.35,0.22,0.23
38000,0.92,0.46,0.2,0.24
38500,0.93,0.46,0.21,0.17
39000,0.89,0.36,0.28,0.29
39500,0.94,0.43,0.24,0.25
40000,0.94,0.39,0.27,0.2
40500,0.91,0.39,0.2,0.25
41000,0.96,0.39,0.18,0.27
41500,0.91,0.38,0.23,0.23
42000,0.92,0.44,0.23,0.25
42500,0.91,0.42,0.23,0.29
43000,0.99,0.43,0.22,0.21
43500,0.94,0.4,0.26,0.18
44000,0.96,0.5,0.22,0.17
44500,0.95,0.36,0.16,0.25
45000,0.96,0.43,0.25,0.32
45500,0.93,0.34,0.16,0.23
46000,0.94,0.35,0.26,0.28
46500,0.9,0.37,0.29,0.19
47000,0.93,0.32,0.24,0.31
47500,0.93,0.44,0.25,0.23
48000,0.94,0.52,0.23,0.3
48500,0.96,0.39,0.25,0.22
49000,0.9,0.39,0.26,0.23
49500,0.94,0.45,0.3,0.27
50000,0.96,0.38,0.27,0.22
