steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,1.0,29,6
2000,0.0002,0.9086,54,9
3000,0.0002,0.7692,59,11
4000,0.0002,0.9091,64,12
5000,0.0002,1.0,67,12
6000,0.0002,1.0,72,13
7000,0.0003,1.0,76,13
8000,0.0003,0.993,79,13
9000,0.0003,0.5882,83,15
10000,0.0003,0.7692,86,15
11000,0.0003,0.5263,87,16
12000,0.0003,0.7143,87,16
13000,0.0003,0.7692,95,18
14000,0.0003,0.7143,96,18
15000,0.0002,0.4527,99,19
16000,0.0002,0.7686,101,20
17000,0.0002,0.625,101,20
18000,0.0002,0.5263,107,20
19000,0.0002,0.7669,108,21
20000,0.0002,0.5263,108,21
21000,0.0002,0.6238,108,21
22000,0.0002,0.7692,108,21
23000,0.0002,0.5255,109,21
24000,0.0002,1.0,110,21
25000,0.0002,0.999,110,21
26000,0.0002,0.6246,110,21
27000,0.0002,1.0,110,21
28000,0.0002,0.999,114,21
29000,0.0002,0.768,115,21
30000,0.0002,0.6238,115,21
31000,0.0002,1.0,115,21
32000,0.0002,0.5252,116,21
33000,0.0002,0.7692,116,21
34000,0.0002,0.6223,116,21
35000,0.0002,0.7669,117,22
36000,0.0002,0.5263,117,22
37000,0.0002,0.998,117,22
38000,0.0002,0.625,119,22
39000,0.0002,0.526,120,23
40000,0.0002,0.7692,120,23
41000,0.0002,0.7675,120,23
42000,0.0002,0.7673,123,24
43000,0.0002,0.7686,125,24
44000,0.0002,0.6246,125,24
45000,0.0002,0.6801,128,25
46000,0.0002,0.6246,128,25
47000,0.0002,0.5605,129,26
48000,0.0002,0.5647,129,26
49000,0.0002,0.7691,131,26
50000,0.0002,0.8439,132,27
51000,0.0002,0.5882,133,27
52000,0.0002,0.4887,135,28
53000,0.0002,0.4398,137,29
54000,0.0002,0.5097,140,30
55000,0.0003,0.3662,146,29
56000,0.0003,0.4165,149,30
57000,0.0002,0.58,149,30
58000,0.0002,0.4973,149,30
59000,0.0002,0.425,149,30
60000,0.0002,0.4211,149,30
61000,0.0002,0.4498,150,30
62000,0.0002,0.4036,150,30
63000,0.0002,0.533,150,30
64000,0.0002,0.4312,152,30
65000,0.0004,0.3016,153,29
66000,0.0003,0.5896,153,29
67000,0.0004,0.3113,153,29
68000,0.0004,0.4019,156,29
69000,0.0004,0.3383,158,28
70000,0.0004,0.3505,161,29
71000,0.0004,0.374,171,30
72000,0.0004,0.436,175,30
73000,0.0004,0.3644,177,31
74000,0.0004,0.4496,184,31
75000,0.0003,0.372,185,32
76000,0.0002,0.4268,186,33
77000,0.0002,0.2993,187,34
78000,0.0002,0.4209,187,34
79000,0.0002,0.4655,188,37
80000,0.0002,0.2978,188,39
81000,0.0002,0.3305,189,39
82000,0.0002,0.3118,192,41
83000,0.0002,0.3893,196,45
84000,0.0002,0.3427,198,45
85000,0.0002,0.3888,199,46
86000,0.0002,0.4587,204,46
87000,0.0002,0.4029,204,46
88000,0.0002,0.5023,204,46
89000,0.0002,0.4129,204,47
90000,0.0003,0.3654,204,47
91000,0.0002,0.4193,205,48
92000,0.0002,0.4859,205,48
93000,0.0002,0.3855,205,47
94000,0.0002,0.4255,205,47
95000,0.0003,0.3267,210,47
96000,0.0002,0.4049,210,48
97000,0.0002,0.3964,211,48
98000,0.0002,0.3497,214,49
99000,0.0003,0.3319,215,48
100000,0.0003,0.3826,215,48
