steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,0.9472,59,10
2000,0.0001,0.7954,67,10
3000,0.0001,0.6644,76,13
4000,0.0002,0.8628,87,13
5000,0.0002,0.5695,92,14
6000,0.0002,0.8104,98,16
7000,0.0001,0.6974,105,17
8000,0.0001,0.9016,110,17
9000,0.0002,0.788,118,16
10000,0.0002,0.7532,131,18
11000,0.0002,0.8733,136,19
12000,0.0002,0.744,143,19
13000,0.0002,0.6764,150,18
14000,0.0002,0.8155,157,19
15000,0.0002,0.8616,167,19
16000,0.0002,0.9158,168,18
17000,0.0002,0.8702,172,20
18000,0.0002,0.7936,189,20
19000,0.0002,0.7756,194,20
20000,0.0002,0.8361,194,20
21000,0.0002,0.8606,198,21
22000,0.0002,0.7453,210,23
23000,0.0002,0.7849,218,26
24000,0.0002,0.9066,218,26
25000,0.0002,0.8078,227,27
26000,0.0002,0.7804,249,29
27000,0.0002,0.6021,285,36
28000,0.0002,0.6817,289,45
29000,0.0002,0.7042,312,50
30000,0.0002,0.8426,320,51
31000,0.0002,0.854,328,52
32000,0.0003,0.7062,343,53
33000,0.0002,0.8318,349,57
34000,0.0002,0.6869,361,57
35000,0.0002,0.7369,366,61
36000,0.0002,0.8184,377,63
37000,0.0002,0.7468,387,64
38000,0.0002,0.7943,393,65
39000,0.0002,0.8313,395,67
40000,0.0002,0.8016,405,69
41000,0.0002,0.7037,409,69
42000,0.0002,0.8432,412,70
43000,0.0002,0.858,419,73
44000,0.0002,0.7059,431,76
45000,0.0002,0.7376,436,76
46000,0.0002,0.7848,442,77
47000,0.0002,0.8162,443,79
48000,0.0003,0.8488,446,80
49000,0.0004,0.8634,452,82
50000,0.0004,0.8725,457,82
51000,0.0004,0.6035,469,82
52000,0.0004,0.4185,489,87
53000,0.0004,0.4373,525,95
54000,0.0004,0.432,554,110
55000,0.0005,0.4557,589,116
56000,0.0005,0.4587,628,128
57000,0.0005,0.4666,665,133
58000,0.0003,0.454,693,144
59000,0.0003,0.455,717,156
60000,0.0003,0.4551,731,166
61000,0.0003,0.4648,751,175
62000,0.0003,0.4581,783,181
63000,0.0003,0.4728,810,187
64000,0.0003,0.4565,838,194
65000,0.0003,0.4675,866,201
66000,0.0004,0.4424,879,207
67000,0.0004,0.4597,901,211
68000,0.0003,0.4578,922,216
69000,0.0004,0.4368,938,218
70000,0.0004,0.4477,957,220
71000,0.0003,0.4518,972,227
72000,0.0003,0.4605,985,236
73000,0.0003,0.4606,994,247
74000,0.0003,0.4452,1005,252
75000,0.0003,0.4513,1017,264
76000,0.0003,0.466,1032,270
77000,0.0003,0.4537,1036,277
78000,0.0003,0.4439,1039,285
79000,0.0003,0.4529,1043,293
80000,0.0003,0.4502,1048,299
81000,0.0003,0.4533,1053,305
82000,0.0003,0.46,1057,312
83000,0.0003,0.4744,1061,317
84000,0.0003,0.4686,1065,322
85000,0.0003,0.4568,1066,327
86000,0.0003,0.4448,1069,331
87000,0.0003,0.4616,1072,333
88000,0.0006,0.462,1081,334
89000,0.0006,0.4552,1086,337
90000,0.0006,0.4365,1089,343
91000,0.0006,0.4568,1090,347
92000,0.0006,0.4509,1094,353
93000,0.0006,0.449,1095,356
94000,0.0005,0.4361,1096,359
95000,0.0003,0.4521,1100,363
96000,0.0003,0.4602,1105,368
97000,0.0003,0.4527,1108,369
98000,0.0003,0.464,1108,371
99000,0.0003,0.4451,1112,372
100000,0.0004,0.4541,1113,373
