steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,0.8347,41,8
2000,0.0001,0.8695,52,11
3000,0.0001,0.6468,65,13
4000,0.0002,0.5551,79,14
5000,0.0001,0.5873,89,16
6000,0.0002,0.6456,91,15
7000,0.0002,0.4888,91,15
8000,0.0001,0.6667,93,15
9000,0.0002,0.6883,109,16
10000,0.0002,0.4172,113,17
11000,0.0002,0.52,123,18
12000,0.0002,0.3342,126,18
13000,0.0002,0.4876,128,19
14000,0.0002,0.4376,129,19
15000,0.0002,0.4033,132,20
16000,0.0002,0.5118,140,20
17000,0.0002,0.4718,147,20
18000,0.0002,0.6145,153,21
19000,0.0002,0.6169,157,21
20000,0.0002,0.5544,165,21
21000,0.0002,0.7283,166,21
22000,0.0002,0.5081,167,21
23000,0.0002,0.7362,169,21
24000,0.0002,0.4909,174,21
25000,0.0002,0.4943,179,21
26000,0.0002,0.5896,180,21
27000,0.0002,0.7342,186,22
28000,0.0002,0.4963,188,22
29000,0.0002,0.5227,214,29
30000,0.0002,0.4741,221,30
31000,0.0002,0.4395,225,32
32000,0.0002,0.4103,232,33
33000,0.0002,0.4254,245,34
34000,0.0002,0.5351,250,36
35000,0.0002,0.4727,261,38
36000,0.0002,0.3448,269,44
37000,0.0002,0.4632,272,45
38000,0.0002,0.4417,279,45
39000,0.0002,0.435,281,44
40000,0.0002,0.4283,286,46
41000,0.0002,0.4287,292,48
42000,0.0002,0.408,299,50
43000,0.0003,0.5445,313,50
44000,0.0004,0.4879,349,48
45000,0.0004,0.4784,354,50
46000,0.0004,0.4349,361,51
47000,0.0004,0.3981,370,56
48000,0.0004,0.4386,375,59
49000,0.0004,0.3839,381,61
50000,0.0005,0.3515,390,59
51000,0.0005,0.352,395,62
52000,0.0004,0.4281,403,63
53000,0.0004,0.3774,404,64
54000,0.0003,0.3762,413,65
55000,0.0003,0.3833,421,68
56000,0.0002,0.4683,434,72
57000,0.0003,0.4114,441,76
58000,0.0003,0.3798,452,82
59000,0.0002,0.4475,461,87
60000,0.0003,0.3709,484,92
61000,0.0003,0.4147,493,96
62000,0.0003,0.3535,500,99
63000,0.0003,0.4152,516,103
64000,0.0002,0.4705,528,104
65000,0.0002,0.432,531,106
66000,0.0003,0.4219,546,110
67000,0.0003,0.3816,551,118
68000,0.0003,0.3886,555,124
69000,0.0003,0.3766,563,127
70000,0.0003,0.3845,570,134
71000,0.0003,0.3792,570,136
72000,0.0003,0.3808,573,139
73000,0.0003,0.3743,575,144
74000,0.0003,0.381,579,150
75000,0.0003,0.3962,579,153
76000,0.0003,0.3595,580,154
77000,0.0003,0.393,584,157
78000,0.0003,0.3954,586,159
79000,0.0003,0.3658,595,159
80000,0.0003,0.4103,596,159
81000,0.0003,0.3742,600,159
82000,0.0003,0.364,601,161
83000,0.0003,0.3813,606,162
84000,0.0003,0.4374,608,162
85000,0.0003,0.3876,609,163
86000,0.0003,0.3784,611,164
87000,0.0003,0.3756,614,168
88000,0.0005,0.3812,615,169
89000,0.0006,0.3752,617,170
90000,0.0005,0.3765,617,172
91000,0.0005,0.4281,618,172
92000,0.0006,0.4073,623,171
93000,0.0006,0.3784,623,171
94000,0.0006,0.3741,630,172
95000,0.0004,0.3855,630,173
96000,0.0003,0.3848,634,174
97000,0.0003,0.3891,637,175
98000,0.0003,0.4013,640,175
99000,0.0003,0.3679,641,175
100000,0.0003,0.3977,646,176
