steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,1.0,38,7
2000,0.0001,0.9523,47,12
3000,0.0001,0.9468,67,14
4000,0.0001,0.768,72,15
5000,0.0001,0.7692,73,16
6000,0.0001,1.0,78,16
7000,0.0001,0.7911,85,17
8000,0.0001,0.8319,91,17
9000,0.0001,0.8361,98,17
10000,0.0001,0.7984,103,17
11000,0.0001,0.7128,103,17
12000,0.0002,0.8333,103,17
13000,0.0001,0.6852,107,17
14000,0.0001,0.9524,107,18
15000,0.0001,0.8643,109,17
16000,0.0001,0.896,116,17
17000,0.0001,0.8139,122,17
18000,0.0001,0.8643,122,17
19000,0.0002,0.8611,127,18
20000,0.0002,0.9214,140,18
21000,0.0001,0.8921,143,19
22000,0.0001,0.9756,146,19
23000,0.0002,0.8479,154,19
24000,0.0002,0.7735,165,19
25000,0.0002,0.8741,171,20
26000,0.0002,0.7087,172,20
27000,0.0002,0.8249,175,20
28000,0.0002,0.6653,176,21
29000,0.0001,0.9208,179,21
30000,0.0002,0.8605,182,23
31000,0.0002,0.9532,190,23
32000,0.0002,0.8881,192,24
33000,0.0002,0.7767,201,24
34000,0.0002,0.7607,211,26
35000,0.0002,0.947,211,26
36000,0.0002,0.8347,211,26
37000,0.0002,0.6568,217,28
38000,0.0002,0.6173,221,29
39000,0.0002,0.5631,222,30
40000,0.0002,0.4614,227,30
41000,0.0002,0.3431,230,31
42000,0.0002,0.4008,232,31
43000,0.0002,0.4679,241,31
44000,0.0002,0.4247,246,34
45000,0.0002,0.3975,254,36
46000,0.0002,0.362,260,38
47000,0.0002,0.3978,266,39
48000,0.0002,0.3761,273,42
49000,0.0002,0.3783,280,42
50000,0.0002,0.3618,298,43
51000,0.0002,0.3301,305,42
52000,0.0004,0.3691,315,43
53000,0.0004,0.3398,321,45
54000,0.0004,0.3542,338,57
55000,0.0004,0.3913,354,63
56000,0.0005,0.4215,394,73
57000,0.0004,0.4019,433,80
58000,0.0005,0.3994,463,89
59000,0.0005,0.4359,512,94
60000,0.0005,0.4286,538,106
61000,0.0004,0.4441,568,113
62000,0.0003,0.4432,582,118
63000,0.0003,0.4394,608,125
64000,0.0003,0.4406,626,135
65000,0.0003,0.4613,645,139
66000,0.0003,0.448,667,145
67000,0.0003,0.4439,686,154
68000,0.0003,0.4413,702,162
69000,0.0003,0.4644,716,171
70000,0.0003,0.4647,739,177
71000,0.0003,0.4414,756,183
72000,0.0003,0.4556,782,192
73000,0.0003,0.4616,805,197
74000,0.0003,0.4512,818,204
75000,0.0003,0.4354,833,207
76000,0.0003,0.4482,848,215
77000,0.0003,0.4608,854,216
78000,0.0003,0.4527,872,226
79000,0.0003,0.4527,886,234
80000,0.0003,0.4485,904,243
81000,0.0003,0.445,923,249
82000,0.0003,0.4549,934,257
83000,0.0003,0.4356,952,263
84000,0.0004,0.4418,965,265
85000,0.0003,0.4625,981,272
86000,0.0004,0.4484,990,279
87000,0.0004,0.4545,1005,284
88000,0.0003,0.4631,1017,290
89000,0.0003,0.4619,1025,297
90000,0.0003,0.4549,1033,302
91000,0.0003,0.463,1039,309
92000,0.0004,0.4488,1047,322
93000,0.0005,0.4509,1051,327
94000,0.0006,0.4553,1055,330
95000,0.0006,0.4484,1060,334
96000,0.0006,0.4543,1064,337
97000,0.0005,0.4591,1068,340
98000,0.0006,0.4511,1072,346
99000,0.0006,0.4782,1077,351
100000,0.0003,0.4647,1077,358
