total_steps,0,1,2,3
1000,0.98,0.42,0.44,0.45
2000,0.93,0.33,0.38,0.41
3000,0.93,0.5,0.46,0.33
4000,0.92,0.46,0.4,0.5
5000,0.94,0.42,0.41,0.43
6000,0.94,0.44,0.35,0.35
7000,0.91,0.21,0.32,0.44
8000,0.94,0.4,0.36,0.38
9000,0.99,0.39,0.37,0.42
10000,0.95,0.36,0.31,0.33
11000,0.93,0.35,0.41,0.48
12000,0.96,0.37,0.43,0.4
13000,0.96,0.45,0.32,0.46
14000,0.97,0.39,0.39,0.46
15000,0.94,0.38,0.3,0.35
16000,0.97,0.39,0.45,0.41
17000,0.94,0.39,0.46,0.36
18000,0.96,0.52,0.37,0.34
19000,0.91,0.32,0.4,0.4
20000,0.94,0.38,0.43,0.42
21000,0.93,0.39,0.38,0.44
22000,0.96,0.42,0.43,0.31
23000,0.94,0.4,0.34,0.37
24000,0.92,0.44,0.35,0.43
25000,0.94,0.41,0.41,0.41
26000,0.94,0.36,0.41,0.4
27000,0.97,0.44,0.48,0.44
28000,0.96,0.37,0.39,0.39
29000,0.94,0.32,0.38,0.34
30000,0.95,0.33,0.42,0.36
31000,0.93,0.42,0.42,0.4
32000,0.93,0.43,0.39,0.42
33000,0.97,0.3,0.42,0.35
34000,0.96,0.38,0.43,0.42
35000,0.96,0.37,0.45,0.3
36000,0.96,0.35,0.37,0.36
37000,0.99,0.38,0.39,0.45
38000,0.98,0.4,0.37,0.43
39000,0.95,0.37,0.31,0.29
40000,0.95,0.39,0.34,0.34
41000,0.99,0.35,0.27,0.37
42000,0.94,0.35,0.38,0.33
43000,0.95,0.46,0.37,0.37
44000,0.97,0.39,0.46,0.35
45000,0.89,0.43,0.41,0.38
46000,0.96,0.39,0.49,0.37
47000,0.94,0.41,0.37,0.35
48000,0.98,0.47,0.5,0.46
49000,0.95,0.39,0.5,0.41
50000,0.96,0.45,0.39,0.41
51000,0.93,0.37,0.29,0.42
52000,0.97,0.34,0.39,0.32
53000,0.96,0.47,0.38,0.43
54000,0.94,0.36,0.43,0.42
55000,0.95,0.33,0.41,0.43
56000,0.95,0.41,0.35,0.37
57000,0.97,0.43,0.31,0.42
58000,0.98,0.44,0.44,0.47
59000,0.97,0.37,0.42,0.41
60000,0.92,0.31,0.28,0.38
61000,0.95,0.44,0.33,0.4
62000,0.95,0.47,0.26,0.38
63000,0.95,0.35,0.37,0.43
64000,0.95,0.42,0.32,0.31
65000,0.92,0.31,0.35,0.41
66000,0.97,0.36,0.41,0.46
67000,0.95,0.43,0.44,0.33
68000,0.96,0.39,0.39,0.35
69000,0.96,0.34,0.39,0.37
70000,0.99,0.48,0.42,0.49
71000,0.96,0.38,0.37,0.23
72000,0.95,0.32,0.36,0.5
73000,0.95,0.36,0.39,0.39
74000,0.91,0.43,0.5,0.31
75000,0.97,0.38,0.29,0.39
76000,0.95,0.39,0.39,0.4
77000,0.94,0.41,0.37,0.32
78000,0.96,0.38,0.29,0.37
79000,0.94,0.35,0.36,0.4
80000,0.96,0.37,0.46,0.34
81000,0.97,0.4,0.43,0.35
82000,0.97,0.44,0.42,0.42
83000,0.96,0.35,0.34,0.39
84000,0.94,0.39,0.38,0.42
85000,0.96,0.41,0.49,0.43
86000,0.94,0.38,0.34,0.34
87000,0.97,0.41,0.4,0.39
88000,0.99,0.32,0.49,0.39
89000,0.91,0.36,0.42,0.33
90000,0.94,0.44,0.43,0.39
91000,0.96,0.46,0.35,0.45
92000,0.96,0.34,0.35,0.39
93000,0.96,0.42,0.42,0.36
94000,0.93,0.4,0.43,0.33
95000,0.95,0.44,0.43,0.4
96000,0.94,0.46,0.35,0.33
97000,0.96,0.34,0.36,0.28
98000,0.95,0.39,0.32,0.32
99000,0.95,0.34,0.33,0.29
100000,0.91,0.4,0.45,0.42
