steps,time_per_step,pred_success,nodes,filtered_nodes
50001,0.0003,0.7393,1230,199
100003,0.0003,0.7668,1663,314
150000,0.0003,0.7738,1970,461
200005,0.0004,0.7796,2229,524
250002,0.0004,0.7804,2476,543
300001,0.0004,0.7844,2681,556
350001,0.0004,0.7816,2891,566
400003,0.0004,0.7865,3106,568
450001,0.0005,0.7862,3280,575
500004,0.0005,0.787,3446,582
550000,0.0005,0.7864,3606,596
600001,0.0005,0.7916,3737,611
650003,0.0005,0.7937,3863,628
700001,0.0005,0.7914,4000,664
750002,0.0005,0.7937,4121,690
800002,0.0005,0.7876,4248,726
850004,0.0006,0.7914,4360,748
900004,0.0006,0.7935,4476,774
950001,0.0006,0.7938,4601,792
1000001,0.0006,0.7976,4707,806
1050001,0.0006,0.7975,4819,830
1100000,0.0006,0.7883,4929,848
1150000,0.0006,0.7915,5028,856
1200000,0.0006,0.7916,5120,865
1250003,0.0006,0.7925,5222,874
1300003,0.0006,0.794,5310,882
1350000,0.0006,0.7987,5399,888
1400000,0.0007,0.7934,5498,898
1450001,0.0007,0.7981,5589,905
1500004,0.0007,0.7937,5686,908
1550001,0.0007,0.7941,5769,913
1600000,0.0007,0.7971,5849,918
1650005,0.0007,0.7959,5926,926
1700004,0.0008,0.7988,5998,928
1750005,0.0008,0.7946,6064,932
1800002,0.0008,0.7987,6147,937
1850000,0.0007,0.793,6219,940
1900002,0.0007,0.7959,6293,945
1950002,0.0008,0.7959,6366,951
2000002,0.0008,0.7993,6435,958
2050002,0.0008,0.7974,6491,963
2100002,0.0008,0.7953,6574,966
2150003,0.0008,0.7966,6640,974
2200000,0.0008,0.7955,6713,979
2250003,0.0008,0.7967,6771,987
2300003,0.0008,0.7996,6835,990
2350005,0.0008,0.7979,6898,993
2400001,0.0008,0.7953,6947,993
2450004,0.0009,0.7981,7010,996
2500005,0.0009,0.7978,7067,1000
2550005,0.0008,0.7988,7126,1006
2600005,0.0009,0.8028,7194,1008
2650004,0.0009,0.7994,7250,1013
2700003,0.0009,0.8006,7323,1022
2750003,0.0009,0.799,7382,1026
2800004,0.0009,0.7986,7445,1033
2850004,0.0009,0.7975,7489,1038
2900005,0.0009,0.797,7548,1044
2950003,0.0009,0.8044,7596,1051
3000002,0.0009,0.7991,7644,1054
3050003,0.0009,0.8023,7684,1060
3100001,0.0009,0.7982,7740,1067
3150000,0.0009,0.8023,7783,1071
3200004,0.0009,0.7989,7834,1074
3250005,0.0009,0.8002,7894,1078
3300001,0.0009,0.7959,7937,1081
3350002,0.001,0.7948,7981,1090
3400004,0.001,0.797,8026,1096
3450001,0.0009,0.8009,8077,1101
3500001,0.0009,0.8011,8119,1103
3550000,0.0009,0.8015,8168,1107
3600002,0.0009,0.7963,8221,1114
3650000,0.0009,0.7982,8274,1120
3700002,0.001,0.7957,8324,1126
3750004,0.001,0.7973,8371,1136
3800005,0.001,0.797,8416,1141
3850004,0.001,0.8009,8478,1151
3900004,0.001,0.8015,8525,1155
3950001,0.001,0.7977,8560,1161
4000003,0.001,0.8017,8609,1175
4050001,0.001,0.7987,8649,1181
4100001,0.001,0.8002,8695,1190
4150004,0.001,0.7996,8733,1197
4200001,0.001,0.8015,8772,1204
4250002,0.001,0.7999,8811,1214
4300000,0.0011,0.7983,8856,1222
4350004,0.001,0.7993,8898,1234
4400005,0.0011,0.7993,8938,1244
4450005,0.001,0.8002,8975,1262
4500000,0.001,0.7974,9017,1274
4550000,0.001,0.8001,9059,1283
4600004,0.001,0.7992,9093,1292
4650003,0.001,0.7989,9134,1302
4700000,0.0011,0.7983,9167,1315
4750000,0.0011,0.8017,9205,1328
4800001,0.0011,0.8019,9248,1341
4850003,0.0011,0.8011,9275,1359
4900002,0.0011,0.801,9316,1380
4950002,0.0011,0.7971,9355,1394
5000002,0.0011,0.7981,9390,1410
