steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5784,397,0
1000,0.0002,0.5205,526,2
1500,0.0003,0.5288,640,7
2000,0.0003,0.496,736,8
2500,0.0003,0.5092,823,11
3000,0.0004,0.5102,891,16
3500,0.0003,0.5198,959,24
4000,0.0004,0.523,1007,33
4500,0.0005,0.5171,1050,40
5000,0.0006,0.4873,1096,43
5500,0.0007,0.5382,1127,46
6000,0.0008,0.4753,1163,48
6500,0.0008,0.5123,1192,55
7000,0.0005,0.5066,1223,58
7500,0.0004,0.5066,1244,61
8000,0.0004,0.4864,1263,68
8500,0.0004,0.5071,1272,73
9000,0.0004,0.5025,1291,81
9500,0.0004,0.533,1305,84
10000,0.0004,0.5035,1321,85
10500,0.0004,0.5187,1342,89
11000,0.0005,0.5097,1349,95
11500,0.0005,0.5061,1361,100
12000,0.0004,0.504,1373,108
12500,0.0004,0.5071,1379,115
13000,0.0004,0.5128,1391,118
13500,0.0005,0.5247,1392,125
14000,0.0004,0.5061,1399,137
14500,0.0005,0.5252,1403,148
15000,0.0005,0.5076,1406,151
15500,0.0004,0.4878,1411,160
16000,0.0006,0.5139,1411,166
16500,0.0008,0.5005,1419,169
17000,0.0008,0.5155,1421,174
17500,0.0007,0.5219,1422,176
18000,0.0007,0.523,1424,178
18500,0.0004,0.5181,1426,181
19000,0.0004,0.516,1428,186
19500,0.0004,0.5092,1429,188
20000,0.0004,0.498,1432,193
20500,0.0005,0.5165,1433,196
21000,0.0004,0.5107,1434,198
21500,0.0004,0.4921,1436,198
22000,0.0004,0.5123,1437,199
22500,0.0004,0.5171,1438,200
23000,0.0004,0.499,1440,202
23500,0.0004,0.5118,1440,203
24000,0.0005,0.5165,1440,206
24500,0.0004,0.496,1443,209
25000,0.0005,0.5225,1443,212
25500,0.0004,0.4902,1443,213
26000,0.0005,0.4744,1443,214
26500,0.0004,0.5,1443,215
27000,0.0005,0.5214,1443,217
27500,0.0008,0.5076,1443,218
28000,0.0008,0.5192,1443,218
28500,0.0008,0.4883,1443,220
29000,0.0008,0.5128,1443,222
29500,0.0006,0.4955,1443,223
30000,0.0005,0.5208,1443,225
30500,0.0004,0.5149,1443,226
31000,0.0004,0.5219,1443,227
31500,0.0005,0.4713,1444,227
32000,0.0004,0.5005,1444,228
32500,0.0005,0.516,1444,230
33000,0.0004,0.5382,1444,234
33500,0.0005,0.4892,1444,237
34000,0.0004,0.5313,1444,240
34500,0.0004,0.4859,1444,242
35000,0.0005,0.5187,1444,243
35500,0.0005,0.5015,1444,248
36000,0.0005,0.5144,1444,248
36500,0.0004,0.5342,1444,250
37000,0.0004,0.4916,1444,251
37500,0.0005,0.4965,1444,253
38000,0.0005,0.5071,1444,254
38500,0.0008,0.4931,1444,255
39000,0.0008,0.516,1444,256
39500,0.0008,0.5187,1444,257
40000,0.0008,0.5051,1444,257
40500,0.0005,0.4812,1444,258
41000,0.0005,0.4907,1444,259
41500,0.0004,0.5092,1444,260
42000,0.0004,0.4985,1444,261
42500,0.0004,0.5118,1444,263
43000,0.0005,0.5219,1444,266
43500,0.0005,0.4926,1444,268
44000,0.0005,0.4902,1444,270
44500,0.0004,0.516,1444,274
45000,0.0005,0.5045,1444,275
45500,0.0004,0.5203,1444,276
46000,0.0004,0.5252,1444,276
46500,0.0005,0.5071,1444,277
47000,0.0004,0.4941,1444,280
47500,0.0004,0.4975,1444,280
48000,0.0004,0.533,1444,281
48500,0.0005,0.4955,1444,282
49000,0.0004,0.4965,1444,285
49500,0.0007,0.523,1444,285
50000,0.0007,0.501,1444,285
