steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0002,0.5851,395,0
1000,0.0003,0.5271,537,4
1500,0.0003,0.5025,639,7
2000,0.0003,0.4985,734,8
2500,0.0003,0.5139,807,10
3000,0.0003,0.5171,877,16
3500,0.0003,0.5342,925,25
4000,0.0004,0.5198,984,33
4500,0.0003,0.5192,1031,36
5000,0.0004,0.4897,1074,44
5500,0.0004,0.5313,1104,49
6000,0.0004,0.5107,1136,55
6500,0.0004,0.5112,1167,58
7000,0.0004,0.5015,1201,63
7500,0.0007,0.499,1226,70
8000,0.0008,0.5214,1254,71
8500,0.0009,0.4699,1272,73
9000,0.0008,0.5187,1287,76
9500,0.0006,0.5118,1311,79
10000,0.0009,0.5139,1323,83
10500,0.0005,0.503,1338,86
11000,0.0005,0.5071,1354,92
11500,0.0005,0.4995,1365,98
12000,0.0004,0.497,1373,105
12500,0.0005,0.4916,1381,112
13000,0.0005,0.5081,1391,115
13500,0.0005,0.5214,1397,124
14000,0.0004,0.5112,1403,130
14500,0.0004,0.5,1406,134
15000,0.0004,0.4902,1412,140
15500,0.0005,0.4902,1416,145
16000,0.0004,0.504,1420,151
16500,0.0004,0.5128,1423,156
17000,0.0005,0.5274,1424,165
17500,0.0007,0.523,1424,175
18000,0.001,0.5198,1427,182
18500,0.0008,0.5025,1427,187
19000,0.0008,0.498,1427,190
19500,0.0006,0.5263,1427,194
20000,0.0004,0.5203,1427,197
20500,0.0004,0.5112,1429,199
21000,0.0004,0.4836,1429,201
21500,0.0004,0.5149,1430,205
22000,0.0004,0.5214,1430,206
22500,0.0004,0.498,1433,207
23000,0.0004,0.528,1435,210
23500,0.0004,0.5365,1435,211
24000,0.0004,0.4912,1435,211
24500,0.0004,0.5208,1435,212
25000,0.0004,0.5187,1435,212
25500,0.0004,0.5112,1435,212
26000,0.0004,0.5139,1436,213
26500,0.0004,0.5102,1437,214
27000,0.0004,0.5252,1437,215
27500,0.0004,0.5155,1437,218
28000,0.0005,0.503,1437,218
28500,0.0005,0.5203,1439,220
29000,0.0007,0.4955,1439,222
29500,0.0008,0.499,1440,223
30000,0.0008,0.5092,1440,225
30500,0.0008,0.5128,1440,225
31000,0.0006,0.4936,1441,225
31500,0.0005,0.5203,1443,225
32000,0.0005,0.5025,1443,229
32500,0.0004,0.4907,1443,230
33000,0.0004,0.4892,1443,232
33500,0.0004,0.5149,1443,234
34000,0.0004,0.4946,1443,236
34500,0.0005,0.4907,1444,236
35000,0.0004,0.4854,1444,238
35500,0.0005,0.495,1444,239
36000,0.0004,0.5252,1444,239
36500,0.0005,0.516,1444,239
37000,0.0006,0.5123,1444,239
37500,0.0005,0.5144,1444,239
38000,0.0005,0.5236,1444,244
38500,0.0005,0.5128,1444,247
39000,0.0005,0.5102,1444,249
39500,0.0006,0.4975,1444,252
40000,0.0008,0.504,1444,255
40500,0.0008,0.5056,1444,258
41000,0.0007,0.5056,1444,259
41500,0.0008,0.4995,1444,260
42000,0.0005,0.4873,1444,262
42500,0.0004,0.5128,1444,265
43000,0.0004,0.528,1444,266
43500,0.0004,0.5171,1444,268
44000,0.0004,0.516,1444,268
44500,0.0005,0.497,1444,269
45000,0.0005,0.4812,1444,271
45500,0.0005,0.4912,1444,271
46000,0.0005,0.499,1444,273
46500,0.0005,0.4975,1444,274
47000,0.0005,0.5081,1444,276
47500,0.0005,0.5133,1444,276
48000,0.0004,0.5176,1444,278
48500,0.0005,0.5107,1444,278
49000,0.0004,0.5382,1444,278
49500,0.0004,0.5107,1444,281
50000,0.0005,0.5092,1444,283
