steps,time_per_step,pred_success,nodes,filtered_nodes
500,0.0003,0.5523,419,0
1000,0.0003,0.4944,563,0
1500,0.0006,0.5093,667,8
2000,0.0006,0.5112,746,9
2500,0.0005,0.5015,832,11
3000,0.0005,0.484,903,19
3500,0.0004,0.5076,962,25
4000,0.0005,0.4708,1031,32
4500,0.0004,0.5176,1076,38
5000,0.0005,0.5025,1117,39
5500,0.0005,0.5097,1153,42
6000,0.0004,0.496,1181,48
6500,0.0006,0.502,1212,56
7000,0.0007,0.5015,1239,58
7500,0.0008,0.4941,1268,63
8000,0.0007,0.5382,1290,66
8500,0.0009,0.4941,1308,70
9000,0.0005,0.5187,1325,75
9500,0.0005,0.4941,1334,80
10000,0.0005,0.503,1342,84
10500,0.0005,0.5051,1352,86
11000,0.0005,0.5155,1361,91
11500,0.0005,0.5,1371,101
12000,0.0004,0.5112,1384,106
12500,0.0004,0.4785,1390,115
13000,0.0005,0.5025,1391,119
13500,0.0004,0.528,1395,124
14000,0.0005,0.496,1399,133
14500,0.0005,0.4869,1408,139
15000,0.0005,0.523,1411,147
15500,0.0004,0.5015,1415,155
16000,0.0005,0.5263,1415,164
16500,0.0004,0.501,1420,169
17000,0.0005,0.4936,1425,173
17500,0.0005,0.5176,1428,175
18000,0.0008,0.5025,1428,181
18500,0.0008,0.496,1433,184
19000,0.0008,0.5086,1435,188
19500,0.0009,0.5081,1435,193
20000,0.0006,0.504,1437,195
20500,0.0005,0.5313,1437,195
21000,0.0005,0.502,1437,198
21500,0.0005,0.5144,1438,203
22000,0.0004,0.5155,1441,204
22500,0.0005,0.4902,1441,205
23000,0.0004,0.5086,1441,206
23500,0.0005,0.4985,1442,212
24000,0.0005,0.5291,1442,213
24500,0.0005,0.4965,1442,214
25000,0.0006,0.4941,1442,214
25500,0.0004,0.5086,1442,216
26000,0.0005,0.4921,1442,218
26500,0.0005,0.5061,1442,219
27000,0.0005,0.4869,1442,222
27500,0.0006,0.5,1442,225
28000,0.0009,0.5092,1442,228
28500,0.0011,0.5192,1442,228
29000,0.0011,0.4907,1442,232
29500,0.0009,0.523,1442,234
30000,0.0005,0.4931,1443,236
30500,0.0005,0.5086,1443,236
31000,0.0005,0.4888,1443,237
31500,0.0005,0.4817,1444,239
32000,0.0004,0.5435,1444,243
32500,0.0005,0.4897,1444,245
33000,0.0004,0.4912,1444,247
33500,0.0005,0.5219,1444,248
34000,0.0004,0.5076,1444,250
34500,0.0005,0.4902,1444,252
35000,0.0004,0.5066,1444,254
35500,0.0005,0.4941,1444,254
36000,0.0005,0.4869,1444,255
36500,0.0006,0.5133,1444,255
37000,0.0006,0.5025,1444,256
37500,0.0005,0.5219,1444,258
38000,0.0009,0.4941,1444,260
38500,0.0009,0.5035,1444,260
39000,0.0008,0.5371,1444,260
39500,0.0008,0.4735,1444,260
40000,0.0006,0.5015,1444,262
40500,0.0005,0.4936,1444,262
41000,0.0005,0.5035,1444,263
41500,0.0005,0.4936,1444,264
42000,0.0005,0.502,1444,266
42500,0.0005,0.5,1444,266
43000,0.0004,0.5,1444,266
43500,0.0005,0.5181,1444,266
44000,0.0005,0.4941,1444,268
44500,0.0005,0.5187,1444,270
45000,0.0005,0.5005,1444,271
45500,0.0006,0.5035,1444,274
46000,0.0005,0.5045,1444,275
46500,0.0005,0.485,1444,279
47000,0.0005,0.497,1444,279
47500,0.0006,0.504,1444,280
48000,0.0006,0.4926,1444,281
48500,0.0009,0.5076,1444,284
49000,0.0008,0.5241,1444,289
49500,0.0007,0.5236,1444,291
50000,0.0008,0.4931,1444,294
