total_steps,0,1,2,3
500,0.96,0.45,0.41,0.41
1000,0.95,0.38,0.27,0.25
1500,0.99,0.33,0.33,0.28
2000,0.95,0.42,0.31,0.43
2500,0.98,0.36,0.26,0.3
3000,0.97,0.43,0.39,0.27
3500,0.96,0.4,0.39,0.35
4000,0.96,0.41,0.28,0.28
4500,0.96,0.35,0.35,0.39
5000,0.93,0.41,0.45,0.35
5500,0.96,0.37,0.43,0.36
6000,0.95,0.32,0.36,0.35
6500,0.95,0.35,0.35,0.34
7000,0.94,0.42,0.39,0.34
7500,0.92,0.34,0.37,0.3
8000,0.94,0.24,0.34,0.34
8500,0.95,0.26,0.33,0.38
9000,0.94,0.35,0.27,0.27
9500,0.95,0.44,0.45,0.36
10000,0.92,0.36,0.31,0.25
10500,0.95,0.38,0.34,0.38
11000,0.91,0.3,0.35,0.41
11500,0.93,0.32,0.32,0.31
12000,0.97,0.31,0.36,0.27
12500,0.96,0.24,0.31,0.31
13000,0.96,0.31,0.28,0.36
13500,0.94,0.4,0.35,0.36
14000,0.93,0.33,0.4,0.35
14500,0.94,0.28,0.36,0.28
15000,0.95,0.32,0.28,0.35
15500,0.93,0.33,0.34,0.29
16000,0.96,0.42,0.37,0.49
16500,0.92,0.34,0.34,0.39
17000,0.97,0.32,0.27,0.32
17500,0.97,0.3,0.35,0.32
18000,0.93,0.37,0.42,0.35
18500,0.94,0.32,0.3,0.3
19000,0.96,0.33,0.32,0.32
19500,0.95,0.29,0.29,0.33
20000,0.94,0.35,0.43,0.32
20500,0.92,0.27,0.34,0.31
21000,0.93,0.46,0.35,0.42
21500,0.93,0.4,0.29,0.3
22000,0.91,0.36,0.43,0.31
22500,0.92,0.29,0.32,0.36
23000,0.96,0.35,0.25,0.29
23500,0.97,0.28,0.35,0.32
24000,0.96,0.21,0.3,0.25
24500,0.95,0.37,0.33,0.34
25000,0.97,0.41,0.3,0.35
25500,0.95,0.3,0.33,0.32
26000,0.98,0.47,0.39,0.39
26500,0.96,0.31,0.31,0.29
27000,0.98,0.42,0.32,0.33
27500,0.94,0.27,0.3,0.35
28000,0.94,0.36,0.36,0.26
28500,0.91,0.33,0.32,0.31
29000,0.94,0.4,0.29,0.3
29500,0.97,0.32,0.26,0.33
30000,0.97,0.4,0.31,0.3
30500,0.93,0.36,0.31,0.42
31000,0.97,0.26,0.28,0.33
31500,0.9,0.23,0.3,0.33
32000,0.94,0.38,0.35,0.29
32500,0.95,0.27,0.33,0.28
33000,0.96,0.28,0.35,0.39
33500,0.95,0.35,0.3,0.34
34000,0.92,0.33,0.35,0.29
34500,0.97,0.33,0.34,0.37
35000,0.94,0.32,0.37,0.33
35500,0.94,0.23,0.31,0.34
36000,0.96,0.34,0.35,0.37
36500,0.94,0.38,0.32,0.25
37000,0.99,0.37,0.32,0.34
37500,0.95,0.28,0.32,0.3
38000,0.95,0.41,0.32,0.35
38500,0.95,0.31,0.3,0.4
39000,0.92,0.43,0.36,0.29
39500,0.97,0.31,0.27,0.35
40000,0.94,0.33,0.47,0.35
40500,0.93,0.29,0.31,0.28
41000,0.95,0.31,0.33,0.29
41500,0.93,0.36,0.41,0.36
42000,0.94,0.34,0.24,0.33
42500,0.96,0.29,0.32,0.26
43000,0.94,0.36,0.28,0.39
43500,0.94,0.5,0.35,0.36
44000,0.92,0.38,0.26,0.25
44500,0.92,0.3,0.32,0.27
45000,0.91,0.38,0.33,0.35
45500,0.95,0.3,0.39,0.33
46000,0.96,0.37,0.43,0.41
46500,0.93,0.29,0.32,0.34
47000,0.91,0.42,0.39,0.43
47500,0.96,0.35,0.37,0.31
48000,0.94,0.31,0.39,0.34
48500,0.96,0.36,0.36,0.28
49000,0.93,0.25,0.34,0.3
49500,0.91,0.36,0.4,0.31
50000,0.96,0.27,0.31,0.33
