total_steps,0,1,2,3
500,0.94,0.39,0.41,0.39
1000,0.91,0.39,0.4,0.26
1500,0.95,0.35,0.37,0.42
2000,0.88,0.33,0.39,0.37
2500,0.95,0.26,0.27,0.46
3000,0.95,0.39,0.36,0.34
3500,0.92,0.34,0.32,0.36
4000,0.94,0.37,0.3,0.34
4500,0.94,0.39,0.31,0.41
5000,0.92,0.35,0.28,0.31
5500,0.97,0.32,0.33,0.45
6000,0.98,0.35,0.39,0.32
6500,0.95,0.36,0.25,0.35
7000,0.98,0.44,0.52,0.33
7500,0.96,0.37,0.29,0.33
8000,0.95,0.3,0.32,0.39
8500,0.94,0.3,0.39,0.3
9000,0.94,0.36,0.36,0.27
9500,0.99,0.36,0.28,0.31
10000,0.96,0.32,0.31,0.28
10500,0.97,0.4,0.36,0.36
11000,0.95,0.38,0.39,0.31
11500,0.95,0.39,0.35,0.32
12000,0.93,0.33,0.37,0.26
12500,0.95,0.25,0.37,0.29
13000,0.96,0.35,0.4,0.39
13500,0.93,0.29,0.32,0.32
14000,0.95,0.39,0.33,0.3
14500,0.93,0.3,0.38,0.4
15000,0.9,0.34,0.34,0.39
15500,0.95,0.39,0.36,0.31
16000,0.98,0.32,0.21,0.38
16500,0.94,0.26,0.29,0.37
17000,0.97,0.38,0.32,0.34
17500,0.92,0.34,0.39,0.34
18000,0.95,0.39,0.3,0.35
18500,0.97,0.34,0.38,0.35
19000,0.94,0.28,0.29,0.38
19500,0.93,0.36,0.27,0.31
20000,0.96,0.31,0.22,0.38
20500,0.96,0.35,0.34,0.33
21000,0.96,0.35,0.45,0.37
21500,0.92,0.36,0.37,0.41
22000,0.94,0.4,0.29,0.26
22500,0.96,0.4,0.35,0.41
23000,0.98,0.24,0.3,0.24
23500,0.98,0.33,0.35,0.33
24000,0.9,0.33,0.31,0.32
24500,0.93,0.35,0.36,0.29
25000,0.89,0.33,0.31,0.28
25500,0.92,0.36,0.31,0.31
26000,0.93,0.35,0.39,0.29
26500,0.95,0.3,0.31,0.41
27000,0.96,0.32,0.27,0.33
27500,0.94,0.36,0.43,0.36
28000,0.95,0.38,0.29,0.38
28500,0.96,0.34,0.37,0.43
29000,0.95,0.27,0.38,0.33
29500,0.89,0.33,0.39,0.37
30000,0.94,0.45,0.33,0.28
30500,0.97,0.39,0.37,0.2
31000,0.98,0.5,0.31,0.4
31500,0.95,0.33,0.36,0.31
32000,0.96,0.29,0.31,0.36
32500,0.92,0.37,0.35,0.31
33000,0.95,0.38,0.28,0.36
33500,0.96,0.44,0.28,0.31
34000,0.92,0.34,0.33,0.32
34500,0.91,0.31,0.33,0.43
35000,0.92,0.3,0.31,0.35
35500,0.94,0.31,0.32,0.35
36000,0.92,0.36,0.37,0.33
36500,0.95,0.2,0.32,0.4
37000,0.92,0.35,0.34,0.25
37500,0.89,0.38,0.33,0.49
38000,0.99,0.24,0.33,0.36
38500,0.89,0.24,0.24,0.32
39000,0.93,0.36,0.4,0.34
39500,0.95,0.28,0.35,0.37
40000,0.97,0.34,0.36,0.35
40500,0.92,0.34,0.38,0.37
41000,0.95,0.38,0.31,0.3
41500,1.0,0.28,0.33,0.34
42000,0.92,0.37,0.36,0.29
42500,0.96,0.37,0.41,0.34
43000,0.93,0.38,0.39,0.35
43500,0.93,0.35,0.31,0.35
44000,0.93,0.34,0.39,0.3
44500,0.98,0.3,0.4,0.41
45000,0.96,0.33,0.32,0.31
45500,0.96,0.35,0.35,0.31
46000,0.93,0.29,0.29,0.31
46500,0.95,0.31,0.26,0.36
47000,0.96,0.3,0.39,0.35
47500,0.92,0.25,0.35,0.38
48000,0.97,0.33,0.3,0.39
48500,0.92,0.38,0.43,0.38
49000,0.94,0.34,0.36,0.35
49500,0.96,0.35,0.32,0.29
50000,0.88,0.27,0.24,0.29
