steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0002,0.5915,433,2
2000,0.0003,0.5184,612,11
3000,0.0003,0.5149,776,21
4000,0.0003,0.5153,911,31
5000,0.0003,0.4907,1012,41
6000,0.0004,0.4845,1086,54
7000,0.0004,0.497,1123,67
8000,0.0004,0.5061,1181,72
9000,0.0004,0.5189,1231,77
10000,0.0004,0.5025,1273,80
11000,0.0004,0.5018,1296,92
12000,0.0004,0.5074,1321,108
13000,0.0004,0.503,1336,116
14000,0.0004,0.5165,1356,126
15000,0.0004,0.497,1372,136
16000,0.0004,0.4993,1383,151
17000,0.0006,0.5043,1394,159
18000,0.0007,0.4973,1404,170
19000,0.0008,0.4963,1410,175
20000,0.0007,0.5141,1415,184
21000,0.0008,0.4926,1422,188
22000,0.0007,0.5094,1425,195
23000,0.0004,0.4871,1427,202
24000,0.0004,0.5299,1430,207
25000,0.0004,0.5018,1433,209
26000,0.0005,0.497,1435,212
27000,0.0004,0.5311,1435,213
28000,0.0004,0.4993,1436,218
29000,0.0004,0.5028,1436,221
30000,0.0004,0.5155,1436,225
31000,0.0004,0.501,1436,227
32000,0.0004,0.4975,1436,231
33000,0.0004,0.5128,1436,234
34000,0.0004,0.5157,1436,235
35000,0.0004,0.498,1437,236
36000,0.0005,0.5,1438,237
37000,0.0005,0.5173,1439,241
38000,0.0005,0.5038,1439,244
39000,0.0004,0.5219,1440,245
40000,0.0004,0.5,1441,249
41000,0.0005,0.5126,1441,252
42000,0.0004,0.503,1442,254
43000,0.0005,0.4824,1442,257
44000,0.0006,0.5013,1442,262
45000,0.0007,0.5051,1442,266
46000,0.0007,0.5086,1442,268
47000,0.0007,0.516,1442,273
48000,0.0007,0.5025,1443,276
49000,0.0008,0.5126,1443,278
50000,0.0004,0.4985,1443,283
51000,0.0005,0.5097,1443,292
52000,0.0004,0.5107,1443,297
53000,0.0005,0.5048,1443,301
54000,0.0005,0.5084,1443,311
55000,0.0005,0.5028,1443,314
56000,0.0008,0.4931,1443,317
57000,0.0007,0.5285,1443,319
58000,0.0008,0.5099,1443,325
59000,0.0006,0.4946,1443,333
60000,0.0006,0.5079,1443,339
61000,0.0005,0.5005,1443,345
62000,0.0005,0.5241,1443,352
63000,0.0005,0.4921,1443,359
64000,0.0005,0.4973,1443,365
65000,0.0004,0.5089,1443,373
66000,0.0005,0.5061,1443,378
67000,0.0005,0.4998,1443,386
68000,0.0009,0.5107,1443,393
69000,0.0011,0.4993,1443,398
70000,0.001,0.5165,1443,402
71000,0.001,0.503,1443,410
72000,0.0007,0.5081,1443,413
73000,0.0004,0.4924,1443,422
74000,0.0005,0.4843,1444,427
75000,0.0004,0.5076,1444,428
76000,0.0005,0.5045,1444,434
77000,0.0005,0.5071,1444,439
78000,0.0005,0.5086,1444,440
79000,0.0006,0.4958,1444,447
80000,0.0005,0.5066,1444,452
81000,0.0005,0.4993,1444,455
82000,0.0004,0.5,1444,459
83000,0.0004,0.5266,1444,461
84000,0.0004,0.4926,1444,465
85000,0.0004,0.5102,1444,474
86000,0.0004,0.502,1444,477
87000,0.0004,0.5107,1444,484
88000,0.0004,0.501,1444,488
89000,0.0004,0.5056,1444,496
90000,0.0004,0.5079,1444,502
91000,0.0004,0.5081,1444,505
92000,0.0004,0.4885,1444,507
93000,0.0004,0.5152,1444,508
94000,0.0006,0.4924,1444,510
95000,0.0008,0.4902,1444,512
96000,0.0008,0.4861,1444,513
97000,0.0007,0.5136,1444,515
98000,0.0007,0.5097,1444,516
99000,0.0007,0.502,1444,518
100000,0.0004,0.4948,1444,521
