steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0002,0.5689,453,1
2000,0.0003,0.515,637,9
3000,0.0003,0.5167,786,17
4000,0.0003,0.5166,897,32
5000,0.0003,0.4968,1005,40
6000,0.0004,0.5013,1086,45
7000,0.0007,0.5008,1153,55
8000,0.0006,0.4995,1196,65
9000,0.0007,0.5,1232,75
10000,0.0007,0.4924,1259,79
11000,0.0007,0.5056,1289,83
12000,0.0006,0.5008,1318,91
13000,0.0004,0.504,1333,99
14000,0.0004,0.5115,1350,107
15000,0.0004,0.5171,1369,125
16000,0.0004,0.4866,1381,139
17000,0.0004,0.5195,1391,155
18000,0.0004,0.5076,1402,166
19000,0.0004,0.5112,1409,173
20000,0.0004,0.4975,1416,179
21000,0.0005,0.4936,1418,185
22000,0.0004,0.5008,1421,193
23000,0.0004,0.5184,1426,199
24000,0.0004,0.4815,1428,207
25000,0.0004,0.5348,1432,212
26000,0.0005,0.52,1433,216
27000,0.0004,0.4955,1433,219
28000,0.0004,0.5071,1435,219
29000,0.0004,0.5025,1436,222
30000,0.0004,0.5079,1437,224
31000,0.0004,0.4993,1440,228
32000,0.0004,0.4924,1440,230
33000,0.0004,0.5255,1440,235
34000,0.0004,0.5048,1440,239
35000,0.0005,0.512,1441,241
36000,0.0007,0.5086,1441,243
37000,0.0007,0.5005,1441,242
38000,0.0007,0.4912,1441,246
39000,0.0007,0.5076,1441,249
40000,0.0008,0.5056,1441,255
41000,0.0006,0.5179,1442,256
42000,0.0005,0.4916,1442,258
43000,0.0005,0.4973,1443,260
44000,0.0004,0.5198,1443,264
45000,0.0004,0.5,1443,266
46000,0.0004,0.4941,1443,272
47000,0.0004,0.5189,1443,278
48000,0.0004,0.5053,1443,285
49000,0.0004,0.4946,1444,287
50000,0.0004,0.5126,1444,295
51000,0.0004,0.4812,1444,301
52000,0.0004,0.4826,1444,303
53000,0.0004,0.5285,1444,310
54000,0.0004,0.4824,1444,317
55000,0.0004,0.5028,1444,322
56000,0.0004,0.4955,1444,325
57000,0.0004,0.523,1444,332
58000,0.0004,0.4983,1444,342
59000,0.0005,0.5035,1444,349
60000,0.0005,0.5126,1444,357
61000,0.0004,0.5023,1444,363
62000,0.0005,0.4998,1444,374
63000,0.0008,0.5105,1444,383
64000,0.0008,0.5061,1444,387
65000,0.0009,0.4988,1444,394
66000,0.0008,0.496,1444,401
67000,0.0008,0.5203,1444,405
68000,0.0005,0.49,1444,412
69000,0.0005,0.5255,1444,421
70000,0.0004,0.4968,1444,426
71000,0.0005,0.4983,1444,431
72000,0.0004,0.5168,1444,436
73000,0.0004,0.5139,1444,446
74000,0.0004,0.5038,1444,449
75000,0.0004,0.5008,1444,455
76000,0.0005,0.4958,1444,459
77000,0.0005,0.4965,1444,465
78000,0.0005,0.495,1444,467
79000,0.0004,0.4948,1444,476
80000,0.0004,0.4878,1444,481
81000,0.0004,0.5005,1444,484
82000,0.0004,0.5068,1444,493
83000,0.0004,0.5008,1444,495
84000,0.0005,0.497,1444,496
85000,0.0005,0.5015,1444,497
86000,0.0004,0.5112,1444,505
87000,0.0005,0.5144,1444,505
88000,0.0004,0.5023,1444,509
89000,0.0006,0.5107,1444,514
90000,0.0007,0.5219,1444,522
91000,0.0008,0.5066,1444,523
92000,0.0008,0.4975,1444,524
93000,0.0007,0.5097,1444,527
94000,0.0008,0.5025,1444,530
95000,0.0005,0.5147,1444,532
96000,0.0005,0.4924,1444,533
97000,0.0005,0.5003,1444,533
98000,0.0005,0.5097,1444,536
99000,0.0004,0.5063,1444,537
100000,0.0005,0.504,1444,539
