steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0002,0.62,392,5
2000,0.0003,0.5038,618,11
3000,0.0003,0.5286,786,17
4000,0.0003,0.5145,914,32
5000,0.0003,0.5241,1010,42
6000,0.0004,0.5053,1098,47
7000,0.0004,0.5115,1164,55
8000,0.0005,0.498,1222,62
9000,0.0006,0.5023,1264,79
10000,0.0005,0.503,1300,95
11000,0.0005,0.4824,1315,101
12000,0.0004,0.4941,1348,106
13000,0.0004,0.5,1358,109
14000,0.0004,0.5033,1378,123
15000,0.0004,0.5203,1384,136
16000,0.0004,0.4824,1398,143
17000,0.0004,0.497,1407,153
18000,0.0004,0.5102,1411,161
19000,0.0004,0.5084,1415,176
20000,0.0004,0.5094,1419,186
21000,0.0004,0.4968,1422,188
22000,0.0004,0.5123,1430,199
23000,0.0004,0.5176,1432,204
24000,0.0005,0.497,1433,206
25000,0.0008,0.504,1434,208
26000,0.0008,0.4808,1436,212
27000,0.0007,0.4995,1436,214
28000,0.0007,0.5118,1437,216
29000,0.0008,0.5053,1437,218
30000,0.0004,0.4998,1439,222
31000,0.0005,0.498,1439,228
32000,0.0004,0.5353,1440,230
33000,0.0005,0.5076,1440,232
34000,0.0004,0.502,1441,235
35000,0.0005,0.5208,1441,235
36000,0.0004,0.4978,1441,237
37000,0.0004,0.5071,1441,240
38000,0.0004,0.5028,1441,244
39000,0.0004,0.495,1442,247
40000,0.0004,0.5023,1442,250
41000,0.0005,0.5061,1442,252
42000,0.0004,0.5342,1442,253
43000,0.0004,0.5066,1442,255
44000,0.0004,0.511,1442,260
45000,0.0004,0.5048,1442,266
46000,0.0004,0.5061,1442,274
47000,0.0004,0.4968,1442,280
48000,0.0004,0.5181,1442,286
49000,0.0004,0.5094,1442,294
50000,0.0004,0.5005,1442,300
51000,0.0005,0.5076,1442,308
52000,0.0007,0.5086,1442,315
53000,0.0008,0.4897,1442,319
54000,0.0009,0.4695,1442,324
55000,0.0009,0.5003,1443,328
56000,0.0008,0.5099,1443,335
57000,0.0006,0.5076,1443,339
58000,0.0004,0.4946,1443,342
59000,0.0005,0.5126,1443,344
60000,0.0006,0.5035,1443,351
61000,0.0007,0.5211,1443,360
62000,0.0006,0.4869,1444,369
63000,0.0005,0.5171,1444,376
64000,0.0004,0.4866,1444,379
65000,0.0006,0.5094,1444,386
66000,0.0006,0.5033,1444,393
67000,0.0005,0.4985,1444,403
68000,0.0005,0.5056,1444,403
69000,0.0004,0.5013,1444,404
70000,0.0004,0.5107,1444,418
71000,0.0004,0.504,1444,423
72000,0.0004,0.4895,1444,428
73000,0.0004,0.4948,1444,432
74000,0.0004,0.5089,1444,440
75000,0.0004,0.5133,1444,445
76000,0.0004,0.5165,1444,452
77000,0.0008,0.4941,1444,456
78000,0.0007,0.4843,1444,460
79000,0.0007,0.5214,1444,470
80000,0.0007,0.503,1444,476
81000,0.0008,0.5003,1444,477
82000,0.0006,0.4909,1444,481
83000,0.0005,0.501,1444,484
84000,0.0005,0.5144,1444,485
85000,0.0004,0.5187,1444,488
86000,0.0004,0.4955,1444,493
87000,0.0004,0.4973,1444,497
88000,0.0004,0.5092,1444,501
89000,0.0004,0.5247,1444,502
90000,0.0004,0.5061,1444,504
91000,0.0005,0.4907,1444,506
92000,0.0004,0.516,1444,511
93000,0.0004,0.5008,1444,515
94000,0.0004,0.4993,1444,519
95000,0.0004,0.5123,1444,526
96000,0.0004,0.501,1444,529
97000,0.0004,0.5094,1444,531
98000,0.0004,0.4958,1444,532
99000,0.0004,0.4963,1444,535
100000,0.0004,0.5163,1444,537
