steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0002,0.5348,447,2
2000,0.0003,0.5085,661,8
3000,0.0004,0.4894,815,19
4000,0.0003,0.5038,908,30
5000,0.0006,0.5144,990,38
6000,0.0006,0.5097,1075,51
7000,0.0007,0.5277,1138,57
8000,0.0007,0.5053,1193,70
9000,0.0007,0.499,1248,76
10000,0.0007,0.5068,1274,87
11000,0.0004,0.5008,1303,95
12000,0.0004,0.5128,1328,102
13000,0.0004,0.5045,1353,118
14000,0.0004,0.4914,1370,125
15000,0.0004,0.5074,1387,138
16000,0.0004,0.4985,1399,150
17000,0.0005,0.4975,1404,159
18000,0.0004,0.5211,1413,172
19000,0.0005,0.5128,1415,181
20000,0.0005,0.5133,1416,190
21000,0.0004,0.5187,1422,194
22000,0.0005,0.499,1425,198
23000,0.0004,0.512,1426,201
24000,0.0004,0.5018,1431,203
25000,0.0005,0.5008,1434,205
26000,0.0005,0.5269,1435,208
27000,0.0004,0.4912,1436,210
28000,0.0004,0.5058,1437,212
29000,0.0004,0.5005,1437,214
30000,0.0004,0.4919,1439,217
31000,0.0004,0.5233,1440,222
32000,0.0005,0.5084,1440,224
33000,0.0007,0.5008,1440,225
34000,0.0008,0.5128,1441,227
35000,0.0008,0.5038,1442,230
36000,0.0008,0.5038,1443,237
37000,0.0009,0.4963,1443,241
38000,0.0006,0.5099,1443,247
39000,0.0004,0.5168,1443,248
40000,0.0005,0.5025,1443,252
41000,0.0005,0.5152,1443,255
42000,0.0005,0.4975,1444,262
43000,0.0005,0.5038,1444,267
44000,0.0005,0.5053,1444,270
45000,0.0004,0.4973,1444,275
46000,0.0005,0.5068,1444,281
47000,0.0004,0.5074,1444,283
48000,0.0005,0.503,1444,285
49000,0.0005,0.4998,1444,289
50000,0.0005,0.4978,1444,292
51000,0.0006,0.5074,1444,295
52000,0.0005,0.5139,1444,301
53000,0.0005,0.5184,1444,308
54000,0.0005,0.497,1444,314
55000,0.0005,0.4938,1444,323
56000,0.0004,0.4995,1444,327
57000,0.0004,0.4836,1444,336
58000,0.0006,0.5211,1444,339
59000,0.0009,0.501,1444,344
60000,0.0009,0.5076,1444,352
61000,0.0007,0.4946,1444,358
62000,0.0008,0.4941,1444,364
63000,0.0007,0.5211,1444,368
64000,0.0004,0.5063,1444,380
65000,0.0004,0.5238,1444,387
66000,0.0004,0.5149,1444,390
67000,0.0005,0.4929,1444,395
68000,0.0005,0.4921,1444,404
69000,0.0007,0.511,1444,407
70000,0.0006,0.5061,1444,409
71000,0.0007,0.4909,1444,411
72000,0.0006,0.5211,1444,412
73000,0.0005,0.5107,1444,420
74000,0.0006,0.4904,1444,421
75000,0.0005,0.516,1444,427
76000,0.0005,0.5222,1444,431
77000,0.0005,0.5136,1444,440
78000,0.0005,0.5219,1444,446
79000,0.0005,0.498,1444,451
80000,0.0006,0.5043,1444,453
81000,0.0004,0.501,1444,459
82000,0.0006,0.5025,1444,471
83000,0.0008,0.5033,1444,479
84000,0.0008,0.4983,1444,483
85000,0.0008,0.5157,1444,488
86000,0.0008,0.5165,1444,494
87000,0.0007,0.4955,1444,500
88000,0.0004,0.4892,1444,505
89000,0.0005,0.5063,1444,506
90000,0.0004,0.4902,1444,510
91000,0.0005,0.5144,1444,513
92000,0.0005,0.5165,1444,514
93000,0.0005,0.5105,1444,518
94000,0.0005,0.5102,1444,521
95000,0.0005,0.5131,1444,524
96000,0.0004,0.4878,1444,526
97000,0.0004,0.5086,1444,526
98000,0.0005,0.5023,1444,528
99000,0.0005,0.5107,1444,532
100000,0.0005,0.5074,1444,532
