steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
250,0.0001,0.052,133,0
500,0.0001,0.184,194,0
750,0.0001,0.24,235,0
1000,0.0001,0.22,256,0
1250,0.0002,0.324,279,0
1500,0.0002,0.32,297,0
1750,0.0002,0.316,311,0
2000,0.0001,0.276,325,0
2250,0.0002,0.356,336,0
2500,0.0001,0.308,342,0
2750,0.0001,0.412,351,0
3000,0.0002,0.352,356,0
3250,0.0001,0.4,361,0
3500,0.0001,0.3,364,0
3750,0.0001,0.36,364,0
4000,0.0001,0.408,365,0
4250,0.0002,0.344,366,2
4500,0.0001,0.312,367,2
4750,0.0002,0.46,369,3
5000,0.0001,0.376,369,3
5250,0.0002,0.388,369,4
5500,0.0001,0.396,369,5
5750,0.0001,0.328,369,5
6000,0.0001,0.444,370,8
6250,0.0002,0.328,371,8
6500,0.0002,0.388,371,8
6750,0.0001,0.4,371,8
7000,0.0001,0.376,371,9
7250,0.0001,0.4,371,11
7500,0.0001,0.424,371,12
7750,0.0001,0.376,371,14
8000,0.0002,0.356,372,16
8250,0.0002,0.396,372,17
8500,0.0001,0.316,372,17
8750,0.0002,0.344,372,18
9000,0.0001,0.444,372,19
9250,0.0001,0.328,372,20
9500,0.0001,0.344,372,22
9750,0.0001,0.416,372,22
10000,0.0001,0.408,372,24
10250,0.0001,0.328,372,25
10500,0.0001,0.352,372,27
10750,0.0001,0.472,372,27
11000,0.0001,0.396,372,28
11250,0.0001,0.352,372,28
11500,0.0001,0.436,372,29
11750,0.0001,0.392,372,30
12000,0.0001,0.452,372,32
12250,0.0002,0.404,372,33
12500,0.0002,0.44,372,33
12750,0.0001,0.384,372,34
13000,0.0002,0.444,372,35
13250,0.0002,0.412,372,35
13500,0.0001,0.464,372,36
13750,0.0001,0.348,372,38
14000,0.0001,0.4,372,38
14250,0.0001,0.364,372,38
14500,0.0001,0.312,372,39
14750,0.0005,0.44,372,41
15000,0.0001,0.408,372,41
15250,0.0001,0.412,372,41
15500,0.0001,0.444,372,44
15750,0.0001,0.452,372,45
16000,0.0001,0.388,372,46
16250,0.0002,0.348,372,47
16500,0.0002,0.368,372,48
16750,0.0001,0.396,372,51
17000,0.0001,0.392,372,52
17250,0.0001,0.348,372,53
17500,0.0001,0.372,372,54
17750,0.0001,0.392,372,55
18000,0.0002,0.436,372,55
18250,0.0001,0.428,372,57
18500,0.0002,0.384,372,58
18750,0.0001,0.488,372,58
19000,0.0001,0.3,372,58
19250,0.0002,0.436,372,59
19500,0.0001,0.36,372,60
19750,0.0001,0.368,372,61
20000,0.0002,0.312,372,62
20250,0.0002,0.38,372,62
20500,0.0002,0.396,372,63
20750,0.0001,0.44,372,63
21000,0.0001,0.368,372,63
21250,0.0002,0.36,372,63
21500,0.0001,0.412,372,64
21750,0.0002,0.436,372,64
22000,0.0002,0.468,372,64
22250,0.0002,0.408,372,65
22500,0.0001,0.408,372,66
22750,0.0002,0.392,372,67
23000,0.0002,0.36,372,68
23250,0.0002,0.376,372,69
23500,0.0002,0.348,372,70
23750,0.0002,0.404,372,70
24000,0.0002,0.336,372,71
24250,0.0002,0.436,372,73
24500,0.0001,0.32,372,74
24750,0.0002,0.432,372,75
25000,0.0002,0.416,372,79
