steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
250,0.0001,0.044,114,0
500,0.0002,0.136,180,0
750,0.0003,0.184,227,0
1000,0.0002,0.212,249,0
1250,0.0001,0.268,271,0
1500,0.0002,0.304,295,0
1750,0.0001,0.364,311,0
2000,0.0002,0.264,319,0
2250,0.0002,0.384,329,0
2500,0.0001,0.396,337,0
2750,0.0002,0.396,344,0
3000,0.0001,0.4,349,0
3250,0.0002,0.364,353,0
3500,0.0002,0.38,354,1
3750,0.0002,0.336,358,1
4000,0.0002,0.316,360,1
4250,0.0002,0.292,362,1
4500,0.0002,0.396,363,1
4750,0.0001,0.4,366,2
5000,0.0002,0.288,368,2
5250,0.0003,0.428,368,4
5500,0.0002,0.348,369,5
5750,0.0002,0.412,369,8
6000,0.0001,0.36,369,8
6250,0.0001,0.324,372,10
6500,0.0001,0.284,372,10
6750,0.0001,0.428,372,12
7000,0.0001,0.4,372,12
7250,0.0001,0.372,372,13
7500,0.0001,0.332,372,15
7750,0.0001,0.388,372,16
8000,0.0001,0.428,372,18
8250,0.0001,0.32,372,18
8500,0.0001,0.408,372,19
8750,0.0001,0.384,372,19
9000,0.0002,0.324,372,20
9250,0.0001,0.368,372,20
9500,0.0001,0.376,372,22
9750,0.0001,0.464,372,22
10000,0.0001,0.38,372,22
10250,0.0001,0.376,372,23
10500,0.0001,0.428,372,24
10750,0.0001,0.392,372,24
11000,0.0001,0.38,372,25
11250,0.0001,0.356,372,26
11500,0.0002,0.368,372,26
11750,0.0001,0.42,372,26
12000,0.0001,0.428,372,28
12250,0.0001,0.396,372,31
12500,0.0001,0.388,372,32
12750,0.0001,0.4,372,34
13000,0.0001,0.452,372,35
13250,0.0001,0.44,372,35
13500,0.0001,0.412,372,36
13750,0.0001,0.352,372,36
14000,0.0002,0.344,372,38
14250,0.0002,0.436,372,39
14500,0.0001,0.436,372,40
14750,0.0001,0.356,372,42
15000,0.0002,0.312,372,42
15250,0.0002,0.468,372,45
15500,0.0001,0.408,372,45
15750,0.0002,0.352,372,45
16000,0.0001,0.432,372,45
16250,0.0001,0.348,372,47
16500,0.0001,0.364,372,48
16750,0.0002,0.396,372,49
17000,0.0001,0.416,372,50
17250,0.0001,0.5,372,50
17500,0.0001,0.344,372,50
17750,0.0001,0.296,372,50
18000,0.0001,0.32,372,52
18250,0.0001,0.384,372,53
18500,0.0001,0.448,372,54
18750,0.0001,0.372,372,56
19000,0.0001,0.424,372,57
19250,0.0001,0.38,372,59
19500,0.0001,0.448,372,61
19750,0.0001,0.384,372,61
20000,0.0001,0.332,372,62
20250,0.0001,0.492,372,62
20500,0.0001,0.424,372,64
20750,0.0001,0.42,372,64
21000,0.0001,0.456,372,64
21250,0.0001,0.408,372,64
21500,0.0001,0.316,372,65
21750,0.0001,0.452,372,67
22000,0.0001,0.464,372,68
22250,0.0001,0.368,372,69
22500,0.0001,0.424,372,70
22750,0.0001,0.396,372,71
23000,0.0001,0.348,372,74
23250,0.0001,0.356,372,75
23500,0.0001,0.52,372,78
23750,0.0001,0.424,372,80
24000,0.0002,0.38,372,81
24250,0.0001,0.436,372,81
24500,0.0001,0.456,372,81
24750,0.0001,0.38,372,82
25000,0.0001,0.42,372,82
