steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
250,0.0001,0.048,126,0
500,0.0001,0.164,179,0
750,0.0001,0.208,213,0
1000,0.0002,0.196,246,0
1250,0.0002,0.276,279,0
1500,0.0002,0.26,297,0
1750,0.0002,0.272,311,0
2000,0.0002,0.348,319,0
2250,0.0001,0.348,323,0
2500,0.0002,0.284,328,0
2750,0.0002,0.38,336,0
3000,0.0002,0.324,341,0
3250,0.0002,0.352,347,0
3500,0.0002,0.428,350,0
3750,0.0001,0.272,355,0
4000,0.0002,0.408,360,0
4250,0.0002,0.344,362,0
4500,0.0002,0.38,364,1
4750,0.0001,0.276,367,1
5000,0.0002,0.412,368,1
5250,0.0002,0.356,369,4
5500,0.0002,0.368,369,5
5750,0.0003,0.384,369,5
6000,0.0002,0.344,369,6
6250,0.0002,0.364,369,7
6500,0.0002,0.4,369,8
6750,0.0002,0.36,369,11
7000,0.0001,0.424,369,13
7250,0.0002,0.392,369,14
7500,0.0001,0.4,369,15
7750,0.0001,0.42,369,17
8000,0.0001,0.364,369,17
8250,0.0001,0.328,369,18
8500,0.0002,0.464,369,19
8750,0.0003,0.4,370,20
9000,0.0003,0.376,370,20
9250,0.0002,0.46,370,23
9500,0.0002,0.384,370,23
9750,0.0001,0.388,370,25
10000,0.0002,0.464,370,25
10250,0.0001,0.408,371,25
10500,0.0002,0.336,372,26
10750,0.0002,0.38,372,26
11000,0.0002,0.416,372,26
11250,0.0002,0.424,372,26
11500,0.0002,0.412,372,26
11750,0.0001,0.328,372,27
12000,0.0002,0.384,372,29
12250,0.0002,0.368,372,30
12500,0.0002,0.364,372,33
12750,0.0001,0.404,372,34
13000,0.0001,0.328,372,35
13250,0.0001,0.36,372,35
13500,0.0001,0.328,372,37
13750,0.0001,0.368,372,38
14000,0.0002,0.34,372,39
14250,0.0002,0.408,372,43
14500,0.0002,0.456,372,43
14750,0.0001,0.364,372,44
15000,0.0001,0.38,372,45
15250,0.0001,0.368,372,46
15500,0.0001,0.452,372,47
15750,0.0002,0.408,372,48
16000,0.0002,0.336,372,48
16250,0.0002,0.4,372,51
16500,0.0002,0.316,372,53
16750,0.0003,0.468,372,55
17000,0.0003,0.316,372,55
17250,0.0002,0.392,372,55
17500,0.0003,0.356,372,55
17750,0.0002,0.444,372,55
18000,0.0002,0.4,372,56
18250,0.0002,0.432,372,59
18500,0.0002,0.348,372,59
18750,0.0001,0.392,372,59
19000,0.0002,0.384,372,60
19250,0.0002,0.404,372,60
19500,0.0001,0.424,372,62
19750,0.0002,0.364,372,63
20000,0.0002,0.452,372,63
20250,0.0001,0.372,372,63
20500,0.0001,0.38,372,64
20750,0.0002,0.448,372,65
21000,0.0002,0.44,372,66
21250,0.0001,0.396,372,66
21500,0.0002,0.444,372,66
21750,0.0002,0.38,372,66
22000,0.0001,0.348,372,68
22250,0.0002,0.38,372,70
22500,0.0002,0.376,372,70
22750,0.0001,0.348,372,70
23000,0.0001,0.324,372,71
23250,0.0002,0.392,372,71
23500,0.0002,0.456,372,72
23750,0.0001,0.32,372,76
24000,0.0001,0.404,372,76
24250,0.0002,0.368,372,77
24500,0.0001,0.416,372,77
24750,0.0002,0.432,372,77
25000,0.0001,0.384,372,80
