steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
250,0.0001,0.04,124,0
500,0.0001,0.08,171,0
750,0.0001,0.188,214,0
1000,0.0001,0.196,242,0
1250,0.0001,0.212,267,0
1500,0.0001,0.268,286,0
1750,0.0001,0.256,299,0
2000,0.0002,0.236,308,0
2250,0.0002,0.38,320,0
2500,0.0002,0.352,329,0
2750,0.0002,0.384,338,0
3000,0.0002,0.448,344,0
3250,0.0002,0.312,349,0
3500,0.0001,0.328,354,0
3750,0.0002,0.304,355,0
4000,0.0001,0.448,358,0
4250,0.0001,0.388,359,0
4500,0.0001,0.444,362,0
4750,0.0002,0.428,363,0
5000,0.0002,0.348,363,0
5250,0.0001,0.384,367,1
5500,0.0001,0.4,367,2
5750,0.0001,0.456,368,4
6000,0.0001,0.316,370,5
6250,0.0001,0.36,370,8
6500,0.0002,0.448,371,10
6750,0.0002,0.36,371,10
7000,0.0001,0.356,371,10
7250,0.0002,0.392,371,11
7500,0.0001,0.404,372,13
7750,0.0001,0.396,372,13
8000,0.0002,0.364,372,13
8250,0.0001,0.452,372,13
8500,0.0001,0.368,372,13
8750,0.0002,0.444,372,15
9000,0.0002,0.316,372,15
9250,0.0002,0.344,372,17
9500,0.0001,0.412,372,19
9750,0.0002,0.384,372,21
10000,0.0001,0.428,372,23
10250,0.0002,0.396,372,23
10500,0.0002,0.34,372,24
10750,0.0002,0.408,372,25
11000,0.0002,0.48,372,26
11250,0.0001,0.416,372,26
11500,0.0001,0.392,372,26
11750,0.0001,0.504,372,28
12000,0.0001,0.364,372,29
12250,0.0002,0.428,372,31
12500,0.0001,0.344,372,34
12750,0.0002,0.44,372,35
13000,0.0002,0.4,372,35
13250,0.0001,0.396,372,36
13500,0.0002,0.344,372,37
13750,0.0002,0.356,372,37
14000,0.0003,0.36,372,39
14250,0.0002,0.448,372,41
14500,0.0002,0.384,372,41
14750,0.0002,0.424,372,42
15000,0.0002,0.408,372,42
15250,0.0001,0.476,372,43
15500,0.0001,0.364,372,43
15750,0.0002,0.392,372,43
16000,0.0002,0.472,372,43
16250,0.0002,0.372,372,46
16500,0.0002,0.424,372,47
16750,0.0002,0.456,372,49
17000,0.0003,0.424,372,49
17250,0.0002,0.34,372,51
17500,0.0002,0.376,372,53
17750,0.0001,0.424,372,53
18000,0.0002,0.4,372,53
18250,0.0002,0.344,372,55
18500,0.0001,0.444,372,57
18750,0.0001,0.376,372,57
19000,0.0001,0.316,372,58
19250,0.0002,0.384,372,58
19500,0.0002,0.448,372,58
19750,0.0002,0.344,372,61
20000,0.0001,0.4,372,61
20250,0.0001,0.428,372,63
20500,0.0001,0.316,372,65
20750,0.0001,0.436,372,65
21000,0.0001,0.316,372,65
21250,0.0001,0.356,372,65
21500,0.0001,0.424,372,68
21750,0.0001,0.396,372,68
22000,0.0002,0.448,372,68
22250,0.0002,0.344,372,69
22500,0.0002,0.368,372,72
22750,0.0002,0.312,372,73
23000,0.0001,0.36,372,74
23250,0.0001,0.44,372,77
23500,0.0001,0.328,372,77
23750,0.0001,0.408,372,78
24000,0.0001,0.36,372,78
24250,0.0001,0.384,372,78
24500,0.0002,0.368,372,79
24750,0.0001,0.428,372,80
25000,0.0002,0.348,372,81
