steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,0.8509,139,11
2000,0.0002,0.8497,205,18
3000,0.0002,0.7722,256,26
4000,0.0002,0.836,272,37
5000,0.0002,0.8258,291,38
6000,0.0002,0.7786,314,49
7000,0.0002,0.806,331,54
8000,0.0002,0.8513,345,57
9000,0.0002,0.7751,376,63
10000,0.0002,0.7755,392,68
11000,0.0002,0.8347,408,74
12000,0.0002,0.7079,433,82
13000,0.0002,0.6935,469,91
14000,0.0002,0.699,498,108
15000,0.0002,0.7358,518,114
16000,0.0002,0.7573,531,120
17000,0.0003,0.727,558,123
18000,0.0005,0.7127,581,134
19000,0.0004,0.7275,602,139
20000,0.0005,0.7607,621,147
21000,0.0005,0.7344,639,154
22000,0.0006,0.7109,657,159
23000,0.0005,0.7113,674,166
24000,0.0005,0.7117,690,171
25000,0.0004,0.7134,702,180
26000,0.0003,0.7041,712,183
27000,0.0003,0.7338,734,189
28000,0.0003,0.7477,743,195
29000,0.0003,0.7479,752,204
30000,0.0003,0.7667,759,214
31000,0.0003,0.7672,766,222
32000,0.0003,0.7306,776,226
33000,0.0003,0.7481,784,237
34000,0.0003,0.7485,796,247
35000,0.0003,0.7417,808,253
36000,0.0003,0.741,814,257
37000,0.0003,0.7835,820,265
38000,0.0003,0.7453,828,265
39000,0.0003,0.7305,835,270
40000,0.0003,0.7306,843,274
41000,0.0003,0.7523,853,275
42000,0.0003,0.773,863,279
43000,0.0003,0.764,875,284
44000,0.0003,0.7715,878,286
45000,0.0003,0.7427,886,286
46000,0.0003,0.7531,892,295
47000,0.0003,0.7665,897,296
48000,0.0003,0.7343,902,298
49000,0.0003,0.7317,910,303
50000,0.0003,0.793,918,308
51000,0.0003,0.7629,922,313
52000,0.0003,0.7481,932,316
53000,0.0003,0.7537,936,321
54000,0.0003,0.7548,940,326
55000,0.0003,0.7469,943,332
56000,0.0003,0.7616,945,334
57000,0.0003,0.7314,947,337
58000,0.0004,0.7666,955,338
59000,0.0006,0.7681,957,343
60000,0.0005,0.7413,965,343
61000,0.0005,0.7632,972,347
62000,0.0005,0.7519,978,350
63000,0.0005,0.7848,983,352
64000,0.0005,0.7397,989,354
65000,0.0005,0.7723,992,356
66000,0.0004,0.7691,995,357
67000,0.0003,0.773,998,359
68000,0.0003,0.7855,1000,360
69000,0.0003,0.7525,1003,363
70000,0.0003,0.7433,1004,365
71000,0.0003,0.7594,1007,366
72000,0.0003,0.7814,1009,370
73000,0.0003,0.7728,1017,372
74000,0.0003,0.7645,1020,375
75000,0.0003,0.785,1024,376
76000,0.0003,0.7818,1027,378
77000,0.0003,0.7641,1034,378
78000,0.0003,0.7485,1038,383
79000,0.0003,0.7765,1040,385
80000,0.0003,0.771,1043,384
81000,0.0003,0.7545,1046,386
82000,0.0003,0.7711,1047,389
83000,0.0003,0.7717,1049,391
84000,0.0003,0.7756,1053,392
85000,0.0003,0.7648,1053,393
86000,0.0003,0.776,1055,393
87000,0.0003,0.7939,1055,394
88000,0.0003,0.7738,1056,395
89000,0.0003,0.7933,1058,398
90000,0.0003,0.7787,1060,400
91000,0.0003,0.7465,1061,402
92000,0.0003,0.7486,1065,403
93000,0.0003,0.7634,1066,405
94000,0.0003,0.7564,1069,405
95000,0.0003,0.7399,1070,406
96000,0.0003,0.7735,1072,407
97000,0.0003,0.8101,1076,411
98000,0.0006,0.7631,1076,413
99000,0.0005,0.7991,1077,419
100000,0.0005,0.7694,1079,420
