steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,0.9293,86,5
2000,0.0002,0.9292,139,7
3000,0.0002,0.931,159,7
4000,0.0002,0.9115,179,9
5000,0.0002,0.89,226,10
6000,0.0002,0.8957,242,13
7000,0.0002,0.9023,270,16
8000,0.0002,0.9425,282,16
9000,0.0002,0.8758,295,18
10000,0.0002,0.8611,325,23
11000,0.0002,0.8768,338,27
12000,0.0004,0.8821,351,30
13000,0.0004,0.8872,362,33
14000,0.0004,0.8609,387,35
15000,0.0004,0.8832,399,39
16000,0.0003,0.8768,411,45
17000,0.0004,0.8709,426,48
18000,0.0004,0.9103,430,52
19000,0.0004,0.9283,434,55
20000,0.0004,0.8973,445,59
21000,0.0004,0.8744,455,69
22000,0.0004,0.9288,457,70
23000,0.0003,0.7756,485,78
24000,0.0002,0.7619,504,88
25000,0.0002,0.7254,523,94
26000,0.0003,0.7515,547,96
27000,0.0003,0.696,568,108
28000,0.0003,0.7496,581,112
29000,0.0003,0.7368,602,118
30000,0.0003,0.7308,617,123
31000,0.0003,0.7072,646,133
32000,0.0003,0.77,655,148
33000,0.0003,0.7412,673,159
34000,0.0003,0.7688,684,170
35000,0.0003,0.7384,704,177
36000,0.0003,0.7698,716,183
37000,0.0003,0.7376,733,189
38000,0.0003,0.7353,749,197
39000,0.0003,0.7125,770,204
40000,0.0003,0.7425,782,213
41000,0.0003,0.7329,794,217
42000,0.0003,0.7341,804,222
43000,0.0003,0.7273,817,229
44000,0.0003,0.7235,828,233
45000,0.0003,0.719,837,240
46000,0.0003,0.7451,842,249
47000,0.0003,0.7629,852,253
48000,0.0003,0.7317,860,262
49000,0.0003,0.7188,869,268
50000,0.0003,0.7546,877,278
51000,0.0003,0.7426,882,282
52000,0.0003,0.7699,891,294
53000,0.0003,0.7764,897,300
54000,0.0003,0.7663,909,309
55000,0.0003,0.743,911,313
56000,0.0004,0.7586,919,317
57000,0.0005,0.7679,927,321
58000,0.0005,0.7297,928,328
59000,0.0005,0.7376,933,332
60000,0.0005,0.7803,939,338
61000,0.0005,0.7617,945,341
62000,0.0005,0.751,948,343
63000,0.0005,0.7803,953,347
64000,0.0004,0.7703,960,348
65000,0.0003,0.7548,962,350
66000,0.0003,0.7576,963,355
67000,0.0003,0.7713,967,361
68000,0.0003,0.734,975,363
69000,0.0003,0.8021,979,367
70000,0.0003,0.7928,982,369
71000,0.0003,0.7645,988,372
72000,0.0003,0.8142,994,374
73000,0.0003,0.7771,994,376
74000,0.0003,0.7636,997,376
75000,0.0003,0.7991,999,376
76000,0.0004,0.7508,1004,376
77000,0.0003,0.7536,1009,379
78000,0.0003,0.7529,1012,384
79000,0.0004,0.754,1013,384
80000,0.0004,0.7653,1020,386
81000,0.0003,0.7745,1024,387
82000,0.0003,0.7898,1028,388
83000,0.0003,0.7871,1033,389
84000,0.0003,0.7652,1035,390
85000,0.0003,0.7593,1041,391
86000,0.0003,0.7948,1043,394
87000,0.0003,0.7525,1049,395
88000,0.0003,0.7797,1050,397
89000,0.0003,0.8057,1055,397
90000,0.0003,0.7575,1056,397
91000,0.0003,0.7679,1058,399
92000,0.0003,0.7937,1060,402
93000,0.0003,0.7891,1062,406
94000,0.0005,0.7655,1065,407
95000,0.0005,0.7533,1067,408
96000,0.0006,0.7616,1070,412
97000,0.0005,0.7869,1074,415
98000,0.0006,0.7812,1078,415
99000,0.0006,0.7474,1079,417
100000,0.0006,0.7751,1082,418
