steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0001,0.8586,101,11
2000,0.0002,0.7847,171,12
3000,0.0002,0.7238,238,14
4000,0.0002,0.7604,275,21
5000,0.0002,0.7751,303,30
6000,0.0002,0.8347,322,43
7000,0.0002,0.8338,344,50
8000,0.0002,0.8419,364,57
9000,0.0003,0.715,396,66
10000,0.0004,0.6821,439,75
11000,0.0004,0.6886,475,84
12000,0.0005,0.7043,505,96
13000,0.0005,0.6865,553,109
14000,0.0005,0.6993,584,109
15000,0.0004,0.6981,609,118
16000,0.0005,0.694,647,124
17000,0.0005,0.7164,669,132
18000,0.0004,0.705,691,143
19000,0.0003,0.6873,710,151
20000,0.0003,0.7001,733,155
21000,0.0003,0.6993,754,165
22000,0.0003,0.7329,777,176
23000,0.0003,0.7177,788,187
24000,0.0003,0.7041,803,198
25000,0.0003,0.7391,818,208
26000,0.0004,0.6864,828,217
27000,0.0003,0.7117,840,225
28000,0.0003,0.7025,862,232
29000,0.0003,0.7002,872,245
30000,0.0003,0.7179,884,251
31000,0.0003,0.7095,893,255
32000,0.0003,0.715,903,259
33000,0.0003,0.7449,913,264
34000,0.0003,0.71,923,272
35000,0.0003,0.7166,930,276
36000,0.0003,0.7246,936,279
37000,0.0003,0.727,944,280
38000,0.0003,0.7367,947,287
39000,0.0004,0.736,958,292
40000,0.0003,0.7254,966,304
41000,0.0003,0.7183,972,309
42000,0.0004,0.727,978,314
43000,0.0003,0.762,984,321
44000,0.0003,0.742,987,324
45000,0.0003,0.7607,990,328
46000,0.0003,0.7412,1000,330
47000,0.0003,0.7375,1005,333
48000,0.0003,0.7566,1010,335
49000,0.0003,0.7712,1018,339
50000,0.0005,0.738,1025,346
51000,0.0005,0.7445,1027,349
52000,0.0005,0.7285,1030,352
53000,0.0006,0.7803,1037,355
54000,0.0006,0.7269,1040,355
55000,0.0006,0.751,1044,357
56000,0.0006,0.7295,1049,360
57000,0.0005,0.7398,1051,365
58000,0.0003,0.7492,1055,368
59000,0.0003,0.7448,1059,373
60000,0.0003,0.7331,1060,378
61000,0.0003,0.7449,1064,379
62000,0.0004,0.7657,1067,379
63000,0.0004,0.7502,1070,384
64000,0.0004,0.736,1074,386
65000,0.0006,0.7365,1078,389
66000,0.0003,0.7186,1082,391
67000,0.0004,0.7646,1088,393
68000,0.0003,0.765,1091,396
69000,0.0003,0.7625,1095,397
70000,0.0003,0.7522,1098,400
71000,0.0003,0.7504,1100,401
72000,0.0003,0.7826,1104,403
73000,0.0004,0.7419,1105,404
74000,0.0003,0.7483,1107,406
75000,0.0003,0.7647,1110,406
76000,0.0004,0.7583,1111,408
77000,0.0003,0.7755,1112,410
78000,0.0003,0.7432,1113,414
79000,0.0004,0.7587,1114,413
80000,0.0003,0.7407,1118,416
81000,0.0003,0.763,1121,416
82000,0.0003,0.7175,1121,418
83000,0.0003,0.7449,1124,417
84000,0.0004,0.7402,1124,416
85000,0.0006,0.7699,1125,418
86000,0.0006,0.758,1129,419
87000,0.0005,0.7762,1129,422
88000,0.0006,0.7459,1132,423
89000,0.0006,0.7582,1134,424
90000,0.0006,0.7469,1136,425
91000,0.0005,0.7811,1137,427
92000,0.0004,0.7563,1137,427
93000,0.0004,0.795,1138,430
94000,0.0004,0.7567,1141,432
95000,0.0004,0.7535,1141,433
96000,0.0003,0.7775,1147,433
97000,0.0003,0.7784,1147,435
98000,0.0003,0.7792,1147,436
99000,0.0003,0.7539,1148,438
100000,0.0003,0.7723,1150,439
