steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0002,0.8806,109,10
2000,0.0003,0.783,206,17
3000,0.0003,0.7878,278,21
4000,0.0002,0.735,321,27
5000,0.0002,0.7995,366,39
6000,0.0003,0.6985,422,52
7000,0.0003,0.7011,467,64
8000,0.0003,0.6952,505,77
9000,0.0003,0.6974,548,90
10000,0.0003,0.6778,592,101
11000,0.0003,0.6866,624,112
12000,0.0003,0.7021,652,120
13000,0.0003,0.6865,687,132
14000,0.0003,0.7246,702,142
15000,0.0003,0.7093,717,153
16000,0.0003,0.7314,736,161
17000,0.0003,0.6965,745,168
18000,0.0003,0.69,768,176
19000,0.0003,0.6928,788,180
20000,0.0003,0.7307,806,188
21000,0.0003,0.69,823,197
22000,0.0003,0.6897,839,204
23000,0.0003,0.7006,858,212
24000,0.0003,0.7143,872,219
25000,0.0003,0.7099,885,229
26000,0.0004,0.6865,898,237
27000,0.0003,0.7181,910,246
28000,0.0003,0.7064,923,251
29000,0.0003,0.7071,934,258
30000,0.0003,0.7288,942,263
31000,0.0003,0.7248,955,277
32000,0.0003,0.731,965,283
33000,0.0003,0.7318,977,286
34000,0.0003,0.7266,981,291
35000,0.0004,0.7348,986,297
36000,0.0005,0.7108,992,303
37000,0.0005,0.7149,999,308
38000,0.0006,0.711,1010,314
39000,0.0006,0.7317,1017,315
40000,0.0006,0.7345,1027,324
41000,0.0007,0.7398,1034,332
42000,0.0006,0.7147,1040,336
43000,0.0004,0.7271,1047,338
44000,0.0003,0.7458,1049,342
45000,0.0003,0.7394,1057,346
46000,0.0003,0.7395,1062,350
47000,0.0003,0.7349,1068,357
48000,0.0003,0.7457,1070,359
49000,0.0003,0.733,1080,361
50000,0.0003,0.7378,1083,367
51000,0.0003,0.7429,1083,372
52000,0.0003,0.7521,1087,377
53000,0.0004,0.7384,1091,383
54000,0.0004,0.7381,1096,386
55000,0.0004,0.7613,1099,390
56000,0.0004,0.7521,1100,395
57000,0.0003,0.7661,1102,397
58000,0.0003,0.7285,1107,397
59000,0.0004,0.7585,1110,399
60000,0.0003,0.7444,1116,402
61000,0.0003,0.7317,1120,405
62000,0.0003,0.7599,1122,405
63000,0.0003,0.7588,1124,408
64000,0.0003,0.7393,1126,410
65000,0.0003,0.7104,1128,411
66000,0.0004,0.7431,1131,412
67000,0.0003,0.7494,1133,415
68000,0.0003,0.7833,1134,415
69000,0.0004,0.7279,1135,417
70000,0.0003,0.7579,1136,418
71000,0.0005,0.7305,1138,420
72000,0.0006,0.7431,1138,421
73000,0.0006,0.7774,1139,424
74000,0.0006,0.7541,1140,426
75000,0.0006,0.727,1143,428
76000,0.0005,0.7786,1145,432
77000,0.0006,0.7537,1146,431
78000,0.0004,0.7774,1148,433
79000,0.0003,0.7506,1148,433
80000,0.0004,0.7696,1151,434
81000,0.0003,0.7193,1152,436
82000,0.0003,0.7652,1154,438
83000,0.0004,0.7653,1156,439
84000,0.0004,0.7316,1157,441
85000,0.0004,0.7689,1157,442
86000,0.0003,0.7299,1158,443
87000,0.0003,0.7343,1158,443
88000,0.0003,0.7523,1159,444
89000,0.0003,0.7774,1159,445
90000,0.0003,0.7641,1160,446
91000,0.0003,0.7368,1161,447
92000,0.0003,0.7616,1164,448
93000,0.0003,0.7601,1165,449
94000,0.0003,0.7688,1166,449
95000,0.0003,0.7277,1167,449
96000,0.0003,0.7535,1167,452
97000,0.0003,0.7479,1167,452
98000,0.0004,0.7488,1168,452
99000,0.0003,0.7877,1169,452
100000,0.0003,0.7633,1169,452
