steps,time_per_step,pred_success,nodes,filtered_nodes
50001,0.0004,0.4699,1965,332
100001,0.0007,0.4744,2999,470
150001,0.0008,0.4772,3717,579
200001,0.001,0.4763,4350,651
250000,0.0011,0.4793,4810,714
300003,0.0011,0.478,5197,794
350005,0.0012,0.4779,5525,853
400001,0.0013,0.4798,5852,894
450005,0.0013,0.4771,6105,942
500004,0.0014,0.4768,6330,991
550004,0.0014,0.4776,6549,1030
600004,0.0015,0.4786,6740,1067
650003,0.0015,0.4787,6934,1103
700003,0.0016,0.4789,7111,1139
750003,0.0016,0.4781,7274,1177
800005,0.0016,0.4798,7400,1207
850000,0.0016,0.4769,7551,1231
900002,0.0017,0.4805,7684,1255
950003,0.0017,0.4799,7802,1281
1000002,0.0017,0.4817,7919,1309
1050000,0.0017,0.4795,8018,1340
1100003,0.0018,0.4796,8100,1369
1150002,0.0017,0.4793,8194,1399
1200001,0.0018,0.4802,8279,1429
1250003,0.0018,0.4816,8371,1465
1300002,0.0018,0.4796,8474,1488
1350000,0.0018,0.4813,8558,1519
1400005,0.0019,0.481,8644,1546
1450003,0.0019,0.4791,8712,1574
1500001,0.0019,0.4794,8779,1590
1550000,0.0018,0.4806,8860,1605
1600005,0.0019,0.4805,8948,1636
1650002,0.0018,0.4801,9023,1664
1700004,0.0018,0.4817,9103,1688
1750004,0.0019,0.4816,9165,1713
1800005,0.002,0.4781,9229,1729
1850005,0.002,0.4811,9289,1751
1900004,0.002,0.4812,9333,1778
1950000,0.002,0.4818,9388,1796
2000001,0.002,0.4795,9438,1820
2050001,0.002,0.4805,9481,1846
2100003,0.002,0.4805,9527,1868
2150000,0.002,0.481,9576,1886
2200002,0.002,0.4804,9632,1898
2250001,0.002,0.4794,9679,1917
2300000,0.0021,0.4804,9734,1933
2350001,0.0021,0.4808,9788,1952
2400005,0.0021,0.4803,9826,1970
2450005,0.0021,0.4807,9878,1989
2500002,0.0021,0.4812,9919,2009
2550003,0.0021,0.482,9948,2029
2600003,0.0021,0.4816,9980,2049
2650001,0.0021,0.4826,10023,2071
2700001,0.0021,0.4807,10062,2090
2750003,0.0021,0.4812,10094,2108
2800004,0.0021,0.4819,10129,2132
2850005,0.0021,0.4801,10160,2149
2900001,0.0021,0.4813,10194,2170
2950000,0.0021,0.4804,10243,2189
3000002,0.0021,0.482,10275,2204
3050003,0.0021,0.4811,10302,2217
3100001,0.0022,0.48,10333,2234
3150000,0.0021,0.4814,10370,2250
3200001,0.0021,0.4814,10395,2261
3250001,0.0022,0.4821,10422,2274
3300000,0.0022,0.4818,10446,2290
3350004,0.0022,0.4812,10465,2303
3400000,0.0022,0.4819,10483,2321
3450001,0.0022,0.4809,10506,2334
3500002,0.0022,0.479,10527,2348
3550005,0.0022,0.4817,10553,2360
3600001,0.0022,0.4813,10577,2371
3650003,0.0022,0.4815,10610,2381
3700004,0.0022,0.4804,10636,2394
3750002,0.0022,0.4824,10651,2405
3800004,0.0022,0.4813,10668,2417
3850001,0.0022,0.481,10687,2430
3900004,0.0022,0.4816,10703,2442
3950003,0.0022,0.4814,10732,2454
4000000,0.0022,0.4808,10755,2470
4050005,0.0022,0.4821,10774,2483
4100002,0.0022,0.481,10802,2500
4150002,0.0023,0.4813,10823,2518
4200003,0.0022,0.4823,10842,2524
4250000,0.0022,0.481,10860,2537
4300005,0.0022,0.4805,10883,2548
4350004,0.0023,0.4808,10901,2561
4400004,0.0022,0.4835,10918,2572
4450003,0.0023,0.4811,10944,2588
4500001,0.0023,0.482,10972,2595
4550003,0.0022,0.4832,10984,2607
4600005,0.0023,0.4811,11003,2617
4650003,0.0023,0.4813,11024,2629
4700001,0.0023,0.4814,11040,2639
4750004,0.0023,0.4809,11057,2652
4800005,0.0023,0.4815,11073,2660
4850001,0.0023,0.4807,11096,2670
4900000,0.0023,0.4829,11113,2681
4950005,0.0022,0.4821,11133,2693
5000002,0.0023,0.4805,11153,2701
