steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
25000,0.0002,0.7135,906,144
50002,0.0002,0.7418,1193,180
75000,0.0002,0.7472,1410,235
100003,0.0002,0.7654,1562,292
125003,0.0002,0.7642,1699,380
150000,0.0003,0.7638,1821,429
175000,0.0003,0.7708,1935,481
200001,0.0002,0.7658,2042,512
225002,0.0003,0.7722,2145,537
250002,0.0003,0.7717,2233,543
275002,0.0003,0.7703,2335,546
300000,0.0003,0.7768,2408,550
325001,0.0003,0.7741,2486,554
350000,0.0003,0.7788,2564,556
375004,0.0003,0.7774,2617,556
400002,0.0003,0.7759,2687,558
425003,0.0003,0.7771,2754,560
450002,0.0003,0.7808,2822,564
475004,0.0003,0.7772,2871,564
500003,0.0003,0.7748,2929,567
525001,0.0003,0.7763,2985,569
550000,0.0003,0.7749,3047,576
575000,0.0003,0.7756,3098,581
600000,0.0003,0.7782,3152,585
625000,0.0003,0.7724,3208,589
650000,0.0003,0.7804,3259,596
675004,0.0003,0.7772,3303,598
700004,0.0003,0.7763,3350,607
725001,0.0003,0.7789,3400,611
750001,0.0004,0.7808,3456,617
775000,0.0004,0.7828,3503,624
800000,0.0004,0.7781,3547,630
825003,0.0004,0.7831,3587,632
850001,0.0004,0.7788,3625,643
875000,0.0004,0.7815,3669,652
900003,0.0004,0.7832,3709,667
925003,0.0004,0.7801,3747,676
950002,0.0004,0.7819,3792,688
975003,0.0004,0.7798,3823,699
1000002,0.0004,0.7817,3854,715
1025001,0.0004,0.7833,3895,723
1050003,0.0004,0.7781,3924,734
1075000,0.0004,0.7776,3958,749
1100000,0.0004,0.7816,3992,762
1125003,0.0004,0.7788,4030,774
1150004,0.0004,0.7794,4057,782
1175003,0.0004,0.7865,4087,792
1200002,0.0004,0.782,4122,804
1225003,0.0004,0.7792,4156,811
1250000,0.0004,0.7867,4187,821
1275000,0.0004,0.7796,4211,830
1300000,0.0004,0.7806,4238,838
1325001,0.0004,0.7802,4265,843
1350000,0.0004,0.7841,4290,849
1375003,0.0004,0.7777,4315,857
1400002,0.0004,0.7896,4341,861
1425001,0.0004,0.7845,4371,867
1450003,0.0004,0.7872,4406,874
1475003,0.0004,0.7836,4434,878
1500001,0.0004,0.7835,4460,880
1525000,0.0004,0.7855,4483,883
1550001,0.0004,0.7796,4513,884
1575003,0.0004,0.7901,4536,887
1600002,0.0004,0.7861,4557,891
1625004,0.0004,0.7846,4581,894
1650003,0.0004,0.7873,4603,895
1675001,0.0004,0.7867,4623,897
1700001,0.0004,0.781,4644,897
1725004,0.0004,0.7844,4662,898
1750003,0.0004,0.783,4685,901
1775001,0.0004,0.7871,4717,903
1800003,0.0005,0.7885,4739,904
1825000,0.0004,0.7835,4759,905
1850004,0.0005,0.7848,4777,907
1875000,0.0004,0.7881,4798,907
1900003,0.0004,0.7862,4815,909
1925000,0.0004,0.7873,4830,910
1950000,0.0004,0.7815,4847,910
1975001,0.0005,0.7855,4865,912
2000002,0.0004,0.7872,4885,914
2025000,0.0004,0.7811,4899,914
2050001,0.0004,0.7812,4916,914
2075004,0.0004,0.7875,4929,915
2100000,0.0005,0.7836,4943,916
2125004,0.0005,0.7929,4961,917
2150004,0.0004,0.7904,4978,918
2175000,0.0004,0.7846,4995,918
2200001,0.0004,0.7832,5014,918
2225000,0.0005,0.7929,5029,918
2250003,0.0005,0.7827,5043,921
2275000,0.0005,0.7844,5053,921
2300002,0.0005,0.7866,5068,921
2325000,0.0005,0.788,5085,921
2350001,0.0005,0.7804,5096,921
2375002,0.0005,0.7911,5107,921
2400003,0.0005,0.7911,5123,922
2425003,0.0005,0.7805,5138,923
2450001,0.0005,0.7827,5145,923
2475000,0.0005,0.7828,5161,923
2500002,0.0005,0.7877,5173,924
