steps,time_per_step,pred_success,nodes,filtered_nodes
1000,0.0002,0.6619,376,1
2000,0.0002,0.6434,508,11
3000,0.0002,0.6883,594,12
4000,0.0004,0.7018,649,28
5000,0.0004,0.6764,720,35
6000,0.0005,0.7159,754,42
7000,0.0005,0.6985,793,54
8000,0.0005,0.7105,836,56
9000,0.0005,0.7242,877,70
10000,0.0005,0.7362,912,74
11000,0.0006,0.7179,942,78
12000,0.0005,0.7293,969,81
13000,0.0003,0.7269,990,89
14000,0.0003,0.7177,1017,102
15000,0.0003,0.725,1036,108
16000,0.0003,0.7323,1053,122
17000,0.0003,0.7061,1068,138
18000,0.0003,0.7164,1080,145
19000,0.0003,0.7253,1095,155
20000,0.0004,0.7272,1107,171
21000,0.0004,0.7445,1125,179
22000,0.0004,0.7258,1140,183
23000,0.0004,0.7178,1158,186
24000,0.0004,0.7538,1175,188
25000,0.0004,0.7336,1184,192
26000,0.0004,0.7213,1197,192
27000,0.0004,0.7279,1205,193
28000,0.0004,0.7261,1213,197
29000,0.0004,0.7413,1221,199
30000,0.0004,0.727,1225,203
31000,0.0004,0.7594,1230,206
32000,0.0004,0.7474,1235,207
33000,0.0004,0.7405,1249,210
34000,0.0004,0.7247,1258,215
35000,0.0005,0.722,1266,216
36000,0.0005,0.7373,1275,219
37000,0.0006,0.7338,1277,222
38000,0.0009,0.7422,1282,224
39000,0.0008,0.7267,1285,227
40000,0.0007,0.7413,1291,229
41000,0.0006,0.7398,1294,230
42000,0.0007,0.7498,1298,231
43000,0.0009,0.7557,1303,234
44000,0.0005,0.7426,1306,235
45000,0.0006,0.7361,1306,238
46000,0.0004,0.75,1310,243
47000,0.0004,0.7477,1313,246
48000,0.0004,0.7392,1314,252
49000,0.0003,0.7468,1315,254
50000,0.0004,0.7557,1318,256
51000,0.0003,0.7535,1324,259
52000,0.0003,0.7225,1327,261
53000,0.0004,0.742,1330,264
54000,0.0003,0.736,1330,267
55000,0.0003,0.7397,1333,269
56000,0.0003,0.7466,1339,272
57000,0.0003,0.7613,1341,278
58000,0.0003,0.7182,1344,283
59000,0.0004,0.7409,1346,285
60000,0.0004,0.7459,1348,287
61000,0.0004,0.7341,1348,290
62000,0.0003,0.7329,1351,293
63000,0.0003,0.7312,1352,297
64000,0.0003,0.7431,1354,300
65000,0.0004,0.756,1354,306
66000,0.0004,0.7738,1356,310
67000,0.0003,0.761,1358,311
68000,0.0004,0.7509,1359,312
69000,0.0006,0.7506,1359,314
70000,0.0006,0.7334,1360,317
71000,0.0006,0.7443,1362,320
72000,0.0006,0.756,1364,322
73000,0.0006,0.7539,1367,324
74000,0.0006,0.7498,1370,324
75000,0.0006,0.7627,1371,333
76000,0.0004,0.7509,1373,337
77000,0.0004,0.7659,1375,339
78000,0.0004,0.7657,1377,342
79000,0.0003,0.7607,1379,346
80000,0.0004,0.7403,1382,354
81000,0.0004,0.7611,1382,357
82000,0.0004,0.7496,1383,360
83000,0.0004,0.7609,1383,365
84000,0.0003,0.7407,1383,369
85000,0.0003,0.7437,1383,373
86000,0.0004,0.7519,1383,377
87000,0.0003,0.7287,1383,382
88000,0.0003,0.769,1385,386
89000,0.0004,0.7526,1386,389
90000,0.0004,0.7348,1388,395
91000,0.0004,0.7366,1390,398
92000,0.0004,0.7521,1391,401
93000,0.0004,0.7372,1393,405
94000,0.0004,0.7541,1393,407
95000,0.0004,0.7432,1393,408
96000,0.0004,0.7526,1394,410
97000,0.0004,0.7464,1394,413
98000,0.0004,0.7581,1395,420
99000,0.0004,0.7414,1395,426
100000,0.0004,0.7381,1396,428
