steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
10002,0.0001,0.5326,857,47
20001,0.0002,0.5201,1129,138
30001,0.0002,0.5224,1285,159
40001,0.0003,0.5246,1409,175
50001,0.0002,0.5324,1496,195
60001,0.0002,0.5281,1585,211
70002,0.0003,0.5208,1658,227
80003,0.0003,0.5208,1706,252
90000,0.0002,0.5205,1762,268
100001,0.0002,0.5182,1828,293
110002,0.0003,0.5232,1877,323
120002,0.0003,0.5307,1925,361
130003,0.0003,0.5209,1971,408
140000,0.0003,0.5232,2000,442
150001,0.0003,0.5237,2028,472
160002,0.0003,0.5259,2055,506
170000,0.0003,0.5275,2073,520
180000,0.0003,0.5268,2096,531
190003,0.0003,0.5205,2119,537
200003,0.0003,0.5222,2141,544
210001,0.0003,0.5175,2160,546
220002,0.0003,0.5244,2177,546
230001,0.0003,0.5261,2188,548
240002,0.0004,0.5312,2203,549
250002,0.0003,0.5203,2212,551
260000,0.0003,0.5256,2224,551
270001,0.0004,0.5195,2234,552
280000,0.0003,0.5168,2245,552
290000,0.0003,0.5192,2251,552
300001,0.0003,0.5219,2257,552
310000,0.0003,0.5188,2271,552
320002,0.0003,0.5198,2274,552
330000,0.0003,0.5216,2283,552
340003,0.0003,0.52,2287,552
350003,0.0003,0.5282,2290,552
360001,0.0004,0.5241,2293,552
370002,0.0003,0.5201,2299,554
380002,0.0003,0.5252,2303,554
390002,0.0004,0.5242,2311,554
400003,0.0003,0.5195,2317,554
410001,0.0003,0.5238,2321,555
420000,0.0004,0.5176,2327,555
430003,0.0003,0.528,2331,555
440000,0.0003,0.5217,2334,556
450001,0.0004,0.523,2338,557
460003,0.0003,0.5152,2340,558
470002,0.0003,0.5248,2343,558
480003,0.0003,0.525,2346,559
490001,0.0003,0.5157,2346,560
500000,0.0003,0.5239,2349,560
510000,0.0004,0.525,2349,560
520003,0.0003,0.5203,2349,560
530002,0.0003,0.519,2350,561
540001,0.0004,0.5289,2350,562
550001,0.0003,0.5237,2352,562
560003,0.0003,0.5171,2353,563
570002,0.0004,0.5303,2353,563
580001,0.0003,0.5235,2355,563
590001,0.0003,0.5231,2356,563
600001,0.0004,0.5219,2356,564
610000,0.0003,0.5246,2357,566
620001,0.0003,0.5234,2358,567
630002,0.0004,0.5236,2358,568
640000,0.0003,0.5209,2358,568
650003,0.0003,0.5221,2359,568
660000,0.0004,0.5244,2360,572
670002,0.0003,0.5293,2360,572
680001,0.0003,0.528,2362,572
690000,0.0003,0.5306,2362,572
700002,0.0003,0.5256,2362,572
710001,0.0003,0.5232,2362,573
720003,0.0003,0.5226,2363,574
730001,0.0003,0.5227,2363,574
740002,0.0003,0.5256,2363,575
750003,0.0003,0.5239,2363,576
760001,0.0003,0.5238,2363,577
770000,0.0003,0.5207,2363,577
780002,0.0003,0.5136,2363,579
790001,0.0003,0.522,2363,580
800000,0.0003,0.516,2363,581
810000,0.0003,0.5198,2363,582
820002,0.0003,0.528,2363,587
830002,0.0003,0.521,2363,589
840002,0.0004,0.5237,2363,592
850000,0.0003,0.532,2363,595
860001,0.0003,0.5228,2363,597
870002,0.0003,0.5244,2363,603
880001,0.0003,0.5219,2363,607
890002,0.0003,0.5262,2363,611
900003,0.0004,0.5306,2363,612
910001,0.0003,0.5301,2363,617
920001,0.0003,0.5258,2363,619
930002,0.0004,0.524,2363,621
940003,0.0003,0.519,2363,622
950000,0.0003,0.5249,2363,622
960002,0.0003,0.5264,2363,627
970001,0.0003,0.5207,2363,631
980001,0.0003,0.5202,2363,635
990001,0.0003,0.5241,2363,640
1000002,0.0003,0.5206,2363,641
