steps,best_pred_error_rate
6250,"{0: 0.97, 1: 0.46, 2: 0.39, 3: 0.29, 4: 0.32}"
6500,"{0: 0.91, 1: 0.4, 2: 0.38, 3: 0.33, 4: 0.34}"
6750,"{0: 0.96, 1: 0.41, 2: 0.43, 3: 0.3, 4: 0.28}"
7000,"{0: 0.98, 1: 0.43, 2: 0.32, 3: 0.36, 4: 0.32}"
7250,"{0: 0.97, 1: 0.38, 2: 0.36, 3: 0.29, 4: 0.27}"
7500,"{0: 0.96, 1: 0.42, 2: 0.27, 3: 0.28, 4: 0.39}"
7750,"{0: 0.93, 1: 0.41, 2: 0.45, 3: 0.28, 4: 0.35}"
8000,"{0: 0.95, 1: 0.43, 2: 0.34, 3: 0.35, 4: 0.33}"
8250,"{0: 0.95, 1: 0.42, 2: 0.3, 3: 0.29, 4: 0.35}"
8500,"{0: 0.98, 1: 0.42, 2: 0.25, 3: 0.36, 4: 0.29}"
8750,"{0: 0.95, 1: 0.47, 2: 0.29, 3: 0.28, 4: 0.36}"
9000,"{0: 0.99, 1: 0.39, 2: 0.39, 3: 0.3, 4: 0.33}"
9250,"{0: 0.9, 1: 0.42, 2: 0.25, 3: 0.3, 4: 0.37}"
9500,"{0: 0.96, 1: 0.35, 2: 0.32, 3: 0.25, 4: 0.36}"
9750,"{0: 0.93, 1: 0.43, 2: 0.43, 3: 0.38, 4: 0.26}"
10000,"{0: 0.92, 1: 0.37, 2: 0.25, 3: 0.38, 4: 0.36}"
10250,"{0: 0.96, 1: 0.37, 2: 0.33, 3: 0.33, 4: 0.25}"
10500,"{0: 0.97, 1: 0.37, 2: 0.28, 3: 0.27, 4: 0.24}"
10750,"{0: 0.9, 1: 0.35, 2: 0.4, 3: 0.23, 4: 0.29}"
11000,"{0: 0.95, 1: 0.37, 2: 0.28, 3: 0.28, 4: 0.23}"
11250,"{0: 0.93, 1: 0.28, 2: 0.38, 3: 0.31, 4: 0.28}"
11500,"{0: 0.97, 1: 0.49, 2: 0.35, 3: 0.3, 4: 0.27}"
11750,"{0: 0.89, 1: 0.38, 2: 0.26, 3: 0.29, 4: 0.23}"
12000,"{0: 0.94, 1: 0.4, 2: 0.35, 3: 0.31, 4: 0.29}"
12250,"{0: 0.94, 1: 0.57, 2: 0.36, 3: 0.23, 4: 0.29}"
12500,"{0: 0.97, 1: 0.49, 2: 0.28, 3: 0.32, 4: 0.25}"
12750,"{0: 0.98, 1: 0.36, 2: 0.38, 3: 0.18, 4: 0.37}"
13000,"{0: 0.96, 1: 0.47, 2: 0.32, 3: 0.32, 4: 0.3}"
13250,"{0: 0.95, 1: 0.5, 2: 0.32, 3: 0.28, 4: 0.28}"
13500,"{0: 0.93, 1: 0.43, 2: 0.31, 3: 0.27, 4: 0.36}"
13750,"{0: 0.96, 1: 0.42, 2: 0.3, 3: 0.23, 4: 0.35}"
14000,"{0: 0.92, 1: 0.5, 2: 0.3, 3: 0.31, 4: 0.34}"
14250,"{0: 0.97, 1: 0.48, 2: 0.33, 3: 0.27, 4: 0.2}"
14500,"{0: 0.94, 1: 0.38, 2: 0.38, 3: 0.27, 4: 0.28}"
14750,"{0: 0.93, 1: 0.45, 2: 0.4, 3: 0.34, 4: 0.29}"
15000,"{0: 0.94, 1: 0.45, 2: 0.3, 3: 0.33, 4: 0.22}"
15250,"{0: 0.91, 1: 0.37, 2: 0.36, 3: 0.32, 4: 0.3}"
15500,"{0: 0.93, 1: 0.42, 2: 0.3, 3: 0.29, 4: 0.32}"
15750,"{0: 0.95, 1: 0.41, 2: 0.32, 3: 0.14, 4: 0.33}"
16000,"{0: 0.94, 1: 0.41, 2: 0.24, 3: 0.28, 4: 0.33}"
16250,"{0: 0.95, 1: 0.47, 2: 0.21, 3: 0.3, 4: 0.24}"
16500,"{0: 0.94, 1: 0.42, 2: 0.37, 3: 0.24, 4: 0.29}"
16750,"{0: 0.96, 1: 0.47, 2: 0.28, 3: 0.19, 4: 0.32}"
17000,"{0: 0.91, 1: 0.38, 2: 0.36, 3: 0.28, 4: 0.33}"
17250,"{0: 0.97, 1: 0.42, 2: 0.36, 3: 0.35, 4: 0.31}"
17500,"{0: 0.97, 1: 0.5, 2: 0.31, 3: 0.26, 4: 0.38}"
17750,"{0: 0.91, 1: 0.42, 2: 0.37, 3: 0.33, 4: 0.28}"
18000,"{0: 0.96, 1: 0.36, 2: 0.32, 3: 0.22, 4: 0.37}"
18250,"{0: 0.91, 1: 0.51, 2: 0.28, 3: 0.29, 4: 0.27}"
18500,"{0: 0.95, 1: 0.42, 2: 0.3, 3: 0.25, 4: 0.25}"
18750,"{0: 0.96, 1: 0.38, 2: 0.21, 3: 0.31, 4: 0.24}"
19000,"{0: 0.97, 1: 0.51, 2: 0.36, 3: 0.22, 4: 0.31}"
19250,"{0: 0.95, 1: 0.38, 2: 0.39, 3: 0.35, 4: 0.28}"
19500,"{0: 0.98, 1: 0.44, 2: 0.28, 3: 0.31, 4: 0.3}"
19750,"{0: 0.97, 1: 0.44, 2: 0.29, 3: 0.31, 4: 0.28}"
20000,"{0: 0.91, 1: 0.42, 2: 0.39, 3: 0.3, 4: 0.2}"
20250,"{0: 0.96, 1: 0.53, 2: 0.33, 3: 0.29, 4: 0.27}"
20500,"{0: 0.96, 1: 0.37, 2: 0.28, 3: 0.23, 4: 0.19}"
20750,"{0: 0.92, 1: 0.45, 2: 0.26, 3: 0.15, 4: 0.31}"
21000,"{0: 0.94, 1: 0.36, 2: 0.31, 3: 0.33, 4: 0.3}"
21250,"{0: 0.93, 1: 0.47, 2: 0.37, 3: 0.22, 4: 0.24}"
21500,"{0: 0.94, 1: 0.33, 2: 0.36, 3: 0.32, 4: 0.35}"
21750,"{0: 0.97, 1: 0.45, 2: 0.28, 3: 0.15, 4: 0.34}"
22000,"{0: 0.96, 1: 0.48, 2: 0.25, 3: 0.32, 4: 0.29}"
22250,"{0: 0.99, 1: 0.35, 2: 0.33, 3: 0.23, 4: 0.32}"
22500,"{0: 0.94, 1: 0.48, 2: 0.32, 3: 0.28, 4: 0.28}"
22750,"{0: 0.94, 1: 0.45, 2: 0.37, 3: 0.25, 4: 0.28}"
23000,"{0: 0.95, 1: 0.49, 2: 0.21, 3: 0.39, 4: 0.26}"
23250,"{0: 0.97, 1: 0.36, 2: 0.35, 3: 0.24, 4: 0.29}"
23500,"{0: 0.91, 1: 0.4, 2: 0.33, 3: 0.3, 4: 0.27}"
23750,"{0: 0.93, 1: 0.51, 2: 0.3, 3: 0.3, 4: 0.26}"
24000,"{0: 0.97, 1: 0.46, 2: 0.29, 3: 0.27, 4: 0.26}"
24250,"{0: 0.96, 1: 0.38, 2: 0.31, 3: 0.36, 4: 0.28}"
24500,"{0: 0.96, 1: 0.45, 2: 0.32, 3: 0.4, 4: 0.29}"
24750,"{0: 0.97, 1: 0.5, 2: 0.33, 3: 0.26, 4: 0.29}"
25000,"{0: 0.95, 1: 0.35, 2: 0.32, 3: 0.31, 4: 0.25}"
