total_steps,0,1,2,3
1000,0.96,0.44,0.35,0.41
2000,0.95,0.38,0.43,0.34
3000,0.96,0.35,0.3,0.4
4000,0.93,0.49,0.28,0.34
5000,0.98,0.42,0.3,0.32
6000,0.96,0.4,0.3,0.36
7000,0.95,0.4,0.25,0.29
8000,0.93,0.35,0.3,0.39
9000,0.96,0.4,0.25,0.27
10000,0.94,0.46,0.29,0.3
11000,0.97,0.36,0.31,0.35
12000,0.91,0.33,0.34,0.29
13000,0.99,0.45,0.34,0.28
14000,0.95,0.54,0.37,0.28
15000,0.96,0.38,0.32,0.31
16000,0.94,0.45,0.28,0.37
17000,0.91,0.45,0.34,0.37
18000,0.93,0.4,0.35,0.3
19000,0.9,0.4,0.33,0.26
20000,0.99,0.43,0.26,0.32
21000,0.94,0.46,0.28,0.25
22000,0.97,0.49,0.22,0.27
23000,0.92,0.43,0.35,0.23
24000,0.93,0.44,0.29,0.26
25000,0.98,0.36,0.28,0.3
26000,0.94,0.41,0.32,0.32
27000,0.93,0.36,0.29,0.24
28000,0.98,0.43,0.27,0.26
29000,0.98,0.45,0.28,0.24
30000,0.9,0.41,0.37,0.21
31000,0.95,0.4,0.26,0.29
32000,0.92,0.32,0.32,0.32
33000,0.93,0.42,0.4,0.31
34000,0.95,0.5,0.38,0.31
35000,0.97,0.39,0.3,0.26
36000,0.95,0.41,0.3,0.3
37000,0.95,0.38,0.31,0.34
38000,0.97,0.4,0.27,0.26
39000,0.98,0.46,0.38,0.26
40000,0.9,0.37,0.32,0.35
41000,0.96,0.39,0.3,0.26
42000,0.97,0.37,0.34,0.24
43000,0.93,0.4,0.33,0.22
44000,0.93,0.46,0.32,0.21
45000,0.95,0.43,0.31,0.16
46000,0.97,0.42,0.33,0.26
47000,0.95,0.44,0.33,0.26
48000,0.96,0.47,0.32,0.33
49000,0.92,0.45,0.34,0.21
50000,0.92,0.46,0.2,0.25
51000,0.9,0.57,0.21,0.23
52000,0.94,0.49,0.38,0.23
53000,0.93,0.41,0.25,0.27
54000,0.96,0.44,0.32,0.28
55000,0.95,0.49,0.27,0.26
56000,0.95,0.48,0.26,0.35
57000,0.96,0.37,0.34,0.24
58000,0.93,0.44,0.31,0.24
59000,0.98,0.34,0.31,0.29
60000,0.89,0.39,0.25,0.31
61000,0.96,0.44,0.31,0.28
62000,0.93,0.39,0.27,0.25
63000,0.96,0.37,0.31,0.34
64000,0.98,0.41,0.37,0.17
65000,0.91,0.47,0.32,0.29
66000,0.93,0.49,0.19,0.31
67000,0.91,0.37,0.29,0.27
68000,0.95,0.42,0.38,0.27
69000,0.9,0.4,0.25,0.21
70000,0.99,0.4,0.27,0.25
71000,0.95,0.42,0.36,0.23
72000,0.92,0.4,0.29,0.27
73000,0.96,0.34,0.27,0.28
74000,0.96,0.35,0.32,0.24
75000,0.92,0.48,0.32,0.28
76000,0.98,0.34,0.35,0.29
77000,0.97,0.39,0.35,0.24
78000,0.96,0.41,0.35,0.28
79000,0.99,0.5,0.23,0.23
80000,0.97,0.41,0.31,0.26
81000,0.98,0.44,0.26,0.28
82000,0.96,0.48,0.28,0.28
83000,0.94,0.49,0.37,0.24
84000,0.96,0.39,0.27,0.26
85000,0.98,0.34,0.26,0.33
86000,0.93,0.51,0.35,0.28
87000,0.96,0.4,0.32,0.23
88000,0.95,0.47,0.26,0.23
89000,0.95,0.4,0.34,0.22
90000,0.96,0.43,0.3,0.27
91000,0.95,0.38,0.36,0.23
92000,0.93,0.32,0.3,0.26
93000,0.95,0.43,0.37,0.19
94000,0.95,0.43,0.28,0.27
95000,0.93,0.45,0.29,0.23
96000,0.96,0.43,0.31,0.28
97000,0.93,0.5,0.23,0.25
98000,0.95,0.44,0.33,0.3
99000,0.93,0.43,0.34,0.29
100000,0.91,0.42,0.29,0.3
