steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
2000,0.0002,0.27,385,0
4002,0.0002,0.4171,496,1
6002,0.0002,0.4385,580,12
8001,0.0002,0.4497,649,30
10000,0.0002,0.4807,707,47
12000,0.0002,0.4585,758,55
14001,0.0002,0.4713,807,64
16000,0.0002,0.4627,844,73
18001,0.0002,0.4368,871,87
20000,0.0002,0.4957,906,106
22000,0.0002,0.473,935,125
24001,0.0003,0.4508,962,137
26000,0.0002,0.4332,982,147
28000,0.0002,0.498,999,150
30000,0.0003,0.4945,1012,151
32001,0.0002,0.4443,1025,154
34002,0.0002,0.4558,1038,155
36001,0.0002,0.4927,1047,156
38001,0.0002,0.4485,1057,156
40002,0.0002,0.4623,1064,156
42002,0.0002,0.4975,1075,161
44001,0.0002,0.4782,1081,165
46002,0.0002,0.4823,1084,167
48002,0.0002,0.472,1086,170
50000,0.0002,0.4645,1088,170
52002,0.0002,0.456,1091,172
54001,0.0002,0.4322,1092,174
56001,0.0002,0.4795,1094,174
58000,0.0003,0.5068,1097,175
60000,0.0002,0.469,1100,176
62002,0.0002,0.467,1100,179
64000,0.0002,0.473,1102,181
66000,0.0002,0.466,1105,183
68002,0.0002,0.4635,1105,185
70000,0.0005,0.462,1107,187
72002,0.0005,0.4555,1107,190
74001,0.0006,0.4717,1107,191
76001,0.0006,0.473,1109,193
78000,0.0006,0.4627,1109,196
80001,0.0007,0.4618,1109,201
82001,0.0008,0.447,1109,201
84001,0.0008,0.4855,1109,204
86001,0.0013,0.472,1110,208
88001,0.0018,0.4745,1110,209
90000,0.0019,0.4442,1110,213
92001,0.0011,0.4618,1110,215
94000,0.0009,0.4967,1110,219
96002,0.0007,0.462,1110,219
98000,0.0007,0.47,1110,219
100001,0.0005,0.4748,1110,219
102002,0.0005,0.4618,1110,222
104000,0.0004,0.4595,1110,225
106001,0.0004,0.4608,1110,225
108001,0.0004,0.4725,1110,229
110002,0.0004,0.4813,1110,234
112001,0.0003,0.4427,1110,235
114002,0.0002,0.4553,1110,236
116002,0.0002,0.453,1111,238
118001,0.0002,0.4502,1111,239
120000,0.0002,0.4942,1111,243
122002,0.0001,0.4386,1111,245
124000,0.0001,0.4334,1111,250
126002,0.0002,0.4875,1111,254
128001,0.0002,0.4502,1111,257
130001,0.0002,0.476,1111,261
132001,0.0002,0.468,1111,266
134002,0.0002,0.4713,1111,266
136000,0.0002,0.5025,1112,269
138000,0.0002,0.449,1112,271
140002,0.0002,0.482,1112,272
142001,0.0002,0.4452,1112,273
144001,0.0002,0.4755,1112,274
146001,0.0002,0.4735,1112,278
148001,0.0003,0.5025,1112,281
150001,0.0002,0.4575,1112,283
152001,0.0002,0.4685,1112,284
154002,0.0002,0.4663,1112,284
156002,0.0002,0.487,1112,289
158002,0.0002,0.4685,1112,291
160000,0.0002,0.453,1112,296
162002,0.0002,0.4665,1112,301
164002,0.0002,0.437,1112,304
166001,0.0003,0.4682,1112,311
168000,0.0002,0.4707,1112,314
170000,0.0002,0.446,1112,316
172000,0.0002,0.453,1112,319
174001,0.0002,0.4418,1112,321
176001,0.0002,0.4415,1112,330
178002,0.0002,0.4763,1112,332
180001,0.0002,0.4797,1112,336
182002,0.0002,0.4473,1112,342
184000,0.0002,0.4835,1112,349
186001,0.0002,0.4728,1112,355
188001,0.0002,0.4345,1112,360
190001,0.0002,0.4855,1112,368
192000,0.0002,0.4652,1112,371
194002,0.0002,0.453,1112,379
196000,0.0002,0.457,1112,384
198001,0.0002,0.4758,1112,388
200000,0.0002,0.4692,1112,390
